run, time in microseconds, throughput (GB/s)
0, 53695.000000, 1.249816
1, 53695.000000, 1.249816
2, 53720.000000, 1.249234
3, 53830.000000, 1.246681
4, 53641.000000, 1.251074
5, 53687.000000, 1.250002
6, 53760.000000, 1.248305
7, 53724.000000, 1.249141
8, 53783.000000, 1.247771
9, 53617.000000, 1.251634
10, 53746.000000, 1.248630
11, 53332.000000, 1.258323
12, 53814.000000, 1.247052
13, 53642.000000, 1.251051
14, 53554.000000, 1.253106
15, 53657.000000, 1.250701
16, 53823.000000, 1.246844
17, 53530.000000, 1.253668
18, 53778.000000, 1.247887
19, 53651.000000, 1.250841
20, 53793.000000, 1.247539
21, 53593.000000, 1.252195
22, 53811.000000, 1.247122
23, 53631.000000, 1.251307
24, 53550.000000, 1.253200
25, 53677.000000, 1.250235
26, 53804.000000, 1.247284
27, 53490.000000, 1.254606
28, 53801.000000, 1.247353
29, 53616.000000, 1.251657
30, 53721.000000, 1.249211
31, 53290.000000, 1.259314
32, 54264.000000, 1.236711
33, 53753.000000, 1.248467
34, 53626.000000, 1.251424
35, 53728.000000, 1.249048
36, 53794.000000, 1.247516
37, 53432.000000, 1.255968
38, 53745.000000, 1.248653
39, 53615.000000, 1.251681
40, 53787.000000, 1.247678
41, 53613.000000, 1.251727
42, 53806.000000, 1.247238
43, 53621.000000, 1.251541
44, 53647.000000, 1.250934
45, 53593.000000, 1.252195
46, 53788.000000, 1.247655
47, 53431.000000, 1.255991
48, 53771.000000, 1.248049
49, 53608.000000, 1.251844
50, 53496.000000, 1.254465
51, 53598.000000, 1.252078
52, 53739.000000, 1.248793
53, 53637.000000, 1.251167
54, 53712.000000, 1.249420
55, 53584.000000, 1.252405
56, 53950.000000, 1.243909
57, 53380.000000, 1.257191
58, 53797.000000, 1.247446
59, 53668.000000, 1.250445
60, 53537.000000, 1.253504
61, 53633.000000, 1.251261
62, 53789.000000, 1.247632
63, 53526.000000, 1.253762
64, 53737.000000, 1.248839
65, 53640.000000, 1.251097
66, 53817.000000, 1.246983
67, 53572.000000, 1.252685
68, 53827.000000, 1.246751
69, 53614.000000, 1.251704
70, 53508.000000, 1.254184
71, 53635.000000, 1.251214
72, 53789.000000, 1.247632
73, 53468.000000, 1.255122
74, 53510.000000, 1.254137
75, 53626.000000, 1.251424
76, 53810.000000, 1.247145
77, 53572.000000, 1.252685
78, 53717.000000, 1.249304
79, 53649.000000, 1.250888
80, 53521.000000, 1.253879
81, 53598.000000, 1.252078
82, 53759.000000, 1.248328
83, 53430.000000, 1.256015
84, 53748.000000, 1.248583
85, 53608.000000, 1.251844
86, 53748.000000, 1.248583
87, 53653.000000, 1.250794
88, 53790.000000, 1.247609
89, 53593.000000, 1.252195
90, 53572.000000, 1.252685
91, 53591.000000, 1.252241
92, 53761.000000, 1.248282
93, 53344.000000, 1.258040
94, 53808.000000, 1.247191
95, 53588.000000, 1.252311
96, 53630.000000, 1.251331
97, 53541.000000, 1.253411
98, 53795.000000, 1.247493
99, 53680.000000, 1.250165
