run, time in microseconds, throughput (GB/s)
0, 472.000000, 1.110780
1, 453.000000, 1.157369
2, 453.000000, 1.157369
3, 454.000000, 1.154819
4, 452.000000, 1.159929
5, 454.000000, 1.154819
6, 306.000000, 1.713359
7, 306.000000, 1.713359
8, 306.000000, 1.713359
9, 305.000000, 1.718977
10, 305.000000, 1.718977
11, 352.000000, 1.489455
12, 306.000000, 1.713359
13, 305.000000, 1.718977
14, 306.000000, 1.713359
15, 307.000000, 1.707779
16, 305.000000, 1.718977
17, 305.000000, 1.718977
18, 315.000000, 1.664406
19, 304.000000, 1.724632
20, 303.000000, 1.730323
21, 307.000000, 1.707779
22, 306.000000, 1.713359
23, 305.000000, 1.718977
24, 303.000000, 1.730323
25, 314.000000, 1.669707
26, 304.000000, 1.724632
27, 304.000000, 1.724632
28, 303.000000, 1.730323
29, 312.000000, 1.680410
30, 303.000000, 1.730323
31, 303.000000, 1.730323
32, 304.000000, 1.724632
33, 304.000000, 1.724632
34, 303.000000, 1.730323
35, 304.000000, 1.724632
36, 313.000000, 1.675042
37, 304.000000, 1.724632
38, 303.000000, 1.730323
39, 303.000000, 1.730323
40, 304.000000, 1.724632
41, 303.000000, 1.730323
42, 303.000000, 1.730323
43, 315.000000, 1.664406
44, 303.000000, 1.730323
45, 304.000000, 1.724632
46, 303.000000, 1.730323
47, 304.000000, 1.724632
48, 303.000000, 1.730323
49, 303.000000, 1.730323
50, 313.000000, 1.675042
51, 305.000000, 1.718977
52, 304.000000, 1.724632
53, 304.000000, 1.724632
54, 311.000000, 1.685814
55, 303.000000, 1.730323
56, 303.000000, 1.730323
57, 303.000000, 1.730323
58, 303.000000, 1.730323
59, 303.000000, 1.730323
60, 303.000000, 1.730323
61, 312.000000, 1.680410
62, 304.000000, 1.724632
63, 303.000000, 1.730323
64, 303.000000, 1.730323
65, 304.000000, 1.724632
66, 303.000000, 1.730323
67, 303.000000, 1.730323
68, 313.000000, 1.675042
69, 304.000000, 1.724632
70, 303.000000, 1.730323
71, 303.000000, 1.730323
72, 305.000000, 1.718977
73, 304.000000, 1.724632
74, 304.000000, 1.724632
75, 313.000000, 1.675042
76, 303.000000, 1.730323
77, 303.000000, 1.730323
78, 304.000000, 1.724632
79, 312.000000, 1.680410
80, 303.000000, 1.730323
81, 304.000000, 1.724632
82, 303.000000, 1.730323
83, 304.000000, 1.724632
84, 303.000000, 1.730323
85, 303.000000, 1.730323
86, 311.000000, 1.685814
87, 303.000000, 1.730323
88, 303.000000, 1.730323
89, 303.000000, 1.730323
90, 303.000000, 1.730323
91, 303.000000, 1.730323
92, 303.000000, 1.730323
93, 323.000000, 1.623183
94, 304.000000, 1.724632
95, 303.000000, 1.730323
96, 304.000000, 1.724632
97, 304.000000, 1.724632
98, 303.000000, 1.730323
99, 304.000000, 1.724632
