run, time in microseconds, throughput (GB/s)
0, 1227.000000, 1.709170
1, 1139.000000, 1.841222
2, 805.000000, 2.605158
3, 808.000000, 2.595485
4, 851.000000, 2.464338
5, 794.000000, 2.641249
6, 824.000000, 2.545087
7, 827.000000, 2.535855
8, 857.000000, 2.447085
9, 814.000000, 2.576354
10, 800.000000, 2.621440
11, 799.000000, 2.624721
12, 830.000000, 2.526689
13, 804.000000, 2.608398
14, 789.000000, 2.657987
15, 812.000000, 2.582700
16, 828.000000, 2.532792
17, 785.000000, 2.671531
18, 787.000000, 2.664742
19, 798.000000, 2.628010
20, 807.000000, 2.598701
21, 788.000000, 2.661360
22, 789.000000, 2.657987
23, 797.000000, 2.631307
24, 804.000000, 2.608398
25, 788.000000, 2.661360
26, 789.000000, 2.657987
27, 813.000000, 2.579523
28, 790.000000, 2.654623
29, 789.000000, 2.657987
30, 788.000000, 2.661360
31, 807.000000, 2.598701
32, 787.000000, 2.664742
33, 790.000000, 2.654623
34, 789.000000, 2.657987
35, 845.000000, 2.481837
36, 808.000000, 2.595485
37, 792.000000, 2.647919
38, 795.000000, 2.637927
39, 833.000000, 2.517589
40, 796.000000, 2.634613
41, 791.000000, 2.651267
42, 791.000000, 2.651267
43, 822.000000, 2.551280
44, 789.000000, 2.657987
45, 789.000000, 2.657987
46, 792.000000, 2.647919
47, 822.000000, 2.551280
48, 791.000000, 2.651267
49, 789.000000, 2.657987
50, 794.000000, 2.641249
51, 824.000000, 2.545087
52, 789.000000, 2.657987
53, 789.000000, 2.657987
54, 797.000000, 2.631307
55, 818.000000, 2.563756
56, 789.000000, 2.657987
57, 791.000000, 2.651267
58, 797.000000, 2.631307
59, 808.000000, 2.595485
60, 789.000000, 2.657987
61, 789.000000, 2.657987
62, 799.000000, 2.624721
63, 808.000000, 2.595485
64, 779.000000, 2.692108
65, 781.000000, 2.685214
66, 788.000000, 2.661360
67, 800.000000, 2.621440
68, 781.000000, 2.685214
69, 781.000000, 2.685214
70, 807.000000, 2.598701
71, 815.000000, 2.573193
72, 783.000000, 2.678355
73, 783.000000, 2.678355
74, 793.000000, 2.644580
75, 799.000000, 2.624721
76, 779.000000, 2.692108
77, 781.000000, 2.685214
78, 795.000000, 2.637927
79, 804.000000, 2.608398
80, 789.000000, 2.657987
81, 783.000000, 2.678355
82, 801.000000, 2.618167
83, 782.000000, 2.681780
84, 781.000000, 2.685214
85, 782.000000, 2.681780
86, 802.000000, 2.614903
87, 781.000000, 2.685214
88, 783.000000, 2.678355
89, 822.000000, 2.551280
90, 811.000000, 2.585884
91, 807.000000, 2.598701
92, 781.000000, 2.685214
93, 783.000000, 2.678355
94, 804.000000, 2.608398
95, 781.000000, 2.685214
96, 781.000000, 2.685214
97, 781.000000, 2.685214
98, 819.000000, 2.560625
99, 786.000000, 2.668132
