run, time in microseconds, throughput (GB/s)
0, 3230.000000, 1.298546
1, 3246.000000, 1.292145
2, 3232.000000, 1.297743
3, 3210.000000, 1.306637
4, 3212.000000, 1.305823
5, 3233.000000, 1.297341
6, 3229.000000, 1.298948
7, 3232.000000, 1.297743
8, 3228.000000, 1.299351
9, 3230.000000, 1.298546
10, 3238.000000, 1.295338
11, 3241.000000, 1.294139
12, 3232.000000, 1.297743
13, 3211.000000, 1.306230
14, 3212.000000, 1.305823
15, 3222.000000, 1.301770
16, 3227.000000, 1.299753
17, 3239.000000, 1.294938
18, 3229.000000, 1.298948
19, 3235.000000, 1.296539
20, 3227.000000, 1.299753
21, 3234.000000, 1.296940
22, 3231.000000, 1.298144
23, 3216.000000, 1.304199
24, 3212.000000, 1.305823
25, 3231.000000, 1.298144
26, 3237.000000, 1.295738
27, 3228.000000, 1.299351
28, 3231.000000, 1.298144
29, 3231.000000, 1.298144
30, 3230.000000, 1.298546
31, 3232.000000, 1.297743
32, 3230.000000, 1.298546
33, 3219.000000, 1.302984
34, 3211.000000, 1.306230
35, 3241.000000, 1.294139
36, 3239.000000, 1.294938
37, 3229.000000, 1.298948
38, 3233.000000, 1.297341
39, 3229.000000, 1.298948
40, 3232.000000, 1.297743
41, 3229.000000, 1.298948
42, 3230.000000, 1.298546
43, 3213.000000, 1.305417
44, 3210.000000, 1.306637
45, 3242.000000, 1.293740
46, 3230.000000, 1.298546
47, 3234.000000, 1.296940
48, 3237.000000, 1.295738
49, 3229.000000, 1.298948
50, 3242.000000, 1.293740
51, 3231.000000, 1.298144
52, 3231.000000, 1.298144
53, 3208.000000, 1.307451
54, 3221.000000, 1.302174
55, 3230.000000, 1.298546
56, 3228.000000, 1.299351
57, 3228.000000, 1.299351
58, 3230.000000, 1.298546
59, 3229.000000, 1.298948
60, 3231.000000, 1.298144
61, 3233.000000, 1.297341
62, 3217.000000, 1.303794
63, 3209.000000, 1.307044
64, 3234.000000, 1.296940
65, 3229.000000, 1.298948
66, 3229.000000, 1.298948
67, 3229.000000, 1.298948
68, 3231.000000, 1.298144
69, 3229.000000, 1.298948
70, 3237.000000, 1.295738
71, 3230.000000, 1.298546
72, 3225.000000, 1.300559
73, 3211.000000, 1.306230
74, 3220.000000, 1.302579
75, 3305.000000, 1.269078
76, 3269.000000, 1.283054
77, 3252.000000, 1.289761
78, 3246.000000, 1.292145
79, 3244.000000, 1.292942
80, 3243.000000, 1.293341
81, 3241.000000, 1.294139
82, 3227.000000, 1.299753
83, 3237.000000, 1.295738
84, 3231.000000, 1.298144
85, 3235.000000, 1.296539
86, 3236.000000, 1.296138
87, 3242.000000, 1.293740
88, 3239.000000, 1.294938
89, 3238.000000, 1.295338
90, 3242.000000, 1.293740
91, 3231.000000, 1.298144
92, 3213.000000, 1.305417
93, 3227.000000, 1.299753
94, 3236.000000, 1.296138
95, 3239.000000, 1.294938
96, 3232.000000, 1.297743
97, 3285.000000, 1.276805
98, 3234.000000, 1.296940
99, 3245.000000, 1.292544
