run, time in microseconds, throughput (GB/s)
0, 185.000000, 0.708497
1, 185.000000, 0.708497
2, 185.000000, 0.708497
3, 185.000000, 0.708497
4, 185.000000, 0.708497
5, 188.000000, 0.697191
6, 181.000000, 0.724155
7, 181.000000, 0.724155
8, 181.000000, 0.724155
9, 181.000000, 0.724155
10, 181.000000, 0.724155
11, 181.000000, 0.724155
12, 186.000000, 0.704688
13, 181.000000, 0.724155
14, 181.000000, 0.724155
15, 181.000000, 0.724155
16, 181.000000, 0.724155
17, 181.000000, 0.724155
18, 181.000000, 0.724155
19, 181.000000, 0.724155
20, 185.000000, 0.708497
21, 185.000000, 0.708497
22, 185.000000, 0.708497
23, 185.000000, 0.708497
24, 185.000000, 0.708497
25, 195.000000, 0.672164
26, 181.000000, 0.724155
27, 181.000000, 0.724155
28, 181.000000, 0.724155
29, 181.000000, 0.724155
30, 181.000000, 0.724155
31, 181.000000, 0.724155
32, 191.000000, 0.686241
33, 181.000000, 0.724155
34, 181.000000, 0.724155
35, 181.000000, 0.724155
36, 181.000000, 0.724155
37, 181.000000, 0.724155
38, 181.000000, 0.724155
39, 187.000000, 0.700920
40, 181.000000, 0.724155
41, 181.000000, 0.724155
42, 181.000000, 0.724155
43, 181.000000, 0.724155
44, 181.000000, 0.724155
45, 181.000000, 0.724155
46, 186.000000, 0.704688
47, 181.000000, 0.724155
48, 181.000000, 0.724155
49, 181.000000, 0.724155
50, 181.000000, 0.724155
51, 181.000000, 0.724155
52, 181.000000, 0.724155
53, 181.000000, 0.724155
54, 181.000000, 0.724155
55, 181.000000, 0.724155
56, 181.000000, 0.724155
57, 181.000000, 0.724155
58, 181.000000, 0.724155
59, 193.000000, 0.679130
60, 181.000000, 0.724155
61, 181.000000, 0.724155
62, 181.000000, 0.724155
63, 181.000000, 0.724155
64, 181.000000, 0.724155
65, 181.000000, 0.724155
66, 187.000000, 0.700920
67, 181.000000, 0.724155
68, 181.000000, 0.724155
69, 181.000000, 0.724155
70, 181.000000, 0.724155
71, 181.000000, 0.724155
72, 181.000000, 0.724155
73, 184.000000, 0.712348
74, 185.000000, 0.708497
75, 185.000000, 0.708497
76, 185.000000, 0.708497
77, 185.000000, 0.708497
78, 185.000000, 0.708497
79, 181.000000, 0.724155
80, 185.000000, 0.708497
81, 181.000000, 0.724155
82, 181.000000, 0.724155
83, 181.000000, 0.724155
84, 181.000000, 0.724155
85, 181.000000, 0.724155
86, 181.000000, 0.724155
87, 181.000000, 0.724155
88, 181.000000, 0.724155
89, 181.000000, 0.724155
90, 181.000000, 0.724155
91, 181.000000, 0.724155
92, 181.000000, 0.724155
93, 181.000000, 0.724155
94, 181.000000, 0.724155
95, 181.000000, 0.724155
96, 181.000000, 0.724155
97, 181.000000, 0.724155
98, 181.000000, 0.724155
99, 181.000000, 0.724155
