run, time in microseconds, throughput (GB/s)
0, 2649.000000, 0.395838
1, 1493.000000, 0.702328
2, 1501.000000, 0.698585
3, 1483.000000, 0.707064
4, 1470.000000, 0.713317
5, 1469.000000, 0.713803
6, 1495.000000, 0.701389
7, 1512.000000, 0.693503
8, 1490.000000, 0.703742
9, 1470.000000, 0.713317
10, 1469.000000, 0.713803
11, 1507.000000, 0.695804
12, 1500.000000, 0.699051
13, 1483.000000, 0.707064
14, 1468.000000, 0.714289
15, 1469.000000, 0.713803
16, 1469.000000, 0.713803
17, 1495.000000, 0.701389
18, 1485.000000, 0.706112
19, 1469.000000, 0.713803
20, 1468.000000, 0.714289
21, 1469.000000, 0.713803
22, 1496.000000, 0.700920
23, 1493.000000, 0.702328
24, 1500.000000, 0.699051
25, 1500.000000, 0.699051
26, 1495.000000, 0.701389
27, 1511.000000, 0.693962
28, 1516.000000, 0.691673
29, 1502.000000, 0.698120
30, 1495.000000, 0.701389
31, 1503.000000, 0.697655
32, 1483.000000, 0.707064
33, 1475.000000, 0.710899
34, 1469.000000, 0.713803
35, 1468.000000, 0.714289
36, 1469.000000, 0.713803
37, 1508.000000, 0.695342
38, 1474.000000, 0.711381
39, 1469.000000, 0.713803
40, 1494.000000, 0.701858
41, 1494.000000, 0.701858
42, 1496.000000, 0.700920
43, 1474.000000, 0.711381
44, 1495.000000, 0.701389
45, 1494.000000, 0.701858
46, 1501.000000, 0.698585
47, 1483.000000, 0.707064
48, 1474.000000, 0.711381
49, 1495.000000, 0.701389
50, 1495.000000, 0.701389
51, 1501.000000, 0.698585
52, 1483.000000, 0.707064
53, 1501.000000, 0.698585
54, 1493.000000, 0.702328
55, 1494.000000, 0.701858
56, 1499.000000, 0.699517
57, 1484.000000, 0.706588
58, 1474.000000, 0.711381
59, 1468.000000, 0.714289
60, 1469.000000, 0.713803
61, 1502.000000, 0.698120
62, 1494.000000, 0.701858
63, 1478.000000, 0.709456
64, 1481.000000, 0.708019
65, 1493.000000, 0.702328
66, 1500.000000, 0.699051
67, 1484.000000, 0.706588
68, 1468.000000, 0.714289
69, 1467.000000, 0.714776
70, 1469.000000, 0.713803
71, 1477.000000, 0.709936
72, 1483.000000, 0.707064
73, 1473.000000, 0.711864
74, 1469.000000, 0.713803
75, 1468.000000, 0.714289
76, 1468.000000, 0.714289
77, 1494.000000, 0.701858
78, 1476.000000, 0.710417
79, 1469.000000, 0.713803
80, 1469.000000, 0.713803
81, 1468.000000, 0.714289
82, 1483.000000, 0.707064
83, 1474.000000, 0.711381
84, 1469.000000, 0.713803
85, 1468.000000, 0.714289
86, 1493.000000, 0.702328
87, 1496.000000, 0.700920
88, 1484.000000, 0.706588
89, 1468.000000, 0.714289
90, 1494.000000, 0.701858
91, 1468.000000, 0.714289
92, 1495.000000, 0.701389
93, 1517.000000, 0.691217
94, 1500.000000, 0.699051
95, 1468.000000, 0.714289
96, 1468.000000, 0.714289
97, 1501.000000, 0.698585
98, 1482.000000, 0.707541
99, 1500.000000, 0.699051
