run, time in microseconds, throughput (GB/s)
0, 8076.000000, 0.259677
1, 8066.000000, 0.259999
2, 8180.000000, 0.256376
3, 8155.000000, 0.257161
4, 8085.000000, 0.259388
5, 8208.000000, 0.255501
6, 8065.000000, 0.260031
7, 8192.000000, 0.256000
8, 8182.000000, 0.256313
9, 8180.000000, 0.256376
10, 8201.000000, 0.255719
11, 8180.000000, 0.256376
12, 8053.000000, 0.260419
13, 8077.000000, 0.259645
14, 8099.000000, 0.258940
15, 8173.000000, 0.256595
16, 8203.000000, 0.255657
17, 8198.000000, 0.255813
18, 8184.000000, 0.256250
19, 8185.000000, 0.256219
20, 8183.000000, 0.256282
21, 8112.000000, 0.258525
22, 8041.000000, 0.260807
23, 8115.000000, 0.258429
24, 8200.000000, 0.255750
25, 8184.000000, 0.256250
26, 8087.000000, 0.259324
27, 8179.000000, 0.256407
28, 8182.000000, 0.256313
29, 8054.000000, 0.260386
30, 8210.000000, 0.255439
31, 8185.000000, 0.256219
32, 8083.000000, 0.259452
33, 8166.000000, 0.256815
34, 8204.000000, 0.255626
35, 8159.000000, 0.257035
36, 8174.000000, 0.256564
37, 8168.000000, 0.256752
38, 8186.000000, 0.256188
39, 8020.000000, 0.261490
40, 8171.000000, 0.256658
41, 8189.000000, 0.256094
42, 8176.000000, 0.256501
43, 8076.000000, 0.259677
44, 8182.000000, 0.256313
45, 7983.000000, 0.262702
46, 8035.000000, 0.261002
47, 8151.000000, 0.257288
48, 8175.000000, 0.256532
49, 8193.000000, 0.255969
50, 8093.000000, 0.259132
51, 8078.000000, 0.259613
52, 8199.000000, 0.255781
53, 8082.000000, 0.259484
54, 8072.000000, 0.259806
55, 8174.000000, 0.256564
56, 8180.000000, 0.256376
57, 8193.000000, 0.255969
58, 8093.000000, 0.259132
59, 8188.000000, 0.256125
60, 8184.000000, 0.256250
61, 8055.000000, 0.260354
62, 8172.000000, 0.256627
63, 8188.000000, 0.256125
64, 8140.000000, 0.257635
65, 8050.000000, 0.260516
66, 8187.000000, 0.256156
67, 8182.000000, 0.256313
68, 8202.000000, 0.255688
69, 8198.000000, 0.255813
70, 8186.000000, 0.256188
71, 8041.000000, 0.260807
72, 8067.000000, 0.259967
73, 8167.000000, 0.256784
74, 8079.000000, 0.259581
75, 8183.000000, 0.256282
76, 8181.000000, 0.256344
77, 8050.000000, 0.260516
78, 8188.000000, 0.256125
79, 7940.000000, 0.264125
80, 8187.000000, 0.256156
81, 8210.000000, 0.255439
82, 8197.000000, 0.255844
83, 8165.000000, 0.256847
84, 7940.000000, 0.264125
85, 8193.000000, 0.255969
86, 8174.000000, 0.256564
87, 8186.000000, 0.256188
88, 8176.000000, 0.256501
89, 8151.000000, 0.257288
90, 8168.000000, 0.256752
91, 8068.000000, 0.259935
92, 8177.000000, 0.256470
93, 8183.000000, 0.256282
94, 8071.000000, 0.259838
95, 8075.000000, 0.259709
96, 8057.000000, 0.260289
97, 8173.000000, 0.256595
98, 8069.000000, 0.259902
99, 8174.000000, 0.256564
