run, time in microseconds, throughput (GB/s)
0, 111.000000, 2.361658
1, 188.000000, 1.394383
2, 188.000000, 1.394383
3, 188.000000, 1.394383
4, 198.000000, 1.323960
5, 188.000000, 1.394383
6, 188.000000, 1.394383
7, 188.000000, 1.394383
8, 188.000000, 1.394383
9, 188.000000, 1.394383
10, 195.000000, 1.344328
11, 188.000000, 1.394383
12, 188.000000, 1.394383
13, 189.000000, 1.387005
14, 188.000000, 1.394383
15, 188.000000, 1.394383
16, 116.000000, 2.259862
17, 108.000000, 2.427259
18, 108.000000, 2.427259
19, 108.000000, 2.427259
20, 108.000000, 2.427259
21, 108.000000, 2.427259
22, 108.000000, 2.427259
23, 108.000000, 2.427259
24, 108.000000, 2.427259
25, 108.000000, 2.427259
26, 108.000000, 2.427259
27, 115.000000, 2.279513
28, 109.000000, 2.404991
29, 108.000000, 2.427259
30, 108.000000, 2.427259
31, 109.000000, 2.404991
32, 108.000000, 2.427259
33, 108.000000, 2.427259
34, 108.000000, 2.427259
35, 108.000000, 2.427259
36, 108.000000, 2.427259
37, 115.000000, 2.279513
38, 108.000000, 2.427259
39, 108.000000, 2.427259
40, 108.000000, 2.427259
41, 108.000000, 2.427259
42, 108.000000, 2.427259
43, 108.000000, 2.427259
44, 108.000000, 2.427259
45, 108.000000, 2.427259
46, 108.000000, 2.427259
47, 108.000000, 2.427259
48, 114.000000, 2.299509
49, 108.000000, 2.427259
50, 108.000000, 2.427259
51, 108.000000, 2.427259
52, 108.000000, 2.427259
53, 109.000000, 2.404991
54, 108.000000, 2.427259
55, 108.000000, 2.427259
56, 108.000000, 2.427259
57, 108.000000, 2.427259
58, 118.000000, 2.221559
59, 108.000000, 2.427259
60, 108.000000, 2.427259
61, 108.000000, 2.427259
62, 108.000000, 2.427259
63, 108.000000, 2.427259
64, 108.000000, 2.427259
65, 108.000000, 2.427259
66, 108.000000, 2.427259
67, 108.000000, 2.427259
68, 108.000000, 2.427259
69, 108.000000, 2.427259
70, 108.000000, 2.427259
71, 108.000000, 2.427259
72, 108.000000, 2.427259
73, 108.000000, 2.427259
74, 108.000000, 2.427259
75, 108.000000, 2.427259
76, 108.000000, 2.427259
77, 108.000000, 2.427259
78, 108.000000, 2.427259
79, 117.000000, 2.240547
80, 108.000000, 2.427259
81, 108.000000, 2.427259
82, 108.000000, 2.427259
83, 108.000000, 2.427259
84, 108.000000, 2.427259
85, 108.000000, 2.427259
86, 108.000000, 2.427259
87, 108.000000, 2.427259
88, 108.000000, 2.427259
89, 108.000000, 2.427259
90, 108.000000, 2.427259
91, 108.000000, 2.427259
92, 108.000000, 2.427259
93, 108.000000, 2.427259
94, 108.000000, 2.427259
95, 108.000000, 2.427259
96, 108.000000, 2.427259
97, 108.000000, 2.427259
98, 108.000000, 2.427259
99, 108.000000, 2.427259
