run, time in microseconds, throughput (GB/s)
0, 1962.000000, 0.066805
1, 1990.000000, 0.065865
2, 2004.000000, 0.065405
3, 2013.000000, 0.065113
4, 1962.000000, 0.066805
5, 2016.000000, 0.065016
6, 1968.000000, 0.066602
7, 1965.000000, 0.066703
8, 1994.000000, 0.065733
9, 2013.000000, 0.065113
10, 2023.000000, 0.064791
11, 1979.000000, 0.066231
12, 2009.000000, 0.065242
13, 1997.000000, 0.065634
14, 2013.000000, 0.065113
15, 2023.000000, 0.064791
16, 2026.000000, 0.064695
17, 2011.000000, 0.065178
18, 2021.000000, 0.064855
19, 2015.000000, 0.065048
20, 2054.000000, 0.063813
21, 2033.000000, 0.064472
22, 2011.000000, 0.065178
23, 2025.000000, 0.064727
24, 2015.000000, 0.065048
25, 2017.000000, 0.064984
26, 2026.000000, 0.064695
27, 2012.000000, 0.065145
28, 1998.000000, 0.065602
29, 2012.000000, 0.065145
30, 2007.000000, 0.065307
31, 1983.000000, 0.066098
32, 2013.000000, 0.065113
33, 2040.000000, 0.064251
34, 2016.000000, 0.065016
35, 2026.000000, 0.064695
36, 1987.000000, 0.065965
37, 2012.000000, 0.065145
38, 2004.000000, 0.065405
39, 2016.000000, 0.065016
40, 2016.000000, 0.065016
41, 2022.000000, 0.064823
42, 2013.000000, 0.065113
43, 2002.000000, 0.065471
44, 2020.000000, 0.064887
45, 2013.000000, 0.065113
46, 1984.000000, 0.066065
47, 2011.000000, 0.065178
48, 2038.000000, 0.064314
49, 2013.000000, 0.065113
50, 2019.000000, 0.064919
51, 2025.000000, 0.064727
52, 2012.000000, 0.065145
53, 2010.000000, 0.065210
54, 2013.000000, 0.065113
55, 2017.000000, 0.064984
56, 1986.000000, 0.065998
57, 2010.000000, 0.065210
58, 2001.000000, 0.065503
59, 2012.000000, 0.065145
60, 2022.000000, 0.064823
61, 2020.000000, 0.064887
62, 2012.000000, 0.065145
63, 2022.000000, 0.064823
64, 2014.000000, 0.065080
65, 2019.000000, 0.064919
66, 2023.000000, 0.064791
67, 2009.000000, 0.065242
68, 2007.000000, 0.065307
69, 2013.000000, 0.065113
70, 2022.000000, 0.064823
71, 1990.000000, 0.065865
72, 2013.000000, 0.065113
73, 2007.000000, 0.065307
74, 2019.000000, 0.064919
75, 2016.000000, 0.065016
76, 2023.000000, 0.064791
77, 2012.000000, 0.065145
78, 2009.000000, 0.065242
79, 1967.000000, 0.066635
80, 2022.000000, 0.064823
81, 1984.000000, 0.066065
82, 2010.000000, 0.065210
83, 2003.000000, 0.065438
84, 2015.000000, 0.065048
85, 2018.000000, 0.064951
86, 1982.000000, 0.066131
87, 2014.000000, 0.065080
88, 2001.000000, 0.065503
89, 2014.000000, 0.065080
90, 2015.000000, 0.065048
91, 2043.000000, 0.064157
92, 2011.000000, 0.065178
93, 2000.000000, 0.065536
94, 1969.000000, 0.066568
95, 2021.000000, 0.064855
96, 2031.000000, 0.064536
97, 2013.000000, 0.065113
98, 2011.000000, 0.065178
99, 2017.000000, 0.064984
