run, time in microseconds, throughput (GB/s)
0, 2062.000000, 0.254262
1, 2000.000000, 0.262144
2, 1928.000000, 0.271934
3, 1969.000000, 0.266271
4, 1943.000000, 0.269834
5, 1990.000000, 0.263461
6, 1983.000000, 0.264391
7, 1974.000000, 0.265597
8, 2079.000000, 0.252183
9, 2048.000000, 0.256000
10, 2078.000000, 0.252304
11, 2019.000000, 0.259677
12, 2009.000000, 0.260970
13, 2018.000000, 0.259806
14, 2033.000000, 0.257889
15, 2044.000000, 0.256501
16, 1982.000000, 0.264525
17, 1981.000000, 0.264658
18, 2029.000000, 0.258397
19, 2036.000000, 0.257509
20, 2009.000000, 0.260970
21, 2018.000000, 0.259806
22, 1993.000000, 0.263065
23, 2103.000000, 0.249305
24, 2017.000000, 0.259935
25, 2002.000000, 0.261882
26, 2061.000000, 0.254385
27, 2018.000000, 0.259806
28, 2049.000000, 0.255875
29, 2114.000000, 0.248008
30, 2087.000000, 0.251216
31, 2063.000000, 0.254139
32, 2041.000000, 0.256878
33, 2042.000000, 0.256752
34, 2017.000000, 0.259935
35, 2039.000000, 0.257130
36, 2039.000000, 0.257130
37, 2049.000000, 0.255875
38, 2134.000000, 0.245683
39, 2099.000000, 0.249780
40, 2021.000000, 0.259420
41, 2083.000000, 0.251699
42, 2053.000000, 0.255377
43, 2022.000000, 0.259292
44, 2078.000000, 0.252304
45, 2083.000000, 0.251699
46, 2060.000000, 0.254509
47, 2029.000000, 0.258397
48, 2059.000000, 0.254632
49, 2056.000000, 0.255004
50, 2072.000000, 0.253035
51, 2094.000000, 0.250376
52, 2086.000000, 0.251337
53, 2035.000000, 0.257635
54, 2066.000000, 0.253770
55, 2054.000000, 0.255252
56, 2049.000000, 0.255875
57, 2034.000000, 0.257762
58, 2061.000000, 0.254385
59, 2081.000000, 0.251940
60, 2043.000000, 0.256627
61, 2094.000000, 0.250376
62, 2091.000000, 0.250736
63, 2064.000000, 0.254016
64, 2069.000000, 0.253402
65, 2062.000000, 0.254262
66, 2066.000000, 0.253770
67, 2047.000000, 0.256125
68, 2045.000000, 0.256376
69, 2075.000000, 0.252669
70, 2065.000000, 0.253892
71, 2033.000000, 0.257889
72, 2054.000000, 0.255252
73, 2069.000000, 0.253402
74, 2035.000000, 0.257635
75, 2041.000000, 0.256878
76, 2168.000000, 0.241830
77, 2076.000000, 0.252547
78, 2044.000000, 0.256501
79, 2051.000000, 0.255626
80, 2096.000000, 0.250137
81, 2059.000000, 0.254632
82, 2094.000000, 0.250376
83, 2097.000000, 0.250018
84, 2093.000000, 0.250496
85, 2072.000000, 0.253035
86, 2051.000000, 0.255626
87, 2108.000000, 0.248713
88, 2074.000000, 0.252791
89, 2048.000000, 0.256000
90, 2054.000000, 0.255252
91, 2067.000000, 0.253647
92, 2044.000000, 0.256501
93, 2047.000000, 0.256125
94, 2069.000000, 0.253402
95, 2091.000000, 0.250736
96, 2051.000000, 0.255626
97, 2112.000000, 0.248242
98, 2107.000000, 0.248832
99, 2062.000000, 0.254262
