run, time in microseconds, throughput (GB/s)
0, 4622.000000, 0.907465
1, 4565.000000, 0.918796
2, 4567.000000, 0.918394
3, 4525.000000, 0.926918
4, 4554.000000, 0.921015
5, 4605.000000, 0.910815
6, 4545.000000, 0.922839
7, 4559.000000, 0.920005
8, 4578.000000, 0.916187
9, 4580.000000, 0.915787
10, 4699.000000, 0.892595
11, 4570.000000, 0.917791
12, 4513.000000, 0.929383
13, 4532.000000, 0.925486
14, 4579.000000, 0.915987
15, 4606.000000, 0.910617
16, 4539.000000, 0.924059
17, 4552.000000, 0.921420
18, 4573.000000, 0.917189
19, 4603.000000, 0.911211
20, 4619.000000, 0.908055
21, 4553.000000, 0.921218
22, 4527.000000, 0.926509
23, 4538.000000, 0.924263
24, 4580.000000, 0.915787
25, 4591.000000, 0.913593
26, 4549.000000, 0.922028
27, 4532.000000, 0.925486
28, 4551.000000, 0.921623
29, 4580.000000, 0.915787
30, 4594.000000, 0.912996
31, 4541.000000, 0.923652
32, 4570.000000, 0.917791
33, 4542.000000, 0.923449
34, 4558.000000, 0.920207
35, 4538.000000, 0.924263
36, 4587.000000, 0.914389
37, 4522.000000, 0.927533
38, 4568.000000, 0.918193
39, 4593.000000, 0.913195
40, 4564.000000, 0.918997
41, 4532.000000, 0.925486
42, 4557.000000, 0.920409
43, 4595.000000, 0.912797
44, 4557.000000, 0.920409
45, 4577.000000, 0.916387
46, 4575.000000, 0.916788
47, 13110.000000, 0.319932
48, 4586.000000, 0.914589
49, 4553.000000, 0.921218
50, 4582.000000, 0.915387
51, 4566.000000, 0.918595
52, 4534.000000, 0.925078
53, 4531.000000, 0.925691
54, 4563.000000, 0.919199
55, 4568.000000, 0.918193
56, 4530.000000, 0.925895
57, 4593.000000, 0.913195
58, 4588.000000, 0.914190
59, 4539.000000, 0.924059
60, 4553.000000, 0.921218
61, 4569.000000, 0.917992
62, 4575.000000, 0.916788
63, 4533.000000, 0.925282
64, 4544.000000, 0.923042
65, 4556.000000, 0.920611
66, 4527.000000, 0.926509
67, 4569.000000, 0.917992
68, 4582.000000, 0.915387
69, 4530.000000, 0.925895
70, 4569.000000, 0.917992
71, 4564.000000, 0.918997
72, 4576.000000, 0.916587
73, 4580.000000, 0.915787
74, 4552.000000, 0.921420
75, 4563.000000, 0.919199
76, 4522.000000, 0.927533
77, 4558.000000, 0.920207
78, 4610.000000, 0.909827
79, 4526.000000, 0.926713
80, 4554.000000, 0.921015
81, 4583.000000, 0.915187
82, 4569.000000, 0.917992
83, 4579.000000, 0.915987
84, 4573.000000, 0.917189
85, 4566.000000, 0.918595
86, 4573.000000, 0.917189
87, 4548.000000, 0.922230
88, 4571.000000, 0.917590
89, 4566.000000, 0.918595
90, 4539.000000, 0.924059
91, 4585.000000, 0.914788
92, 4515.000000, 0.928971
93, 4559.000000, 0.920005
94, 4554.000000, 0.921015
95, 4543.000000, 0.923245
96, 4609.000000, 0.910025
97, 4543.000000, 0.923245
98, 4565.000000, 0.918796
99, 4524.000000, 0.927123
