run, time in microseconds, throughput (GB/s)
0, 260.000000, 0.504123
1, 258.000000, 0.508031
2, 266.000000, 0.492752
3, 250.000000, 0.524288
4, 275.000000, 0.476625
5, 256.000000, 0.512000
6, 263.000000, 0.498373
7, 266.000000, 0.492752
8, 245.000000, 0.534988
9, 254.000000, 0.516031
10, 254.000000, 0.516031
11, 258.000000, 0.508031
12, 270.000000, 0.485452
13, 253.000000, 0.518071
14, 253.000000, 0.518071
15, 252.000000, 0.520127
16, 251.000000, 0.522199
17, 253.000000, 0.518071
18, 252.000000, 0.520127
19, 254.000000, 0.516031
20, 262.000000, 0.500275
21, 251.000000, 0.522199
22, 259.000000, 0.506069
23, 268.000000, 0.489075
24, 245.000000, 0.534988
25, 260.000000, 0.504123
26, 251.000000, 0.522199
27, 251.000000, 0.522199
28, 254.000000, 0.516031
29, 251.000000, 0.522199
30, 279.000000, 0.469792
31, 268.000000, 0.489075
32, 245.000000, 0.534988
33, 245.000000, 0.534988
34, 252.000000, 0.520127
35, 262.000000, 0.500275
36, 253.000000, 0.518071
37, 253.000000, 0.518071
38, 254.000000, 0.516031
39, 252.000000, 0.520127
40, 275.000000, 0.476625
41, 252.000000, 0.520127
42, 255.000000, 0.514008
43, 254.000000, 0.516031
44, 253.000000, 0.518071
45, 262.000000, 0.500275
46, 255.000000, 0.514008
47, 254.000000, 0.516031
48, 252.000000, 0.520127
49, 252.000000, 0.520127
50, 285.000000, 0.459902
51, 258.000000, 0.508031
52, 254.000000, 0.516031
53, 254.000000, 0.516031
54, 253.000000, 0.518071
55, 267.000000, 0.490906
56, 253.000000, 0.518071
57, 253.000000, 0.518071
58, 253.000000, 0.518071
59, 253.000000, 0.518071
60, 263.000000, 0.498373
61, 252.000000, 0.520127
62, 255.000000, 0.514008
63, 252.000000, 0.520127
64, 254.000000, 0.516031
65, 260.000000, 0.504123
66, 255.000000, 0.514008
67, 252.000000, 0.520127
68, 255.000000, 0.514008
69, 253.000000, 0.518071
70, 292.000000, 0.448877
71, 258.000000, 0.508031
72, 254.000000, 0.516031
73, 255.000000, 0.514008
74, 254.000000, 0.516031
75, 257.000000, 0.510008
76, 256.000000, 0.512000
77, 252.000000, 0.520127
78, 255.000000, 0.514008
79, 253.000000, 0.518071
80, 282.000000, 0.464794
81, 268.000000, 0.489075
82, 251.000000, 0.522199
83, 252.000000, 0.520127
84, 252.000000, 0.520127
85, 259.000000, 0.506069
86, 253.000000, 0.518071
87, 252.000000, 0.520127
88, 253.000000, 0.518071
89, 253.000000, 0.518071
90, 252.000000, 0.520127
91, 255.000000, 0.514008
92, 253.000000, 0.518071
93, 254.000000, 0.516031
94, 253.000000, 0.518071
95, 251.000000, 0.522199
96, 252.000000, 0.520127
97, 255.000000, 0.514008
98, 253.000000, 0.518071
99, 255.000000, 0.514008
