run, time in microseconds, throughput (GB/s)
0, 3121.000000, 2.687795
1, 3115.000000, 2.692972
2, 3017.000000, 2.780447
3, 3002.000000, 2.794340
4, 3008.000000, 2.788766
5, 2986.000000, 2.809313
6, 2966.000000, 2.828256
7, 2987.000000, 2.808372
8, 2969.000000, 2.825398
9, 2967.000000, 2.827303
10, 2969.000000, 2.825398
11, 2988.000000, 2.807432
12, 2979.000000, 2.815914
13, 2952.000000, 2.841669
14, 2992.000000, 2.803679
15, 2976.000000, 2.818753
16, 2962.000000, 2.832076
17, 2963.000000, 2.831120
18, 2965.000000, 2.829210
19, 2963.000000, 2.831120
20, 2947.000000, 2.846491
21, 2962.000000, 2.832076
22, 2939.000000, 2.854239
23, 2953.000000, 2.840707
24, 2983.000000, 2.812138
25, 2962.000000, 2.832076
26, 2967.000000, 2.827303
27, 2965.000000, 2.829210
28, 2952.000000, 2.841669
29, 2946.000000, 2.847457
30, 2964.000000, 2.830165
31, 2949.000000, 2.844560
32, 2955.000000, 2.838784
33, 2937.000000, 2.856182
34, 2964.000000, 2.830165
35, 2956.000000, 2.837824
36, 2946.000000, 2.847457
37, 2951.000000, 2.842632
38, 2942.000000, 2.851328
39, 2960.000000, 2.833989
40, 2925.000000, 2.867900
41, 2947.000000, 2.846491
42, 2933.000000, 2.860078
43, 2991.000000, 2.804617
44, 2952.000000, 2.841669
45, 2946.000000, 2.847457
46, 2955.000000, 2.838784
47, 2953.000000, 2.840707
48, 2949.000000, 2.844560
49, 2931.000000, 2.862029
50, 2952.000000, 2.841669
51, 2936.000000, 2.857155
52, 2979.000000, 2.815914
53, 2940.000000, 2.853268
54, 2969.000000, 2.825398
55, 2954.000000, 2.839745
56, 2952.000000, 2.841669
57, 2956.000000, 2.837824
58, 2953.000000, 2.840707
59, 2960.000000, 2.833989
60, 2944.000000, 2.849391
61, 2951.000000, 2.842632
62, 2921.000000, 2.871827
63, 2964.000000, 2.830165
64, 2944.000000, 2.849391
65, 2962.000000, 2.832076
66, 2964.000000, 2.830165
67, 2948.000000, 2.845525
68, 2956.000000, 2.837824
69, 2942.000000, 2.851328
70, 2961.000000, 2.833032
71, 2937.000000, 2.856182
72, 2951.000000, 2.842632
73, 2944.000000, 2.849391
74, 2960.000000, 2.833989
75, 2979.000000, 2.815914
76, 3011.000000, 2.785987
77, 3002.000000, 2.794340
78, 2928.000000, 2.864962
79, 2971.000000, 2.823496
80, 2926.000000, 2.866920
81, 2949.000000, 2.844560
82, 2948.000000, 2.845525
83, 2954.000000, 2.839745
84, 2955.000000, 2.838784
85, 2947.000000, 2.846491
86, 2954.000000, 2.839745
87, 2929.000000, 2.863984
88, 2950.000000, 2.843596
89, 2938.000000, 2.855210
90, 2976.000000, 2.818753
91, 2943.000000, 2.850359
92, 2986.000000, 2.809313
93, 2946.000000, 2.847457
94, 2967.000000, 2.827303
95, 2960.000000, 2.833989
96, 2934.000000, 2.859103
97, 2956.000000, 2.837824
98, 2928.000000, 2.864962
99, 2951.000000, 2.842632
