run, time in microseconds, throughput (GB/s)
0, 1570.000000, 0.333941
1, 1128.000000, 0.464794
2, 1118.000000, 0.468952
3, 1116.000000, 0.469792
4, 1136.000000, 0.461521
5, 1131.000000, 0.463561
6, 1139.000000, 0.460306
7, 1104.000000, 0.474899
8, 1106.000000, 0.474040
9, 1104.000000, 0.474899
10, 1131.000000, 0.463561
11, 1104.000000, 0.474899
12, 1129.000000, 0.464383
13, 1129.000000, 0.464383
14, 1130.000000, 0.463972
15, 1129.000000, 0.464383
16, 1130.000000, 0.463972
17, 1104.000000, 0.474899
18, 1107.000000, 0.473612
19, 1104.000000, 0.474899
20, 1106.000000, 0.474040
21, 1106.000000, 0.474040
22, 1108.000000, 0.473184
23, 1131.000000, 0.463561
24, 1129.000000, 0.464383
25, 1130.000000, 0.463972
26, 1130.000000, 0.463972
27, 1137.000000, 0.461115
28, 1131.000000, 0.463561
29, 1126.000000, 0.465620
30, 1129.000000, 0.464383
31, 1132.000000, 0.463152
32, 1136.000000, 0.461521
33, 1130.000000, 0.463972
34, 1111.000000, 0.471906
35, 1131.000000, 0.463561
36, 1130.000000, 0.463972
37, 1140.000000, 0.459902
38, 1139.000000, 0.460306
39, 1147.000000, 0.457095
40, 1144.000000, 0.458294
41, 1153.000000, 0.454716
42, 1147.000000, 0.457095
43, 1121.000000, 0.467697
44, 1120.000000, 0.468114
45, 1237.000000, 0.423838
46, 1156.000000, 0.453536
47, 1140.000000, 0.459902
48, 1132.000000, 0.463152
49, 1217.000000, 0.430804
50, 1139.000000, 0.460306
51, 1130.000000, 0.463972
52, 1386.000000, 0.378274
53, 1124.000000, 0.466448
54, 1116.000000, 0.469792
55, 1109.000000, 0.472757
56, 1151.000000, 0.455507
57, 1114.000000, 0.470636
58, 1117.000000, 0.469372
59, 1137.000000, 0.461115
60, 1131.000000, 0.463561
61, 1130.000000, 0.463972
62, 1139.000000, 0.460306
63, 1131.000000, 0.463561
64, 1132.000000, 0.463152
65, 1164.000000, 0.450419
66, 1150.000000, 0.455903
67, 1120.000000, 0.468114
68, 1123.000000, 0.466864
69, 1107.000000, 0.473612
70, 1130.000000, 0.463972
71, 1129.000000, 0.464383
72, 1129.000000, 0.464383
73, 1132.000000, 0.463152
74, 1131.000000, 0.463561
75, 1129.000000, 0.464383
76, 1104.000000, 0.474899
77, 1130.000000, 0.463972
78, 1130.000000, 0.463972
79, 1130.000000, 0.463972
80, 1129.000000, 0.464383
81, 1130.000000, 0.463972
82, 1130.000000, 0.463972
83, 1131.000000, 0.463561
84, 1104.000000, 0.474899
85, 1129.000000, 0.464383
86, 1130.000000, 0.463972
87, 1128.000000, 0.464794
88, 1130.000000, 0.463972
89, 1131.000000, 0.463561
90, 1131.000000, 0.463561
91, 1128.000000, 0.464794
92, 1130.000000, 0.463972
93, 1130.000000, 0.463972
94, 1131.000000, 0.463561
95, 1130.000000, 0.463972
96, 1131.000000, 0.463561
97, 1129.000000, 0.464383
98, 1130.000000, 0.463972
99, 1130.000000, 0.463972
