run, time in microseconds, throughput (GB/s)
0, 667.000000, 0.786039
1, 257.000000, 2.040031
2, 256.000000, 2.048000
3, 256.000000, 2.048000
4, 254.000000, 2.064126
5, 264.000000, 1.985939
6, 256.000000, 2.048000
7, 256.000000, 2.048000
8, 254.000000, 2.064126
9, 267.000000, 1.963625
10, 262.000000, 2.001099
11, 253.000000, 2.072285
12, 192.000000, 2.730667
13, 192.000000, 2.730667
14, 203.000000, 2.582700
15, 193.000000, 2.716518
16, 193.000000, 2.716518
17, 193.000000, 2.716518
18, 193.000000, 2.716518
19, 193.000000, 2.716518
20, 194.000000, 2.702515
21, 192.000000, 2.730667
22, 193.000000, 2.716518
23, 193.000000, 2.716518
24, 193.000000, 2.716518
25, 226.000000, 2.319858
26, 191.000000, 2.744963
27, 192.000000, 2.730667
28, 192.000000, 2.730667
29, 196.000000, 2.674939
30, 196.000000, 2.674939
31, 194.000000, 2.702515
32, 192.000000, 2.730667
33, 193.000000, 2.716518
34, 193.000000, 2.716518
35, 193.000000, 2.716518
36, 203.000000, 2.582700
37, 192.000000, 2.730667
38, 193.000000, 2.716518
39, 193.000000, 2.716518
40, 193.000000, 2.716518
41, 192.000000, 2.730667
42, 202.000000, 2.595485
43, 192.000000, 2.730667
44, 193.000000, 2.716518
45, 192.000000, 2.730667
46, 191.000000, 2.744963
47, 193.000000, 2.716518
48, 193.000000, 2.716518
49, 193.000000, 2.716518
50, 192.000000, 2.730667
51, 193.000000, 2.716518
52, 193.000000, 2.716518
53, 202.000000, 2.595485
54, 193.000000, 2.716518
55, 192.000000, 2.730667
56, 193.000000, 2.716518
57, 191.000000, 2.744963
58, 192.000000, 2.730667
59, 199.000000, 2.634613
60, 193.000000, 2.716518
61, 192.000000, 2.730667
62, 193.000000, 2.716518
63, 193.000000, 2.716518
64, 191.000000, 2.744963
65, 194.000000, 2.702515
66, 193.000000, 2.716518
67, 192.000000, 2.730667
68, 193.000000, 2.716518
69, 192.000000, 2.730667
70, 201.000000, 2.608398
71, 193.000000, 2.716518
72, 193.000000, 2.716518
73, 193.000000, 2.716518
74, 193.000000, 2.716518
75, 192.000000, 2.730667
76, 193.000000, 2.716518
77, 194.000000, 2.702515
78, 192.000000, 2.730667
79, 192.000000, 2.730667
80, 192.000000, 2.730667
81, 201.000000, 2.608398
82, 192.000000, 2.730667
83, 192.000000, 2.730667
84, 193.000000, 2.716518
85, 192.000000, 2.730667
86, 193.000000, 2.716518
87, 201.000000, 2.608398
88, 193.000000, 2.716518
89, 192.000000, 2.730667
90, 192.000000, 2.730667
91, 191.000000, 2.744963
92, 192.000000, 2.730667
93, 194.000000, 2.702515
94, 193.000000, 2.716518
95, 193.000000, 2.716518
96, 193.000000, 2.716518
97, 192.000000, 2.730667
98, 197.000000, 2.661360
99, 193.000000, 2.716518
