run, time in microseconds, throughput (GB/s)
0, 259.000000, 0.506069
1, 242.000000, 0.541620
2, 242.000000, 0.541620
3, 243.000000, 0.539391
4, 243.000000, 0.539391
5, 250.000000, 0.524288
6, 242.000000, 0.541620
7, 242.000000, 0.541620
8, 246.000000, 0.532813
9, 249.000000, 0.526394
10, 243.000000, 0.539391
11, 242.000000, 0.541620
12, 242.000000, 0.541620
13, 242.000000, 0.541620
14, 253.000000, 0.518071
15, 242.000000, 0.541620
16, 243.000000, 0.539391
17, 242.000000, 0.541620
18, 243.000000, 0.539391
19, 251.000000, 0.522199
20, 251.000000, 0.522199
21, 251.000000, 0.522199
22, 251.000000, 0.522199
23, 255.000000, 0.514008
24, 242.000000, 0.541620
25, 242.000000, 0.541620
26, 242.000000, 0.541620
27, 242.000000, 0.541620
28, 248.000000, 0.528516
29, 243.000000, 0.539391
30, 242.000000, 0.541620
31, 242.000000, 0.541620
32, 242.000000, 0.541620
33, 243.000000, 0.539391
34, 242.000000, 0.541620
35, 243.000000, 0.539391
36, 243.000000, 0.539391
37, 242.000000, 0.541620
38, 242.000000, 0.541620
39, 243.000000, 0.539391
40, 243.000000, 0.539391
41, 243.000000, 0.539391
42, 247.000000, 0.530656
43, 242.000000, 0.541620
44, 243.000000, 0.539391
45, 242.000000, 0.541620
46, 242.000000, 0.541620
47, 247.000000, 0.530656
48, 242.000000, 0.541620
49, 242.000000, 0.541620
50, 243.000000, 0.539391
51, 243.000000, 0.539391
52, 243.000000, 0.539391
53, 242.000000, 0.541620
54, 243.000000, 0.539391
55, 243.000000, 0.539391
56, 242.000000, 0.541620
57, 242.000000, 0.541620
58, 242.000000, 0.541620
59, 242.000000, 0.541620
60, 242.000000, 0.541620
61, 247.000000, 0.530656
62, 242.000000, 0.541620
63, 242.000000, 0.541620
64, 243.000000, 0.539391
65, 242.000000, 0.541620
66, 246.000000, 0.532813
67, 242.000000, 0.541620
68, 242.000000, 0.541620
69, 243.000000, 0.539391
70, 242.000000, 0.541620
71, 242.000000, 0.541620
72, 243.000000, 0.539391
73, 243.000000, 0.539391
74, 243.000000, 0.539391
75, 254.000000, 0.516031
76, 243.000000, 0.539391
77, 243.000000, 0.539391
78, 243.000000, 0.539391
79, 242.000000, 0.541620
80, 245.000000, 0.534988
81, 242.000000, 0.541620
82, 243.000000, 0.539391
83, 242.000000, 0.541620
84, 242.000000, 0.541620
85, 251.000000, 0.522199
86, 251.000000, 0.522199
87, 251.000000, 0.522199
88, 251.000000, 0.522199
89, 251.000000, 0.522199
90, 242.000000, 0.541620
91, 242.000000, 0.541620
92, 242.000000, 0.541620
93, 242.000000, 0.541620
94, 247.000000, 0.530656
95, 243.000000, 0.539391
96, 243.000000, 0.539391
97, 242.000000, 0.541620
98, 242.000000, 0.541620
99, 247.000000, 0.530656
