run, time in microseconds, throughput (GB/s)
0, 76.000000, 0.862316
1, 75.000000, 0.873813
2, 75.000000, 0.873813
3, 75.000000, 0.873813
4, 75.000000, 0.873813
5, 75.000000, 0.873813
6, 75.000000, 0.873813
7, 75.000000, 0.873813
8, 75.000000, 0.873813
9, 77.000000, 0.851117
10, 75.000000, 0.873813
11, 75.000000, 0.873813
12, 75.000000, 0.873813
13, 77.000000, 0.851117
14, 75.000000, 0.873813
15, 91.000000, 0.720176
16, 75.000000, 0.873813
17, 76.000000, 0.862316
18, 75.000000, 0.873813
19, 75.000000, 0.873813
20, 75.000000, 0.873813
21, 77.000000, 0.851117
22, 75.000000, 0.873813
23, 75.000000, 0.873813
24, 75.000000, 0.873813
25, 75.000000, 0.873813
26, 75.000000, 0.873813
27, 75.000000, 0.873813
28, 75.000000, 0.873813
29, 77.000000, 0.851117
30, 75.000000, 0.873813
31, 75.000000, 0.873813
32, 75.000000, 0.873813
33, 86.000000, 0.762047
34, 81.000000, 0.809086
35, 75.000000, 0.873813
36, 75.000000, 0.873813
37, 75.000000, 0.873813
38, 75.000000, 0.873813
39, 75.000000, 0.873813
40, 75.000000, 0.873813
41, 77.000000, 0.851117
42, 75.000000, 0.873813
43, 75.000000, 0.873813
44, 77.000000, 0.851117
45, 77.000000, 0.851117
46, 77.000000, 0.851117
47, 75.000000, 0.873813
48, 75.000000, 0.873813
49, 77.000000, 0.851117
50, 76.000000, 0.862316
51, 75.000000, 0.873813
52, 77.000000, 0.851117
53, 75.000000, 0.873813
54, 75.000000, 0.873813
55, 75.000000, 0.873813
56, 75.000000, 0.873813
57, 77.000000, 0.851117
58, 75.000000, 0.873813
59, 75.000000, 0.873813
60, 75.000000, 0.873813
61, 77.000000, 0.851117
62, 75.000000, 0.873813
63, 75.000000, 0.873813
64, 77.000000, 0.851117
65, 77.000000, 0.851117
66, 89.000000, 0.736360
67, 81.000000, 0.809086
68, 75.000000, 0.873813
69, 77.000000, 0.851117
70, 77.000000, 0.851117
71, 75.000000, 0.873813
72, 75.000000, 0.873813
73, 77.000000, 0.851117
74, 75.000000, 0.873813
75, 75.000000, 0.873813
76, 75.000000, 0.873813
77, 75.000000, 0.873813
78, 75.000000, 0.873813
79, 75.000000, 0.873813
80, 75.000000, 0.873813
81, 77.000000, 0.851117
82, 75.000000, 0.873813
83, 76.000000, 0.862316
84, 75.000000, 0.873813
85, 77.000000, 0.851117
86, 75.000000, 0.873813
87, 75.000000, 0.873813
88, 75.000000, 0.873813
89, 75.000000, 0.873813
90, 75.000000, 0.873813
91, 75.000000, 0.873813
92, 75.000000, 0.873813
93, 77.000000, 0.851117
94, 75.000000, 0.873813
95, 75.000000, 0.873813
96, 75.000000, 0.873813
97, 75.000000, 0.873813
98, 75.000000, 0.873813
99, 75.000000, 0.873813
