run, time in microseconds, throughput (GB/s)
0, 2939.000000, 0.713560
1, 2867.000000, 0.731480
2, 2894.000000, 0.724655
3, 2915.000000, 0.719435
4, 2886.000000, 0.726664
5, 2899.000000, 0.723405
6, 2977.000000, 0.704451
7, 2809.000000, 0.746583
8, 2871.000000, 0.730460
9, 2806.000000, 0.747381
10, 2771.000000, 0.756821
11, 2866.000000, 0.731735
12, 2904.000000, 0.722160
13, 2922.000000, 0.717711
14, 2930.000000, 0.715752
15, 2911.000000, 0.720423
16, 2975.000000, 0.704925
17, 2991.000000, 0.701154
18, 2943.000000, 0.712590
19, 2982.000000, 0.703270
20, 2921.000000, 0.717957
21, 2943.000000, 0.712590
22, 2957.000000, 0.709216
23, 2970.000000, 0.706112
24, 2996.000000, 0.699984
25, 2962.000000, 0.708019
26, 2979.000000, 0.703979
27, 3010.000000, 0.696728
28, 2953.000000, 0.710177
29, 2984.000000, 0.702799
30, 2995.000000, 0.700218
31, 4167.000000, 0.503276
32, 3010.000000, 0.696728
33, 3015.000000, 0.695573
34, 2994.000000, 0.700452
35, 3038.000000, 0.690307
36, 2995.000000, 0.700218
37, 2979.000000, 0.703979
38, 3021.000000, 0.694191
39, 3023.000000, 0.693732
40, 3012.000000, 0.696266
41, 3043.000000, 0.689173
42, 2971.000000, 0.705874
43, 3014.000000, 0.695804
44, 3001.000000, 0.698818
45, 2999.000000, 0.699284
46, 3001.000000, 0.698818
47, 3047.000000, 0.688268
48, 2981.000000, 0.703506
49, 2993.000000, 0.700686
50, 3028.000000, 0.692587
51, 3043.000000, 0.689173
52, 2999.000000, 0.699284
53, 2983.000000, 0.703035
54, 2996.000000, 0.699984
55, 3021.000000, 0.694191
56, 3018.000000, 0.694881
57, 3009.000000, 0.696960
58, 2996.000000, 0.699984
59, 2973.000000, 0.705399
60, 3004.000000, 0.698120
61, 3040.000000, 0.689853
62, 3016.000000, 0.695342
63, 2991.000000, 0.701154
64, 2981.000000, 0.703506
65, 2986.000000, 0.702328
66, 3012.000000, 0.696266
67, 3022.000000, 0.693962
68, 3007.000000, 0.697423
69, 3052.000000, 0.687140
70, 2984.000000, 0.702799
71, 3024.000000, 0.693503
72, 3025.000000, 0.693273
73, 3022.000000, 0.693962
74, 3003.000000, 0.698352
75, 2990.000000, 0.701389
76, 3065.000000, 0.684226
77, 3034.000000, 0.691217
78, 3060.000000, 0.685344
79, 3021.000000, 0.694191
80, 2964.000000, 0.707541
81, 3020.000000, 0.694421
82, 3014.000000, 0.695804
83, 2982.000000, 0.703270
84, 2991.000000, 0.701154
85, 2919.000000, 0.718449
86, 3036.000000, 0.690762
87, 2926.000000, 0.716730
88, 2914.000000, 0.719682
89, 3012.000000, 0.696266
90, 2977.000000, 0.704451
91, 2975.000000, 0.704925
92, 2888.000000, 0.726161
93, 2947.000000, 0.711623
94, 2966.000000, 0.707064
95, 2978.000000, 0.704215
96, 3016.000000, 0.695342
97, 2986.000000, 0.702328
98, 2986.000000, 0.702328
99, 2907.000000, 0.721415
