run, time in microseconds, throughput (GB/s)
0, 4176.000000, 2.008766
1, 4146.000000, 2.023301
2, 4140.000000, 2.026234
3, 4032.000000, 2.080508
4, 4105.000000, 2.043510
5, 4039.000000, 2.076902
6, 4084.000000, 2.054018
7, 4108.000000, 2.042018
8, 4323.000000, 1.940460
9, 4153.000000, 2.019891
10, 4188.000000, 2.003011
11, 4162.000000, 2.015523
12, 4154.000000, 2.019405
13, 4233.000000, 1.981717
14, 4199.000000, 1.997763
15, 4184.000000, 2.004925
16, 4179.000000, 2.007324
17, 4114.000000, 2.039039
18, 4061.000000, 2.065651
19, 4154.000000, 2.019405
20, 4192.000000, 2.001099
21, 4065.000000, 2.063618
22, 4099.000000, 2.046501
23, 4083.000000, 2.054521
24, 4097.000000, 2.047500
25, 4174.000000, 2.009729
26, 4239.000000, 1.978912
27, 4097.000000, 2.047500
28, 4203.000000, 1.995862
29, 4111.000000, 2.040527
30, 4271.000000, 1.964085
31, 4173.000000, 2.010210
32, 4206.000000, 1.994438
33, 4133.000000, 2.029666
34, 4225.000000, 1.985469
35, 4150.000000, 2.021351
36, 4240.000000, 1.978445
37, 4110.000000, 2.041024
38, 4084.000000, 2.054018
39, 4134.000000, 2.029175
40, 4082.000000, 2.055024
41, 4197.000000, 1.998715
42, 4169.000000, 2.012139
43, 4081.000000, 2.055528
44, 4092.000000, 2.050002
45, 4081.000000, 2.055528
46, 4186.000000, 2.003968
47, 4186.000000, 2.003968
48, 4229.000000, 1.983591
49, 4094.000000, 2.049000
50, 4128.000000, 2.032124
51, 4120.000000, 2.036070
52, 4213.000000, 1.991125
53, 4187.000000, 2.003489
54, 4223.000000, 1.986410
55, 4179.000000, 2.007324
56, 4171.000000, 2.011174
57, 4235.000000, 1.980781
58, 4226.000000, 1.985000
59, 4153.000000, 2.019891
60, 4211.000000, 1.992070
61, 4128.000000, 2.032124
62, 4146.000000, 2.023301
63, 4138.000000, 2.027213
64, 4181.000000, 2.006364
65, 4072.000000, 2.060071
66, 4162.000000, 2.015523
67, 4155.000000, 2.018919
68, 4134.000000, 2.029175
69, 4121.000000, 2.035576
70, 4101.000000, 2.045503
71, 4200.000000, 1.997288
72, 4237.000000, 1.979846
73, 4146.000000, 2.023301
74, 4118.000000, 2.037059
75, 4155.000000, 2.018919
76, 4200.000000, 1.997288
77, 4192.000000, 2.001099
78, 4152.000000, 2.020378
79, 4235.000000, 1.980781
80, 4321.000000, 1.941358
81, 4177.000000, 2.008285
82, 4179.000000, 2.007324
83, 4174.000000, 2.009729
84, 4292.000000, 1.954475
85, 4202.000000, 1.996337
86, 4215.000000, 1.990180
87, 4187.000000, 2.003489
88, 4196.000000, 1.999192
89, 4223.000000, 1.986410
90, 4217.000000, 1.989236
91, 4181.000000, 2.006364
92, 4120.000000, 2.036070
93, 4096.000000, 2.048000
94, 4204.000000, 1.995387
95, 4083.000000, 2.054521
96, 4224.000000, 1.985939
97, 4092.000000, 2.050002
98, 4161.000000, 2.016008
99, 4095.000000, 2.048500
