run, time in microseconds, throughput (GB/s)
0, 567.000000, 0.924670
1, 674.000000, 0.777875
2, 560.000000, 0.936229
3, 592.000000, 0.885622
4, 552.000000, 0.949797
5, 552.000000, 0.949797
6, 559.000000, 0.937903
7, 559.000000, 0.937903
8, 565.000000, 0.927943
9, 553.000000, 0.948080
10, 552.000000, 0.949797
11, 574.000000, 0.913394
12, 552.000000, 0.949797
13, 580.000000, 0.903945
14, 550.000000, 0.953251
15, 570.000000, 0.919804
16, 550.000000, 0.953251
17, 550.000000, 0.953251
18, 561.000000, 0.934560
19, 557.000000, 0.941271
20, 576.000000, 0.910222
21, 550.000000, 0.953251
22, 550.000000, 0.953251
23, 551.000000, 0.951521
24, 556.000000, 0.942964
25, 574.000000, 0.913394
26, 550.000000, 0.953251
27, 550.000000, 0.953251
28, 557.000000, 0.941271
29, 556.000000, 0.942964
30, 562.000000, 0.932897
31, 550.000000, 0.953251
32, 550.000000, 0.953251
33, 557.000000, 0.941271
34, 557.000000, 0.941271
35, 558.000000, 0.939584
36, 550.000000, 0.953251
37, 572.000000, 0.916587
38, 550.000000, 0.953251
39, 556.000000, 0.942964
40, 558.000000, 0.939584
41, 557.000000, 0.941271
42, 578.000000, 0.907073
43, 550.000000, 0.953251
44, 550.000000, 0.953251
45, 558.000000, 0.939584
46, 557.000000, 0.941271
47, 572.000000, 0.916587
48, 556.000000, 0.942964
49, 557.000000, 0.941271
50, 550.000000, 0.953251
51, 550.000000, 0.953251
52, 573.000000, 0.914988
53, 556.000000, 0.942964
54, 557.000000, 0.941271
55, 559.000000, 0.937903
56, 557.000000, 0.941271
57, 557.000000, 0.941271
58, 601.000000, 0.872359
59, 568.000000, 0.923042
60, 557.000000, 0.941271
61, 556.000000, 0.942964
62, 558.000000, 0.939584
63, 550.000000, 0.953251
64, 563.000000, 0.931240
65, 557.000000, 0.941271
66, 557.000000, 0.941271
67, 557.000000, 0.941271
68, 557.000000, 0.941271
69, 585.000000, 0.896219
70, 557.000000, 0.941271
71, 557.000000, 0.941271
72, 550.000000, 0.953251
73, 550.000000, 0.953251
74, 569.000000, 0.921420
75, 557.000000, 0.941271
76, 557.000000, 0.941271
77, 557.000000, 0.941271
78, 557.000000, 0.941271
79, 563.000000, 0.931240
80, 550.000000, 0.953251
81, 550.000000, 0.953251
82, 557.000000, 0.941271
83, 557.000000, 0.941271
84, 551.000000, 0.951521
85, 549.000000, 0.954987
86, 567.000000, 0.924670
87, 556.000000, 0.942964
88, 557.000000, 0.941271
89, 557.000000, 0.941271
90, 557.000000, 0.941271
91, 567.000000, 0.924670
92, 557.000000, 0.941271
93, 557.000000, 0.941271
94, 550.000000, 0.953251
95, 550.000000, 0.953251
96, 572.000000, 0.916587
97, 557.000000, 0.941271
98, 557.000000, 0.941271
99, 557.000000, 0.941271
