run, time in microseconds, throughput (GB/s)
0, 6548.000000, 1.281095
1, 6508.000000, 1.288969
2, 6516.000000, 1.287386
3, 6521.000000, 1.286399
4, 6499.000000, 1.290754
5, 6511.000000, 1.288375
6, 6503.000000, 1.289960
7, 6512.000000, 1.288177
8, 6492.000000, 1.292145
9, 6511.000000, 1.288375
10, 6511.000000, 1.288375
11, 6503.000000, 1.289960
12, 6495.000000, 1.291549
13, 6530.000000, 1.284626
14, 6516.000000, 1.287386
15, 6497.000000, 1.291151
16, 6493.000000, 1.291946
17, 6531.000000, 1.284429
18, 6499.000000, 1.290754
19, 6504.000000, 1.289761
20, 6501.000000, 1.290357
21, 6532.000000, 1.284233
22, 6508.000000, 1.288969
23, 6498.000000, 1.290952
24, 6527.000000, 1.285216
25, 6528.000000, 1.285020
26, 6500.000000, 1.290555
27, 6503.000000, 1.289960
28, 6515.000000, 1.287584
29, 6514.000000, 1.287781
30, 6492.000000, 1.292145
31, 6500.000000, 1.290555
32, 6534.000000, 1.283840
33, 6518.000000, 1.286991
34, 6492.000000, 1.292145
35, 6546.000000, 1.281486
36, 6516.000000, 1.287386
37, 6511.000000, 1.288375
38, 6498.000000, 1.290952
39, 6523.000000, 1.286005
40, 6511.000000, 1.288375
41, 6555.000000, 1.279727
42, 6487.000000, 1.293141
43, 6509.000000, 1.288771
44, 6507.000000, 1.289167
45, 6491.000000, 1.292344
46, 6491.000000, 1.292344
47, 6536.000000, 1.283447
48, 6508.000000, 1.288969
49, 6489.000000, 1.292743
50, 6488.000000, 1.292942
51, 6522.000000, 1.286202
52, 6511.000000, 1.288375
53, 6511.000000, 1.288375
54, 6503.000000, 1.289960
55, 6517.000000, 1.287189
56, 6505.000000, 1.289563
57, 6491.000000, 1.292344
58, 6522.000000, 1.286202
59, 6539.000000, 1.282858
60, 6507.000000, 1.289167
61, 6502.000000, 1.290158
62, 6505.000000, 1.289563
63, 6520.000000, 1.286596
64, 6505.000000, 1.289563
65, 6514.000000, 1.287781
66, 6517.000000, 1.287189
67, 6506.000000, 1.289365
68, 6496.000000, 1.291350
69, 6488.000000, 1.292942
70, 6509.000000, 1.288771
71, 6509.000000, 1.288771
72, 6494.000000, 1.291747
73, 6490.000000, 1.292544
74, 6510.000000, 1.288573
75, 6525.000000, 1.285610
76, 6525.000000, 1.285610
77, 6493.000000, 1.291946
78, 6514.000000, 1.287781
79, 6508.000000, 1.288969
80, 6485.000000, 1.293540
81, 6488.000000, 1.292942
82, 6560.000000, 1.278751
83, 6509.000000, 1.288771
84, 6502.000000, 1.290158
85, 6524.000000, 1.285807
86, 6517.000000, 1.287189
87, 6520.000000, 1.286596
88, 6554.000000, 1.279922
89, 6522.000000, 1.286202
90, 6510.000000, 1.288573
91, 6505.000000, 1.289563
92, 6498.000000, 1.290952
93, 6512.000000, 1.288177
94, 6568.000000, 1.277194
95, 6523.000000, 1.286005
96, 6501.000000, 1.290357
97, 6514.000000, 1.287781
98, 6519.000000, 1.286794
99, 6514.000000, 1.287781
