run, time in microseconds, throughput (GB/s)
0, 4962.000000, 0.845285
1, 3220.000000, 1.302579
2, 3227.000000, 1.299753
3, 3229.000000, 1.298948
4, 3238.000000, 1.295338
5, 3227.000000, 1.299753
6, 3227.000000, 1.299753
7, 3228.000000, 1.299351
8, 3226.000000, 1.300156
9, 3214.000000, 1.305011
10, 3205.000000, 1.308675
11, 3220.000000, 1.302579
12, 3227.000000, 1.299753
13, 3229.000000, 1.298948
14, 3226.000000, 1.300156
15, 3227.000000, 1.299753
16, 3248.000000, 1.291350
17, 3243.000000, 1.293341
18, 3255.000000, 1.288573
19, 3230.000000, 1.298546
20, 3236.000000, 1.296138
21, 3243.000000, 1.293341
22, 3231.000000, 1.298144
23, 3238.000000, 1.295338
24, 3241.000000, 1.294139
25, 3228.000000, 1.299351
26, 3226.000000, 1.300156
27, 3228.000000, 1.299351
28, 3225.000000, 1.300559
29, 3206.000000, 1.308267
30, 3208.000000, 1.307451
31, 3228.000000, 1.299351
32, 3230.000000, 1.298546
33, 3229.000000, 1.298948
34, 3226.000000, 1.300156
35, 3226.000000, 1.300156
36, 3238.000000, 1.295338
37, 3229.000000, 1.298948
38, 3229.000000, 1.298948
39, 3213.000000, 1.305417
40, 3224.000000, 1.300963
41, 3243.000000, 1.293341
42, 3245.000000, 1.292544
43, 3245.000000, 1.292544
44, 3243.000000, 1.293341
45, 3244.000000, 1.292942
46, 3253.000000, 1.289365
47, 3246.000000, 1.292145
48, 3235.000000, 1.296539
49, 3224.000000, 1.300963
50, 3237.000000, 1.295738
51, 3244.000000, 1.292942
52, 3243.000000, 1.293341
53, 3245.000000, 1.292544
54, 3243.000000, 1.293341
55, 3242.000000, 1.293740
56, 3282.000000, 1.277972
57, 3242.000000, 1.293740
58, 3223.000000, 1.301366
59, 3223.000000, 1.301366
60, 3256.000000, 1.288177
61, 3245.000000, 1.292544
62, 3244.000000, 1.292942
63, 3243.000000, 1.293341
64, 3250.000000, 1.290555
65, 3258.000000, 1.287386
66, 3249.000000, 1.290952
67, 3243.000000, 1.293341
68, 3223.000000, 1.301366
69, 3244.000000, 1.292942
70, 3243.000000, 1.293341
71, 3252.000000, 1.289761
72, 3242.000000, 1.293740
73, 3254.000000, 1.288969
74, 3244.000000, 1.292942
75, 3244.000000, 1.292942
76, 3230.000000, 1.298546
77, 3223.000000, 1.301366
78, 3237.000000, 1.295738
79, 3246.000000, 1.292145
80, 3254.000000, 1.288969
81, 3259.000000, 1.286991
82, 3243.000000, 1.293341
83, 3254.000000, 1.288969
84, 3244.000000, 1.292942
85, 3254.000000, 1.288969
86, 3237.000000, 1.295738
87, 3247.000000, 1.291747
88, 3247.000000, 1.291747
89, 3243.000000, 1.293341
90, 3249.000000, 1.290952
91, 3253.000000, 1.289365
92, 3245.000000, 1.292544
93, 3246.000000, 1.292145
94, 3243.000000, 1.293341
95, 3225.000000, 1.300559
96, 3224.000000, 1.300963
97, 3254.000000, 1.288969
98, 3243.000000, 1.293341
99, 3243.000000, 1.293341
