run, time in microseconds, throughput (GB/s)
0, 4278.000000, 0.490218
1, 4372.000000, 0.479678
2, 4383.000000, 0.478474
3, 4381.000000, 0.478693
4, 4495.000000, 0.466552
5, 4433.000000, 0.473077
6, 4484.000000, 0.467697
7, 4543.000000, 0.461623
8, 4482.000000, 0.467905
9, 4581.000000, 0.457793
10, 4515.000000, 0.464485
11, 4696.000000, 0.446583
12, 4621.000000, 0.453831
13, 4635.000000, 0.452460
14, 4627.000000, 0.453242
15, 4630.000000, 0.452949
16, 4700.000000, 0.446203
17, 4681.000000, 0.448014
18, 4738.000000, 0.442624
19, 4641.000000, 0.451875
20, 4805.000000, 0.436452
21, 4677.000000, 0.448397
22, 4718.000000, 0.444500
23, 4723.000000, 0.444030
24, 4837.000000, 0.433565
25, 4776.000000, 0.439102
26, 4708.000000, 0.445444
27, 4724.000000, 0.443936
28, 4845.000000, 0.432849
29, 4814.000000, 0.435636
30, 4865.000000, 0.431069
31, 4870.000000, 0.430627
32, 4842.000000, 0.433117
33, 4856.000000, 0.431868
34, 4837.000000, 0.433565
35, 4856.000000, 0.431868
36, 4822.000000, 0.434913
37, 4850.000000, 0.432402
38, 4784.000000, 0.438368
39, 4890.000000, 0.428865
40, 4969.000000, 0.422047
41, 4900.000000, 0.427990
42, 4826.000000, 0.434553
43, 4979.000000, 0.421199
44, 4899.000000, 0.428078
45, 4909.000000, 0.427206
46, 4961.000000, 0.422728
47, 4905.000000, 0.427554
48, 4957.000000, 0.423069
49, 4918.000000, 0.426424
50, 5029.000000, 0.417012
51, 4865.000000, 0.431069
52, 4875.000000, 0.430185
53, 4967.000000, 0.422217
54, 4865.000000, 0.431069
55, 5007.000000, 0.418844
56, 4951.000000, 0.423581
57, 4903.000000, 0.427728
58, 4999.000000, 0.419514
59, 4972.000000, 0.421792
60, 5025.000000, 0.417344
61, 5088.000000, 0.412176
62, 4973.000000, 0.421708
63, 5010.000000, 0.418593
64, 4991.000000, 0.420187
65, 4982.000000, 0.420946
66, 5052.000000, 0.415113
67, 4941.000000, 0.424439
68, 4994.000000, 0.419934
69, 5063.000000, 0.414211
70, 5156.000000, 0.406740
71, 5140.000000, 0.408006
72, 5083.000000, 0.412582
73, 5027.000000, 0.417178
74, 5089.000000, 0.412095
75, 5121.000000, 0.409520
76, 5169.000000, 0.405717
77, 5195.000000, 0.403687
78, 5144.000000, 0.407689
79, 5104.000000, 0.410884
80, 5150.000000, 0.407214
81, 5129.000000, 0.408881
82, 4963.000000, 0.422557
83, 4928.000000, 0.425558
84, 4932.000000, 0.425213
85, 4962.000000, 0.422642
86, 4811.000000, 0.435908
87, 4974.000000, 0.421623
88, 4938.000000, 0.424697
89, 4950.000000, 0.423667
90, 5000.000000, 0.419430
91, 4974.000000, 0.421623
92, 5011.000000, 0.418510
93, 4916.000000, 0.426597
94, 4897.000000, 0.428252
95, 4852.000000, 0.432224
96, 4793.000000, 0.437545
97, 4861.000000, 0.431424
98, 4885.000000, 0.429304
99, 4846.000000, 0.432759
