run, time in microseconds, throughput (GB/s)
0, 152.156000, 1.722863
1, 121.733000, 2.153434
2, 110.307000, 2.376495
3, 125.066000, 2.096045
4, 113.334000, 2.313022
5, 118.722000, 2.208049
6, 112.817000, 2.323621
7, 114.198000, 2.295522
8, 86.785000, 3.020614
9, 92.198000, 2.843272
10, 110.384000, 2.374837
11, 117.116000, 2.238328
12, 106.633000, 2.458376
13, 102.470000, 2.558251
14, 114.101000, 2.297473
15, 109.455000, 2.394993
16, 114.379000, 2.291889
17, 97.404000, 2.691306
18, 119.047000, 2.202021
19, 114.179000, 2.295904
20, 114.540000, 2.288668
21, 114.366000, 2.292150
22, 108.452000, 2.417143
23, 108.002000, 2.427214
24, 112.471000, 2.330770
25, 111.765000, 2.345493
26, 91.308000, 2.870986
27, 97.162000, 2.698010
28, 90.365000, 2.900946
29, 93.000000, 2.818753
30, 89.946000, 2.914460
31, 93.946000, 2.790369
32, 92.895000, 2.821939
33, 95.074000, 2.757263
34, 87.128000, 3.008723
35, 94.567000, 2.772045
36, 81.477000, 3.217399
37, 95.025000, 2.758685
38, 94.510000, 2.773717
39, 92.362000, 2.838224
40, 95.923000, 2.732859
41, 91.949000, 2.850972
42, 93.186000, 2.813126
43, 96.842000, 2.706925
44, 89.738000, 2.921215
45, 92.777000, 2.825528
46, 90.302000, 2.902970
47, 101.011000, 2.595203
48, 87.597000, 2.992614
49, 97.730000, 2.682329
50, 86.990000, 3.013496
51, 91.434000, 2.867030
52, 86.614000, 3.026578
53, 90.502000, 2.896555
54, 96.045000, 2.729387
55, 94.055000, 2.787135
56, 118.121000, 2.219284
57, 94.109000, 2.785536
58, 121.479000, 2.157937
59, 120.509000, 2.175306
60, 69.190000, 3.788756
61, 92.593000, 2.831143
62, 119.794000, 2.188290
63, 112.528000, 2.329589
64, 96.163000, 2.726038
65, 64.648000, 4.054944
66, 95.354000, 2.749166
67, 117.587000, 2.229362
68, 64.542000, 4.061603
69, 93.461000, 2.804849
70, 98.911000, 2.650302
71, 118.493000, 2.212316
72, 117.733000, 2.226597
73, 64.849000, 4.042375
74, 88.364000, 2.966638
75, 116.499000, 2.250182
76, 123.389000, 2.124533
77, 115.139000, 2.276761
78, 97.987000, 2.675294
79, 119.175000, 2.199656
80, 118.864000, 2.205411
81, 116.874000, 2.242963
82, 93.689000, 2.798023
83, 116.643000, 2.247404
84, 116.286000, 2.254304
85, 80.062000, 3.274262
86, 93.569000, 2.801612
87, 92.843000, 2.823519
88, 66.580000, 3.937278
89, 95.539000, 2.743843
90, 96.549000, 2.715139
91, 89.861000, 2.917217
92, 119.050000, 2.201966
93, 118.223000, 2.217369
94, 80.470000, 3.257661
95, 94.795000, 2.765378
96, 98.005000, 2.674802
97, 173.083000, 1.514557
98, 110.190000, 2.379018
99, 112.224000, 2.335900
