run, time in microseconds, throughput (GB/s)
0, 51571.159000, 1.301287
1, 51514.061000, 1.302729
2, 51556.807000, 1.301649
3, 51439.592000, 1.304615
4, 51580.063000, 1.301062
5, 51556.914000, 1.301646
6, 51582.333000, 1.301005
7, 51578.839000, 1.301093
8, 51566.212000, 1.301412
9, 51555.572000, 1.301680
10, 51575.329000, 1.301182
11, 51494.263000, 1.303230
12, 51501.220000, 1.303054
13, 51483.878000, 1.303493
14, 51581.374000, 1.301029
15, 51568.665000, 1.301350
16, 51598.733000, 1.300591
17, 51567.688000, 1.301374
18, 51503.181000, 1.303004
19, 51503.478000, 1.302997
20, 51561.349000, 1.301534
21, 51473.549000, 1.303754
22, 51578.072000, 1.301112
23, 51444.176000, 1.304499
24, 51494.296000, 1.303229
25, 51519.249000, 1.302598
26, 51575.796000, 1.301170
27, 51521.830000, 1.302533
28, 51556.525000, 1.301656
29, 51566.600000, 1.301402
30, 51530.196000, 1.302321
31, 51572.327000, 1.301257
32, 51562.929000, 1.301494
33, 51565.841000, 1.301421
34, 51581.076000, 1.301037
35, 51563.536000, 1.301479
36, 51595.490000, 1.300673
37, 51392.953000, 1.305799
38, 51547.466000, 1.301885
39, 51561.430000, 1.301532
40, 51571.533000, 1.301277
41, 51499.164000, 1.303106
42, 51569.205000, 1.301336
43, 51514.386000, 1.302721
44, 51572.871000, 1.301244
45, 51507.004000, 1.302908
46, 51562.534000, 1.301504
47, 51553.605000, 1.301730
48, 51501.548000, 1.303046
49, 51509.656000, 1.302840
50, 51563.632000, 1.301477
51, 51509.674000, 1.302840
52, 51586.153000, 1.300908
53, 51564.904000, 1.301445
54, 51581.424000, 1.301028
55, 51489.294000, 1.303356
56, 51580.948000, 1.301040
57, 51578.476000, 1.301102
58, 51562.348000, 1.301509
59, 51570.950000, 1.301292
60, 51582.547000, 1.300999
61, 51565.102000, 1.301440
62, 51594.313000, 1.300703
63, 51560.892000, 1.301546
64, 51547.484000, 1.301884
65, 51566.226000, 1.301411
66, 51573.520000, 1.301227
67, 51520.066000, 1.302577
68, 51572.960000, 1.301241
69, 51569.398000, 1.301331
70, 51592.996000, 1.300736
71, 51563.879000, 1.301470
72, 51566.189000, 1.301412
73, 51566.521000, 1.301404
74, 51589.662000, 1.300820
75, 51548.217000, 1.301866
76, 51527.728000, 1.302384
77, 51568.520000, 1.301353
78, 51521.052000, 1.302552
79, 51573.973000, 1.301216
80, 51582.450000, 1.301002
81, 51521.811000, 1.302533
82, 51562.246000, 1.301512
83, 51564.580000, 1.301453
84, 51513.577000, 1.302741
85, 51493.395000, 1.303252
86, 51546.695000, 1.301904
87, 51559.355000, 1.301585
88, 51477.836000, 1.303646
89, 51495.543000, 1.303198
90, 51580.993000, 1.301039
91, 51565.269000, 1.301435
92, 51546.033000, 1.301921
93, 51558.001000, 1.301619
94, 51554.716000, 1.301702
95, 51420.715000, 1.305094
96, 51498.939000, 1.303112
97, 51479.864000, 1.303594
98, 51490.919000, 1.303315
99, 51505.723000, 1.302940
