run, time in microseconds, throughput (GB/s)
0, 136.365000, 0.240296
1, 223.290000, 0.146751
2, 50.730000, 0.645929
3, 92.421000, 0.354551
4, 53.396000, 0.613679
5, 100.893000, 0.324780
6, 61.021000, 0.536995
7, 88.440000, 0.370511
8, 61.501000, 0.532804
9, 98.022000, 0.334292
10, 89.396000, 0.366549
11, 114.348000, 0.286564
12, 48.562000, 0.674766
13, 112.567000, 0.291098
14, 59.067000, 0.554760
15, 91.812000, 0.356903
16, 48.514000, 0.675434
17, 114.463000, 0.286276
18, 47.354000, 0.691980
19, 116.428000, 0.281444
20, 48.890000, 0.670239
21, 92.045000, 0.356000
22, 48.474000, 0.675991
23, 113.589000, 0.288479
24, 62.157000, 0.527181
25, 115.440000, 0.283853
26, 49.104000, 0.667318
27, 94.323000, 0.347402
28, 50.014000, 0.655177
29, 102.456000, 0.319825
30, 48.337000, 0.677907
31, 115.316000, 0.284158
32, 48.668000, 0.673297
33, 112.530000, 0.291193
34, 48.775000, 0.671820
35, 94.853000, 0.345461
36, 47.703000, 0.686917
37, 119.029000, 0.275294
38, 48.819000, 0.671214
39, 117.284000, 0.279390
40, 58.985000, 0.555531
41, 112.850000, 0.290368
42, 48.467000, 0.676089
43, 92.945000, 0.352553
44, 48.208000, 0.679721
45, 160.001000, 0.204799
46, 56.515000, 0.579811
47, 161.838000, 0.202474
48, 56.514000, 0.579821
49, 158.749000, 0.206414
50, 57.076000, 0.574112
51, 154.104000, 0.212636
52, 57.502000, 0.569858
53, 93.796000, 0.349354
54, 57.706000, 0.567844
55, 161.256000, 0.203205
56, 58.247000, 0.562570
57, 95.856000, 0.341846
58, 57.195000, 0.572917
59, 157.441000, 0.208129
60, 58.491000, 0.560223
61, 159.126000, 0.205925
62, 55.307000, 0.592475
63, 155.790000, 0.210334
64, 56.116000, 0.583933
65, 234.301000, 0.139854
66, 63.494000, 0.516080
67, 102.357000, 0.320134
68, 62.778000, 0.521966
69, 89.731000, 0.365180
70, 63.565000, 0.515504
71, 101.952000, 0.321406
72, 65.945000, 0.496899
73, 102.608000, 0.319351
74, 46.484000, 0.704931
75, 96.166000, 0.340744
76, 76.849000, 0.426395
77, 107.905000, 0.303675
78, 65.878000, 0.497404
79, 105.551000, 0.310447
80, 68.579000, 0.477814
81, 94.510000, 0.346715
82, 58.431000, 0.560798
83, 92.565000, 0.354000
84, 49.316000, 0.664450
85, 115.818000, 0.282927
86, 60.002000, 0.546115
87, 113.231000, 0.289391
88, 48.635000, 0.673753
89, 110.877000, 0.295535
90, 44.977000, 0.728550
91, 111.613000, 0.293586
92, 58.226000, 0.562773
93, 115.822000, 0.282917
94, 50.240000, 0.652229
95, 112.059000, 0.292417
96, 48.495000, 0.675699
97, 114.535000, 0.286096
98, 45.747000, 0.716287
99, 131.998000, 0.248246
