run, time in microseconds, throughput (GB/s)
0, 5587.544000, 12.010440
1, 5635.971000, 11.907241
2, 5652.640000, 11.872128
3, 5553.181000, 12.084761
4, 5643.793000, 11.890738
5, 5508.545000, 12.182684
6, 5592.643000, 11.999490
7, 5594.508000, 11.995490
8, 5544.549000, 12.103575
9, 5578.806000, 12.029252
10, 5688.012000, 11.798299
11, 5521.046000, 12.155100
12, 5453.000000, 12.306779
13, 5544.910000, 12.102787
14, 5799.328000, 11.571835
15, 5516.309000, 12.165537
16, 5538.381000, 12.117054
17, 5549.293000, 12.093228
18, 5599.536000, 11.984719
19, 5491.539000, 12.220411
20, 5506.367000, 12.187503
21, 5979.985000, 11.222246
22, 5596.364000, 11.991512
23, 5492.203000, 12.218934
24, 5501.278000, 12.198777
25, 5459.043000, 12.293155
26, 5579.889000, 12.026917
27, 5537.390000, 12.119223
28, 5572.860000, 12.042087
29, 5485.847000, 12.233091
30, 5534.539000, 12.125466
31, 5533.556000, 12.127620
32, 5549.061000, 12.093733
33, 5535.866000, 12.122559
34, 5556.832000, 12.076821
35, 5527.507000, 12.140892
36, 5485.982000, 12.232790
37, 5481.138000, 12.243601
38, 5478.685000, 12.249082
39, 5478.779000, 12.248872
40, 5547.608000, 12.096901
41, 5484.361000, 12.236405
42, 5564.348000, 12.060508
43, 5579.696000, 12.027333
44, 5577.941000, 12.031118
45, 5534.089000, 12.126452
46, 5524.930000, 12.146555
47, 5532.839000, 12.129192
48, 5586.927000, 12.011767
49, 5496.193000, 12.210063
50, 5584.396000, 12.017211
51, 5536.535000, 12.121095
52, 5563.801000, 12.061694
53, 5534.326000, 12.125933
54, 5469.566000, 12.269504
55, 5477.062000, 12.252712
56, 5590.262000, 12.004601
57, 5560.363000, 12.069152
58, 5565.742000, 12.057487
59, 5523.144000, 12.150482
60, 5600.845000, 11.981918
61, 5526.481000, 12.143146
62, 5559.099000, 12.071896
63, 5470.386000, 12.267665
64, 5517.042000, 12.163921
65, 5562.377000, 12.064782
66, 5624.161000, 11.932244
67, 5524.005000, 12.148589
68, 5549.929000, 12.091842
69, 5554.227000, 12.082485
70, 5533.038000, 12.128755
71, 5523.550000, 12.149589
72, 5492.081000, 12.219205
73, 5530.568000, 12.134172
74, 5601.077000, 11.981421
75, 5529.621000, 12.136250
76, 5563.597000, 12.062136
77, 5539.760000, 12.114038
78, 5605.389000, 11.972205
79, 5409.239000, 12.406341
80, 5627.677000, 11.924790
81, 5537.797000, 12.118332
82, 5601.804000, 11.979866
83, 5515.481000, 12.167364
84, 5497.986000, 12.206081
85, 5564.451000, 12.060285
86, 5603.093000, 11.977110
87, 5553.413000, 12.084256
88, 5613.138000, 11.955677
89, 5583.397000, 12.019361
90, 5600.853000, 11.981901
91, 5484.890000, 12.235225
92, 5615.054000, 11.951597
93, 5546.952000, 12.098331
94, 5541.577000, 12.110066
95, 5366.690000, 12.504703
96, 5463.949000, 12.282118
97, 5643.123000, 11.892150
98, 5474.884000, 12.257586
99, 5537.384000, 12.119236
