run, time in microseconds, throughput (GB/s)
0, 51590.228000, 1.300806
1, 51554.482000, 1.301708
2, 51554.692000, 1.301702
3, 51553.398000, 1.301735
4, 51561.760000, 1.301524
5, 51559.468000, 1.301582
6, 51547.171000, 1.301892
7, 51561.535000, 1.301530
8, 51551.599000, 1.301780
9, 51551.143000, 1.301792
10, 51549.413000, 1.301836
11, 51548.356000, 1.301862
12, 51553.589000, 1.301730
13, 51554.666000, 1.301703
14, 51549.952000, 1.301822
15, 51548.544000, 1.301858
16, 51553.676000, 1.301728
17, 51551.614000, 1.301780
18, 51569.375000, 1.301332
19, 51562.080000, 1.301516
20, 51545.108000, 1.301944
21, 51554.160000, 1.301716
22, 51551.220000, 1.301790
23, 51584.384000, 1.300953
24, 51550.020000, 1.301820
25, 51518.944000, 1.302606
26, 51562.232000, 1.301512
27, 51573.149000, 1.301237
28, 51550.256000, 1.301814
29, 51553.021000, 1.301745
30, 51553.774000, 1.301726
31, 51557.485000, 1.301632
32, 51552.756000, 1.301751
33, 51557.333000, 1.301636
34, 51551.477000, 1.301784
35, 51555.990000, 1.301670
36, 51519.246000, 1.302598
37, 51554.583000, 1.301705
38, 51550.064000, 1.301819
39, 51553.516000, 1.301732
40, 51666.490000, 1.298886
41, 51552.344000, 1.301762
42, 51521.692000, 1.302536
43, 51551.539000, 1.301782
44, 51524.542000, 1.302464
45, 51555.635000, 1.301679
46, 51549.426000, 1.301835
47, 51554.628000, 1.301704
48, 51518.688000, 1.302612
49, 51558.966000, 1.301594
50, 51551.363000, 1.301786
51, 51549.923000, 1.301823
52, 51518.851000, 1.302608
53, 51552.180000, 1.301766
54, 51515.935000, 1.302682
55, 51552.623000, 1.301755
56, 51552.185000, 1.301766
57, 51548.732000, 1.301853
58, 51546.536000, 1.301908
59, 51550.146000, 1.301817
60, 51550.561000, 1.301807
61, 51550.549000, 1.301807
62, 51504.989000, 1.302959
63, 51551.634000, 1.301780
64, 51549.788000, 1.301826
65, 51546.826000, 1.301901
66, 51554.930000, 1.301696
67, 51544.487000, 1.301960
68, 51514.654000, 1.302714
69, 51552.049000, 1.301769
70, 51560.276000, 1.301561
71, 51566.480000, 1.301405
72, 51548.748000, 1.301852
73, 51547.995000, 1.301871
74, 51545.445000, 1.301936
75, 51550.325000, 1.301813
76, 51515.636000, 1.302689
77, 51546.072000, 1.301920
78, 51561.853000, 1.301522
79, 51517.764000, 1.302635
80, 51569.594000, 1.301326
81, 51556.319000, 1.301661
82, 51558.133000, 1.301615
83, 51473.472000, 1.303756
84, 51570.694000, 1.301298
85, 51559.808000, 1.301573
86, 51495.987000, 1.303186
87, 51574.717000, 1.301197
88, 51549.139000, 1.301843
89, 51544.519000, 1.301959
90, 51549.514000, 1.301833
91, 51548.094000, 1.301869
92, 51547.560000, 1.301882
93, 51550.583000, 1.301806
94, 51561.950000, 1.301519
95, 51554.081000, 1.301718
96, 51550.980000, 1.301796
97, 51548.576000, 1.301857
98, 51552.605000, 1.301755
99, 51552.954000, 1.301746
