run, time in microseconds, throughput (GB/s)
0, 382.263000, 0.085721
1, 328.930000, 0.099620
2, 321.100000, 0.102049
3, 312.998000, 0.104691
4, 307.851000, 0.106441
5, 318.900000, 0.102753
6, 317.733000, 0.103131
7, 308.289000, 0.106290
8, 324.979000, 0.100831
9, 313.964000, 0.104369
10, 320.699000, 0.102177
11, 329.578000, 0.099424
12, 309.324000, 0.105934
13, 318.199000, 0.102980
14, 314.667000, 0.104135
15, 311.094000, 0.105332
16, 311.274000, 0.105271
17, 326.119000, 0.100479
18, 315.700000, 0.103795
19, 325.220000, 0.100756
20, 316.038000, 0.103684
21, 349.262000, 0.093821
22, 319.909000, 0.102429
23, 344.085000, 0.095232
24, 320.827000, 0.102136
25, 325.123000, 0.100786
26, 316.292000, 0.103600
27, 320.308000, 0.102302
28, 317.684000, 0.103147
29, 321.671000, 0.101868
30, 321.385000, 0.101959
31, 318.105000, 0.103010
32, 314.895000, 0.104060
33, 320.684000, 0.102182
34, 321.029000, 0.102072
35, 310.265000, 0.105613
36, 313.905000, 0.104388
37, 321.622000, 0.101884
38, 318.561000, 0.102863
39, 321.809000, 0.101824
40, 311.376000, 0.105236
41, 321.859000, 0.101809
42, 312.783000, 0.104763
43, 317.796000, 0.103110
44, 316.141000, 0.103650
45, 326.729000, 0.100291
46, 314.635000, 0.104146
47, 316.765000, 0.103446
48, 330.176000, 0.099244
49, 320.408000, 0.102270
50, 315.239000, 0.103947
51, 317.739000, 0.103129
52, 317.782000, 0.103115
53, 322.669000, 0.101553
54, 321.661000, 0.101871
55, 325.464000, 0.100681
56, 317.849000, 0.103093
57, 326.834000, 0.100259
58, 317.235000, 0.103293
59, 316.576000, 0.103508
60, 314.543000, 0.104177
61, 321.942000, 0.101782
62, 314.769000, 0.104102
63, 328.974000, 0.099607
64, 315.005000, 0.104024
65, 320.989000, 0.102084
66, 320.614000, 0.102204
67, 317.448000, 0.103223
68, 313.429000, 0.104547
69, 320.211000, 0.102333
70, 357.309000, 0.091708
71, 318.390000, 0.102918
72, 328.414000, 0.099777
73, 326.597000, 0.100332
74, 311.426000, 0.105219
75, 340.001000, 0.096376
76, 307.222000, 0.106659
77, 311.920000, 0.105053
78, 322.229000, 0.101692
79, 405.885000, 0.080732
80, 346.351000, 0.094609
81, 373.552000, 0.087720
82, 372.156000, 0.088049
83, 373.686000, 0.087689
84, 393.225000, 0.083331
85, 378.413000, 0.086593
86, 364.028000, 0.090015
87, 372.683000, 0.087925
88, 372.547000, 0.087957
89, 373.858000, 0.087648
90, 381.668000, 0.085855
91, 392.431000, 0.083500
92, 320.443000, 0.102258
93, 378.444000, 0.086586
94, 375.802000, 0.087195
95, 313.991000, 0.104360
96, 367.640000, 0.089131
97, 379.511000, 0.086343
98, 390.425000, 0.083929
99, 369.404000, 0.088705
