run, time in microseconds, throughput (GB/s)
0, 574.326000, 7.303002
1, 514.756000, 8.148140
2, 519.134000, 8.079425
3, 490.765000, 8.546461
4, 474.771000, 8.834373
5, 465.696000, 9.006528
6, 461.134000, 9.095629
7, 450.822000, 9.303681
8, 448.958000, 9.342308
9, 454.720000, 9.223927
10, 453.548000, 9.247762
11, 453.776000, 9.243116
12, 455.302000, 9.212136
13, 449.526000, 9.330504
14, 449.168000, 9.337940
15, 444.261000, 9.441081
16, 453.685000, 9.244970
17, 450.222000, 9.316080
18, 453.027000, 9.258397
19, 450.776000, 9.304630
20, 455.097000, 9.216286
21, 454.808000, 9.222142
22, 454.454000, 9.229326
23, 448.841000, 9.344743
24, 455.480000, 9.208536
25, 455.908000, 9.199891
26, 447.103000, 9.381069
27, 439.959000, 9.533397
28, 472.521000, 8.876439
29, 456.852000, 9.180881
30, 460.305000, 9.112011
31, 454.111000, 9.236297
32, 477.387000, 8.785962
33, 482.230000, 8.697725
34, 449.167000, 9.337961
35, 462.783000, 9.063220
36, 466.405000, 8.992837
37, 455.691000, 9.204272
38, 466.781000, 8.985593
39, 456.743000, 9.183072
40, 452.071000, 9.277976
41, 455.540000, 9.207323
42, 450.804000, 9.304052
43, 457.749000, 9.162891
44, 453.466000, 9.249434
45, 446.766000, 9.388145
46, 459.493000, 9.128113
47, 457.675000, 9.164372
48, 456.870000, 9.180520
49, 454.749000, 9.223339
50, 445.178000, 9.421634
51, 457.279000, 9.172308
52, 449.406000, 9.332995
53, 441.534000, 9.499391
54, 445.709000, 9.410409
55, 434.188000, 9.660110
56, 416.142000, 10.079021
57, 427.149000, 9.819300
58, 415.683000, 10.090150
59, 548.381000, 7.648522
60, 424.495000, 9.880691
61, 432.750000, 9.692210
62, 560.713000, 7.480305
63, 431.956000, 9.710026
64, 422.545000, 9.926290
65, 421.822000, 9.943303
66, 421.471000, 9.951584
67, 427.073000, 9.821047
68, 427.977000, 9.800302
69, 425.728000, 9.852075
70, 424.397000, 9.882973
71, 429.435000, 9.767029
72, 425.624000, 9.854482
73, 420.388000, 9.977221
74, 427.602000, 9.808897
75, 427.510000, 9.811008
76, 421.382000, 9.953686
77, 425.100000, 9.866629
78, 413.745000, 10.137413
79, 419.123000, 10.007334
80, 423.713000, 9.898927
81, 423.301000, 9.908562
82, 429.798000, 9.758780
83, 427.350000, 9.814681
84, 422.584000, 9.925373
85, 422.887000, 9.918262
86, 424.396000, 9.882996
87, 425.839000, 9.849507
88, 421.627000, 9.947902
89, 427.928000, 9.801425
90, 427.880000, 9.802524
91, 423.387000, 9.906549
92, 426.571000, 9.832605
93, 430.704000, 9.738252
94, 428.295000, 9.793026
95, 427.434000, 9.812752
96, 427.144000, 9.819415
97, 439.665000, 9.539772
98, 437.322000, 9.590883
99, 420.258000, 9.980307
