run, time in microseconds, throughput (GB/s)
0, 315.097000, 3.327788
1, 234.358000, 4.474249
2, 235.341000, 4.455560
3, 239.129000, 4.384980
4, 244.317000, 4.291867
5, 245.071000, 4.278662
6, 260.335000, 4.027795
7, 266.489000, 3.934782
8, 232.930000, 4.501679
9, 236.501000, 4.433706
10, 238.345000, 4.399404
11, 250.214000, 4.190717
12, 222.283000, 4.717302
13, 260.529000, 4.024796
14, 243.925000, 4.298764
15, 252.463000, 4.153385
16, 240.731000, 4.355800
17, 248.621000, 4.217568
18, 233.085000, 4.498685
19, 241.745000, 4.337529
20, 233.970000, 4.481669
21, 238.805000, 4.390930
22, 225.994000, 4.639840
23, 241.711000, 4.338139
24, 225.552000, 4.648932
25, 239.388000, 4.380236
26, 222.619000, 4.710182
27, 239.575000, 4.376817
28, 222.945000, 4.703295
29, 239.809000, 4.372546
30, 239.242000, 4.382909
31, 280.489000, 3.738385
32, 225.569000, 4.648582
33, 239.922000, 4.370487
34, 224.062000, 4.679848
35, 271.439000, 3.863026
36, 221.780000, 4.728001
37, 237.157000, 4.421442
38, 222.044000, 4.722379
39, 236.648000, 4.430952
40, 190.394000, 5.507400
41, 218.892000, 4.790381
42, 164.586000, 6.370991
43, 178.092000, 5.887833
44, 213.693000, 4.906927
45, 177.979000, 5.891571
46, 166.038000, 6.315277
47, 222.616000, 4.710245
48, 165.618000, 6.331292
49, 218.304000, 4.803283
50, 214.204000, 4.895221
51, 256.634000, 4.085881
52, 163.267000, 6.422461
53, 219.637000, 4.774132
54, 164.517000, 6.373664
55, 242.406000, 4.325702
56, 167.994000, 6.241747
57, 231.057000, 4.538170
58, 164.724000, 6.365654
59, 225.870000, 4.642387
60, 165.009000, 6.354659
61, 226.735000, 4.624676
62, 168.933000, 6.207053
63, 190.315000, 5.509687
64, 166.247000, 6.307338
65, 219.367000, 4.780008
66, 165.292000, 6.343779
67, 218.645000, 4.795792
68, 165.777000, 6.325220
69, 220.610000, 4.753076
70, 164.463000, 6.375756
71, 176.654000, 5.935761
72, 165.508000, 6.335500
73, 217.319000, 4.825054
74, 163.407000, 6.416959
75, 222.456000, 4.713633
76, 163.408000, 6.416920
77, 219.829000, 4.769962
78, 168.741000, 6.214115
79, 175.696000, 5.968127
80, 165.717000, 6.327510
81, 219.591000, 4.775132
82, 165.003000, 6.354891
83, 178.108000, 5.887304
84, 163.573000, 6.410447
85, 267.946000, 3.913386
86, 228.699000, 4.584961
87, 242.215000, 4.329113
88, 230.672000, 4.545745
89, 5679.145000, 0.184636
90, 238.586000, 4.394960
91, 172.582000, 6.075813
92, 235.044000, 4.461190
93, 234.637000, 4.468929
94, 234.353000, 4.474344
95, 181.698000, 5.770983
96, 232.602000, 4.508027
97, 231.375000, 4.531933
98, 178.757000, 5.865930
99, 230.612000, 4.546927
