run, time in microseconds, throughput (GB/s)
0, 303.716000, 3.452489
1, 254.523000, 4.119769
2, 254.037000, 4.127651
3, 174.971000, 5.992856
4, 216.990000, 4.832370
5, 179.574000, 5.839242
6, 216.295000, 4.847898
7, 173.518000, 6.043039
8, 196.471000, 5.337052
9, 174.942000, 5.993849
10, 219.521000, 4.776655
11, 176.483000, 5.941513
12, 212.545000, 4.933431
13, 181.969000, 5.762388
14, 159.968000, 6.554911
15, 198.610000, 5.279573
16, 216.628000, 4.840445
17, 174.666000, 6.003321
18, 182.768000, 5.737197
19, 178.097000, 5.887668
20, 218.175000, 4.806124
21, 176.820000, 5.930189
22, 217.899000, 4.812211
23, 178.332000, 5.879909
24, 222.671000, 4.709082
25, 180.212000, 5.818569
26, 219.234000, 4.782908
27, 168.520000, 6.222264
28, 222.153000, 4.720062
29, 174.357000, 6.013960
30, 215.477000, 4.866301
31, 177.337000, 5.912900
32, 233.360000, 4.493384
33, 175.824000, 5.963782
34, 224.296000, 4.674965
35, 174.602000, 6.005521
36, 216.845000, 4.835601
37, 177.018000, 5.923556
38, 217.849000, 4.813316
39, 180.392000, 5.812763
40, 217.678000, 4.817097
41, 194.777000, 5.383469
42, 217.608000, 4.818646
43, 179.280000, 5.848817
44, 220.699000, 4.751159
45, 179.901000, 5.828628
46, 228.594000, 4.587067
47, 177.528000, 5.906539
48, 216.308000, 4.847606
49, 178.238000, 5.883010
50, 218.784000, 4.792745
51, 179.038000, 5.856723
52, 221.149000, 4.741491
53, 178.245000, 5.882779
54, 227.242000, 4.614358
55, 179.328000, 5.847252
56, 216.723000, 4.838324
57, 181.350000, 5.782057
58, 231.602000, 4.527491
59, 177.100000, 5.920813
60, 216.243000, 4.849063
61, 180.387000, 5.812924
62, 219.910000, 4.768205
63, 178.949000, 5.859636
64, 232.259000, 4.514684
65, 174.743000, 6.000675
66, 216.180000, 4.850476
67, 175.753000, 5.966191
68, 216.713000, 4.838547
69, 177.185000, 5.917973
70, 222.673000, 4.709040
71, 177.851000, 5.895812
72, 218.235000, 4.804802
73, 177.920000, 5.893525
74, 220.765000, 4.749738
75, 179.331000, 5.847154
76, 217.510000, 4.820817
77, 179.202000, 5.851363
78, 221.146000, 4.741555
79, 179.011000, 5.857607
80, 216.013000, 4.854226
81, 180.276000, 5.816504
82, 231.666000, 4.526240
83, 181.461000, 5.778520
84, 567.420000, 1.847972
85, 268.613000, 3.903668
86, 209.131000, 5.013967
87, 253.016000, 4.144307
88, 210.925000, 4.971322
89, 198.615000, 5.279440
90, 211.755000, 4.951836
91, 196.635000, 5.332601
92, 158.650000, 6.609367
93, 204.917000, 5.117077
94, 171.343000, 6.119748
95, 259.239000, 4.044824
96, 211.650000, 4.954292
97, 240.733000, 4.355763
98, 225.800000, 4.643826
99, 197.434000, 5.311020
