run, time in microseconds, throughput (GB/s)
0, 71750.558000, 0.233827
1, 71744.172000, 0.233848
2, 71765.608000, 0.233778
3, 71734.398000, 0.233880
4, 71736.558000, 0.233873
5, 71772.192000, 0.233756
6, 71752.661000, 0.233820
7, 71770.581000, 0.233762
8, 71734.661000, 0.233879
9, 71760.774000, 0.233794
10, 71729.648000, 0.233895
11, 71751.228000, 0.233825
12, 71748.962000, 0.233832
13, 71740.922000, 0.233858
14, 71751.153000, 0.233825
15, 71754.690000, 0.233814
16, 71730.764000, 0.233892
17, 71735.620000, 0.233876
18, 71731.377000, 0.233890
19, 71753.414000, 0.233818
20, 71741.475000, 0.233857
21, 71751.886000, 0.233823
22, 71733.491000, 0.233883
23, 71755.959000, 0.233809
24, 71748.685000, 0.233833
25, 71720.906000, 0.233924
26, 71731.922000, 0.233888
27, 71747.233000, 0.233838
28, 71763.698000, 0.233784
29, 71757.190000, 0.233805
30, 71744.270000, 0.233847
31, 71745.810000, 0.233842
32, 71716.100000, 0.233939
33, 71744.260000, 0.233848
34, 71749.844000, 0.233829
35, 71744.893000, 0.233845
36, 71741.972000, 0.233855
37, 71735.448000, 0.233876
38, 71752.267000, 0.233821
39, 71749.154000, 0.233832
40, 71747.841000, 0.233836
41, 71741.716000, 0.233856
42, 71793.727000, 0.233686
43, 71740.310000, 0.233860
44, 71778.393000, 0.233736
45, 71741.841000, 0.233855
46, 71743.268000, 0.233851
47, 71727.591000, 0.233902
48, 71746.314000, 0.233841
49, 71744.363000, 0.233847
50, 71739.059000, 0.233864
51, 71665.450000, 0.234105
52, 71739.536000, 0.233863
53, 71742.408000, 0.233854
54, 71742.779000, 0.233852
55, 71751.147000, 0.233825
56, 71747.661000, 0.233836
57, 71783.017000, 0.233721
58, 71751.618000, 0.233824
59, 71746.973000, 0.233839
60, 71754.237000, 0.233815
61, 71750.917000, 0.233826
62, 71715.853000, 0.233940
63, 71747.791000, 0.233836
64, 71741.281000, 0.233857
65, 71718.570000, 0.233931
66, 71745.473000, 0.233844
67, 71750.548000, 0.233827
68, 71754.288000, 0.233815
69, 71744.104000, 0.233848
70, 71764.213000, 0.233782
71, 71679.255000, 0.234060
72, 71773.992000, 0.233751
73, 71768.742000, 0.233768
74, 71703.678000, 0.233980
75, 71743.366000, 0.233850
76, 71742.823000, 0.233852
77, 71739.401000, 0.233863
78, 71783.745000, 0.233719
79, 71769.872000, 0.233764
80, 71680.973000, 0.234054
81, 71733.451000, 0.233883
82, 71748.691000, 0.233833
83, 71752.311000, 0.233821
84, 71750.684000, 0.233827
85, 71734.374000, 0.233880
86, 71731.102000, 0.233890
87, 71751.031000, 0.233825
88, 71755.351000, 0.233811
89, 71744.477000, 0.233847
90, 71721.152000, 0.233923
91, 71734.198000, 0.233880
92, 71743.072000, 0.233851
93, 71746.389000, 0.233841
94, 71716.058000, 0.233939
95, 71753.761000, 0.233817
96, 71747.979000, 0.233835
97, 71745.737000, 0.233843
98, 71758.608000, 0.233801
99, 71742.193000, 0.233854
