run, time in microseconds, throughput (GB/s)
0, 5006.294000, 0.209452
1, 5031.123000, 0.208418
2, 5016.420000, 0.209029
3, 5007.800000, 0.209389
4, 4975.768000, 0.210737
5, 5024.053000, 0.208711
6, 5020.909000, 0.208842
7, 5017.458000, 0.208986
8, 5014.828000, 0.209095
9, 5023.879000, 0.208718
10, 5015.318000, 0.209075
11, 5022.210000, 0.208788
12, 4973.298000, 0.210841
13, 5017.168000, 0.208998
14, 5015.349000, 0.209073
15, 4980.994000, 0.210515
16, 4980.590000, 0.210532
17, 4961.763000, 0.211331
18, 4934.048000, 0.212518
19, 4989.981000, 0.210136
20, 4990.863000, 0.210099
21, 5023.554000, 0.208732
22, 4985.909000, 0.210308
23, 5000.733000, 0.209684
24, 4987.553000, 0.210239
25, 4987.200000, 0.210253
26, 4990.131000, 0.210130
27, 4985.657000, 0.210319
28, 4992.701000, 0.210022
29, 4996.233000, 0.209873
30, 4989.305000, 0.210165
31, 4981.355000, 0.210500
32, 4991.622000, 0.210067
33, 4998.028000, 0.209798
34, 4983.439000, 0.210412
35, 5016.011000, 0.209046
36, 4984.588000, 0.210364
37, 4987.313000, 0.210249
38, 4981.384000, 0.210499
39, 4981.352000, 0.210500
40, 4980.527000, 0.210535
41, 4990.436000, 0.210117
42, 5024.865000, 0.208677
43, 5019.331000, 0.208908
44, 4985.534000, 0.210324
45, 5001.444000, 0.209655
46, 5000.749000, 0.209684
47, 4984.563000, 0.210365
48, 4985.946000, 0.210306
49, 4984.445000, 0.210370
50, 5018.139000, 0.208957
51, 4984.360000, 0.210373
52, 4970.128000, 0.210976
53, 4985.478000, 0.210326
54, 4984.256000, 0.210378
55, 4989.158000, 0.210171
56, 5021.113000, 0.208833
57, 4986.273000, 0.210293
58, 4983.384000, 0.210414
59, 4985.518000, 0.210324
60, 4985.168000, 0.210339
61, 4983.815000, 0.210396
62, 4986.797000, 0.210270
63, 4987.706000, 0.210232
64, 4985.088000, 0.210343
65, 4984.642000, 0.210361
66, 4986.248000, 0.210294
67, 4982.235000, 0.210463
68, 4986.156000, 0.210297
69, 4987.419000, 0.210244
70, 5033.619000, 0.208315
71, 5020.089000, 0.208876
72, 5014.027000, 0.209129
73, 5033.047000, 0.208338
74, 4967.408000, 0.211091
75, 5018.455000, 0.208944
76, 5020.587000, 0.208855
77, 5021.188000, 0.208830
78, 5037.963000, 0.208135
79, 5021.421000, 0.208821
80, 5021.556000, 0.208815
81, 5022.084000, 0.208793
82, 5016.233000, 0.209037
83, 4982.832000, 0.210438
84, 5018.235000, 0.208953
85, 5018.205000, 0.208954
86, 5019.965000, 0.208881
87, 5014.393000, 0.209113
88, 4983.490000, 0.210410
89, 5021.940000, 0.208799
90, 5032.496000, 0.208361
91, 5012.768000, 0.209181
92, 4980.350000, 0.210543
93, 4981.563000, 0.210491
94, 5014.377000, 0.209114
95, 5027.497000, 0.208568
96, 5038.865000, 0.208098
97, 5015.187000, 0.209080
98, 5020.769000, 0.208848
99, 5022.075000, 0.208793
