run, time in microseconds, throughput (GB/s)
0, 2096.128000, 0.500244
1, 2087.865000, 0.502224
2, 2083.182000, 0.503353
3, 2025.162000, 0.517774
4, 2085.661000, 0.502755
5, 2069.783000, 0.506612
6, 2065.781000, 0.507593
7, 2040.674000, 0.513838
8, 2082.138000, 0.503605
9, 2082.824000, 0.503440
10, 2080.274000, 0.504057
11, 2078.269000, 0.504543
12, 2021.970000, 0.518591
13, 2019.125000, 0.519322
14, 2068.595000, 0.506903
15, 2062.498000, 0.508401
16, 2080.604000, 0.503977
17, 2084.433000, 0.503051
18, 2025.584000, 0.517666
19, 2076.730000, 0.504917
20, 2064.846000, 0.507823
21, 2061.703000, 0.508597
22, 2067.401000, 0.507195
23, 2055.806000, 0.510056
24, 2003.667000, 0.523328
25, 2093.927000, 0.500770
26, 2066.689000, 0.507370
27, 2071.644000, 0.506156
28, 2078.510000, 0.504484
29, 2080.210000, 0.504072
30, 2065.399000, 0.507687
31, 2082.322000, 0.503561
32, 2029.735000, 0.516607
33, 2074.237000, 0.505524
34, 2078.216000, 0.504556
35, 2080.731000, 0.503946
36, 2065.504000, 0.507661
37, 2054.701000, 0.510330
38, 2059.484000, 0.509145
39, 2024.047000, 0.518059
40, 2064.051000, 0.508018
41, 2025.838000, 0.517601
42, 2052.330000, 0.510920
43, 2049.407000, 0.511648
44, 2057.174000, 0.509717
45, 2050.003000, 0.511500
46, 2067.323000, 0.507214
47, 2049.890000, 0.511528
48, 2058.775000, 0.509320
49, 1985.778000, 0.528043
50, 2047.716000, 0.512071
51, 2046.161000, 0.512460
52, 2044.003000, 0.513001
53, 2046.148000, 0.512463
54, 2032.125000, 0.516000
55, 2052.080000, 0.510982
56, 2058.113000, 0.509484
57, 2001.307000, 0.523946
58, 2057.802000, 0.509561
59, 2056.830000, 0.509802
60, 2056.757000, 0.509820
61, 2145.595000, 0.488711
62, 2135.731000, 0.490968
63, 2157.023000, 0.486122
64, 2128.996000, 0.492521
65, 2139.198000, 0.490172
66, 2032.510000, 0.515902
67, 1992.042000, 0.526382
68, 2072.801000, 0.505874
69, 2069.881000, 0.506588
70, 2089.820000, 0.501754
71, 2001.395000, 0.523923
72, 2093.476000, 0.500878
73, 2012.222000, 0.521104
74, 2009.474000, 0.521816
75, 1996.814000, 0.525125
76, 2068.667000, 0.506885
77, 2071.685000, 0.506146
78, 2010.895000, 0.521447
79, 2074.917000, 0.505358
80, 2063.672000, 0.508112
81, 2070.163000, 0.506519
82, 2078.781000, 0.504419
83, 2083.329000, 0.503318
84, 2074.568000, 0.505443
85, 2065.306000, 0.507710
86, 2087.459000, 0.502322
87, 2058.403000, 0.509412
88, 2014.187000, 0.520595
89, 1998.880000, 0.524582
90, 2065.086000, 0.507764
91, 2080.083000, 0.504103
92, 2061.788000, 0.508576
93, 2003.507000, 0.523370
94, 2079.969000, 0.504131
95, 2102.576000, 0.498710
96, 2061.709000, 0.508596
97, 2064.286000, 0.507961
98, 2068.613000, 0.506898
99, 2085.067000, 0.502898
