run, time in microseconds, throughput (GB/s)
0, 230.615000, 4.546868
1, 171.018000, 6.131378
2, 168.452000, 6.224776
3, 162.799000, 6.440924
4, 164.704000, 6.366427
5, 163.573000, 6.410447
6, 170.029000, 6.167042
7, 163.496000, 6.413466
8, 165.419000, 6.338909
9, 157.308000, 6.665751
10, 168.669000, 6.216768
11, 190.144000, 5.514642
12, 208.420000, 5.031072
13, 161.750000, 6.482696
14, 168.349000, 6.228585
15, 160.856000, 6.518725
16, 165.221000, 6.346506
17, 165.860000, 6.322055
18, 182.522000, 5.744929
19, 157.711000, 6.648718
20, 165.616000, 6.331369
21, 165.448000, 6.337798
22, 160.798000, 6.521076
23, 164.164000, 6.387369
24, 176.380000, 5.944982
25, 166.966000, 6.280177
26, 163.711000, 6.405043
27, 162.367000, 6.458061
28, 171.215000, 6.124323
29, 162.412000, 6.456272
30, 194.322000, 5.396075
31, 176.369000, 5.945353
32, 162.668000, 6.446111
33, 165.139000, 6.349657
34, 168.254000, 6.232101
35, 164.976000, 6.355931
36, 167.678000, 6.253510
37, 164.935000, 6.357511
38, 163.745000, 6.403713
39, 163.473000, 6.414368
40, 155.711000, 6.734116
41, 163.420000, 6.416448
42, 183.695000, 5.708245
43, 166.687000, 6.290689
44, 154.557000, 6.784397
45, 162.651000, 6.446785
46, 147.378000, 7.114875
47, 179.660000, 5.836447
48, 194.523000, 5.390499
49, 165.310000, 6.343089
50, 175.465000, 5.975984
51, 164.453000, 6.376144
52, 165.474000, 6.336802
53, 164.224000, 6.385035
54, 172.585000, 6.075708
55, 163.695000, 6.405669
56, 157.934000, 6.639330
57, 161.167000, 6.506146
58, 155.319000, 6.751112
59, 164.590000, 6.370837
60, 183.297000, 5.720639
61, 164.167000, 6.387252
62, 158.003000, 6.636431
63, 169.001000, 6.204555
64, 153.554000, 6.828712
65, 164.267000, 6.383364
66, 181.895000, 5.764732
67, 181.443000, 5.779093
68, 170.493000, 6.150258
69, 168.454000, 6.224702
70, 151.966000, 6.900070
71, 165.883000, 6.321178
72, 190.606000, 5.501275
73, 162.925000, 6.435943
74, 159.767000, 6.563158
75, 168.246000, 6.232398
76, 169.380000, 6.190672
77, 167.135000, 6.273827
78, 180.305000, 5.815568
79, 165.811000, 6.323923
80, 171.330000, 6.120212
81, 169.131000, 6.199786
82, 162.942000, 6.435271
83, 190.808000, 5.495451
84, 170.828000, 6.138197
85, 169.379000, 6.190708
86, 168.755000, 6.213600
87, 168.868000, 6.209442
88, 159.741000, 6.564226
89, 167.847000, 6.247213
90, 184.986000, 5.668407
91, 166.917000, 6.282020
92, 175.035000, 5.990665
93, 168.879000, 6.209037
94, 164.698000, 6.366659
95, 164.801000, 6.362680
96, 168.665000, 6.216915
97, 165.730000, 6.327014
98, 156.365000, 6.705951
99, 164.927000, 6.357819
