run, time in microseconds, throughput (GB/s)
0, 270962.609000, 0.247668
1, 270979.978000, 0.247652
2, 270989.673000, 0.247644
3, 270985.974000, 0.247647
4, 270998.624000, 0.247635
5, 270996.902000, 0.247637
6, 270992.904000, 0.247641
7, 270939.459000, 0.247690
8, 270990.647000, 0.247643
9, 270989.738000, 0.247644
10, 270981.380000, 0.247651
11, 270990.197000, 0.247643
12, 270990.322000, 0.247643
13, 270989.011000, 0.247644
14, 270985.712000, 0.247647
15, 270975.301000, 0.247657
16, 270975.467000, 0.247657
17, 270986.206000, 0.247647
18, 270998.384000, 0.247636
19, 270985.264000, 0.247648
20, 270987.745000, 0.247645
21, 270984.429000, 0.247648
22, 270988.725000, 0.247644
23, 271003.406000, 0.247631
24, 270986.457000, 0.247647
25, 270984.305000, 0.247649
26, 270971.760000, 0.247660
27, 270898.570000, 0.247727
28, 270980.156000, 0.247652
29, 270986.113000, 0.247647
30, 270987.858000, 0.247645
31, 270984.318000, 0.247649
32, 270987.409000, 0.247646
33, 270987.777000, 0.247645
34, 270984.648000, 0.247648
35, 270988.434000, 0.247645
36, 270986.535000, 0.247646
37, 270987.150000, 0.247646
38, 270999.626000, 0.247635
39, 270986.741000, 0.247646
40, 270986.334000, 0.247647
41, 270980.391000, 0.247652
42, 270978.372000, 0.247654
43, 270986.042000, 0.247647
44, 270991.961000, 0.247642
45, 270993.815000, 0.247640
46, 270953.502000, 0.247677
47, 270984.049000, 0.247649
48, 270988.200000, 0.247645
49, 270991.384000, 0.247642
50, 270985.321000, 0.247648
51, 270984.191000, 0.247649
52, 270987.471000, 0.247646
53, 270984.455000, 0.247648
54, 270989.144000, 0.247644
55, 270976.212000, 0.247656
56, 270991.034000, 0.247642
57, 270980.463000, 0.247652
58, 270978.658000, 0.247654
59, 270984.711000, 0.247648
60, 270978.936000, 0.247653
61, 270976.804000, 0.247655
62, 270986.274000, 0.247647
63, 270988.773000, 0.247644
64, 270986.838000, 0.247646
65, 270987.465000, 0.247646
66, 271001.823000, 0.247633
67, 270984.416000, 0.247648
68, 270984.539000, 0.247648
69, 270983.755000, 0.247649
70, 270949.934000, 0.247680
71, 270965.616000, 0.247666
72, 270941.150000, 0.247688
73, 270936.825000, 0.247692
74, 270935.683000, 0.247693
75, 270936.841000, 0.247692
76, 270927.594000, 0.247700
77, 270974.518000, 0.247657
78, 270983.410000, 0.247649
79, 270974.858000, 0.247657
80, 270999.567000, 0.247635
81, 270993.024000, 0.247641
82, 270933.853000, 0.247695
83, 270973.951000, 0.247658
84, 270999.922000, 0.247634
85, 270981.494000, 0.247651
86, 270989.798000, 0.247644
87, 270986.004000, 0.247647
88, 270984.076000, 0.247649
89, 270986.893000, 0.247646
90, 270982.006000, 0.247651
91, 270979.871000, 0.247653
92, 270984.019000, 0.247649
93, 270985.799000, 0.247647
94, 270988.723000, 0.247644
95, 270987.329000, 0.247646
96, 271016.343000, 0.247619
97, 270986.006000, 0.247647
98, 270975.675000, 0.247656
99, 270983.796000, 0.247649
