run, time in microseconds, throughput (GB/s)
0, 5839.087000, 11.493041
1, 5968.708000, 11.243449
2, 5773.541000, 11.623519
3, 5760.604000, 11.649623
4, 5805.973000, 11.558590
5, 5756.680000, 11.657564
6, 5773.910000, 11.622776
7, 5766.734000, 11.637239
8, 5734.297000, 11.703067
9, 5727.208000, 11.717553
10, 5701.346000, 11.770705
11, 5674.158000, 11.827105
12, 5661.896000, 11.852719
13, 5628.255000, 11.923565
14, 5668.286000, 11.839357
15, 6144.222000, 10.922272
16, 5718.273000, 11.735862
17, 5698.044000, 11.777526
18, 5676.574000, 11.822072
19, 5652.393000, 11.872647
20, 5688.522000, 11.797241
21, 5649.896000, 11.877894
22, 5665.956000, 11.844226
23, 5652.514000, 11.872392
24, 5660.298000, 11.856066
25, 5646.047000, 11.885991
26, 5656.770000, 11.863460
27, 5662.832000, 11.850760
28, 5655.192000, 11.866770
29, 5639.381000, 11.900041
30, 5663.859000, 11.848611
31, 5641.105000, 11.896404
32, 5642.575000, 11.893305
33, 5655.866000, 11.865356
34, 5639.627000, 11.899522
35, 5629.081000, 11.921815
36, 5648.188000, 11.881486
37, 5626.489000, 11.927307
38, 5665.359000, 11.845474
39, 5620.747000, 11.939492
40, 5673.858000, 11.827731
41, 5640.168000, 11.898380
42, 5645.319000, 11.887524
43, 5582.289000, 12.021747
44, 5641.580000, 11.895402
45, 5633.232000, 11.913030
46, 5665.584000, 11.845004
47, 5648.766000, 11.880270
48, 5628.436000, 11.923182
49, 5651.823000, 11.873844
50, 5658.153000, 11.860560
51, 5628.488000, 11.923071
52, 5703.190000, 11.766900
53, 5630.003000, 11.919863
54, 5635.514000, 11.908206
55, 5622.013000, 11.936803
56, 5646.238000, 11.885589
57, 5633.064000, 11.913386
58, 5649.087000, 11.879595
59, 5622.195000, 11.936417
60, 5677.247000, 11.820670
61, 5621.199000, 11.938532
62, 5659.857000, 11.856989
63, 5630.192000, 11.919463
64, 5672.660000, 11.830228
65, 5630.855000, 11.918059
66, 5634.578000, 11.910185
67, 5611.322000, 11.959546
68, 5630.466000, 11.918883
69, 5610.595000, 11.961096
70, 5632.117000, 11.915389
71, 5617.540000, 11.946308
72, 5668.027000, 11.839898
73, 5622.572000, 11.935617
74, 5649.123000, 11.879519
75, 5611.833000, 11.958457
76, 5625.700000, 11.928980
77, 5559.626000, 12.070752
78, 5626.562000, 11.927153
79, 5621.281000, 11.938358
80, 5641.823000, 11.894890
81, 5617.981000, 11.945370
82, 5634.223000, 11.910935
83, 5602.631000, 11.978098
84, 5637.115000, 11.904824
85, 5614.619000, 11.952523
86, 5645.528000, 11.887084
87, 5611.552000, 11.959056
88, 5633.116000, 11.913276
89, 5610.212000, 11.961912
90, 5634.991000, 11.909312
91, 5621.292000, 11.938334
92, 5636.791000, 11.905509
93, 5618.494000, 11.944280
94, 5631.984000, 11.915670
95, 5615.659000, 11.950310
96, 5637.287000, 11.904461
97, 5614.324000, 11.953151
98, 5633.926000, 11.911563
99, 5618.217000, 11.944869
