run, time in microseconds, throughput (GB/s)
0, 48.393000, 1.354245
1, 44.196000, 1.482849
2, 45.363000, 1.444702
3, 42.843000, 1.529678
4, 44.564000, 1.470604
5, 51.742000, 1.266592
6, 45.618000, 1.436626
7, 41.793000, 1.568109
8, 53.043000, 1.235526
9, 42.468000, 1.543185
10, 41.664000, 1.572965
11, 41.824000, 1.566947
12, 42.993000, 1.524341
13, 41.812000, 1.567397
14, 43.726000, 1.498788
15, 43.873000, 1.493766
16, 43.769000, 1.497315
17, 30.214000, 2.169061
18, 42.241000, 1.551478
19, 40.592000, 1.614505
20, 63.572000, 1.030894
21, 53.321000, 1.229084
22, 73.953000, 0.886184
23, 59.304000, 1.105086
24, 64.787000, 1.011561
25, 75.939000, 0.863008
26, 68.451000, 0.957415
27, 73.451000, 0.892241
28, 72.259000, 0.906960
29, 54.023000, 1.213113
30, 57.299000, 1.143755
31, 64.184000, 1.021064
32, 76.907000, 0.852146
33, 77.089000, 0.850134
34, 85.208000, 0.769130
35, 63.979000, 1.024336
36, 76.552000, 0.856098
37, 73.459000, 0.892144
38, 73.813000, 0.887865
39, 70.672000, 0.927326
40, 72.660000, 0.901954
41, 79.287000, 0.826567
42, 67.287000, 0.973977
43, 55.271000, 1.185721
44, 72.932000, 0.898590
45, 91.397000, 0.717048
46, 76.199000, 0.860064
47, 71.319000, 0.918914
48, 70.639000, 0.927759
49, 59.427000, 1.102798
50, 77.102000, 0.849991
51, 69.017000, 0.949563
52, 72.904000, 0.898936
53, 74.485000, 0.879855
54, 54.425000, 1.204153
55, 63.233000, 1.036421
56, 67.515000, 0.970688
57, 57.297000, 1.143795
58, 71.335000, 0.918708
59, 57.692000, 1.135963
60, 62.263000, 1.052567
61, 65.598000, 0.999055
62, 81.030000, 0.808787
63, 62.344000, 1.051200
64, 85.873000, 0.763174
65, 62.065000, 1.055925
66, 83.688000, 0.783099
67, 61.387000, 1.067588
68, 63.824000, 1.026824
69, 76.767000, 0.853700
70, 81.487000, 0.804251
71, 85.519000, 0.766333
72, 62.136000, 1.054719
73, 67.361000, 0.972907
74, 62.619000, 1.046583
75, 66.745000, 0.981886
76, 64.794000, 1.011452
77, 82.858000, 0.790944
78, 68.251000, 0.960220
79, 85.238000, 0.768859
80, 62.104000, 1.055262
81, 61.445000, 1.066580
82, 91.493000, 0.716295
83, 62.953000, 1.041031
84, 65.452000, 1.001283
85, 139.798000, 0.468791
86, 68.532000, 0.956283
87, 64.137000, 1.021813
88, 56.213000, 1.165851
89, 66.555000, 0.984689
90, 82.453000, 0.794829
91, 58.667000, 1.117085
92, 58.328000, 1.123577
93, 65.973000, 0.993376
94, 56.638000, 1.157103
95, 58.922000, 1.112250
96, 81.202000, 0.807074
97, 54.084000, 1.211745
98, 43.888000, 1.493256
99, 46.557000, 1.407651
