run, time in microseconds, throughput (GB/s)
0, 356.958000, 5.875067
1, 324.888000, 6.455000
2, 269.397000, 7.784615
3, 275.630000, 7.608577
4, 324.768000, 6.457385
5, 322.516000, 6.502474
6, 322.506000, 6.502676
7, 315.540000, 6.646232
8, 341.824000, 6.135181
9, 338.750000, 6.190855
10, 304.343000, 6.890752
11, 333.688000, 6.284769
12, 332.279000, 6.311419
13, 337.887000, 6.206667
14, 292.386000, 7.172546
15, 341.696000, 6.137479
16, 292.628000, 7.166614
17, 340.621000, 6.156849
18, 357.637000, 5.863912
19, 338.505000, 6.195335
20, 332.922000, 6.299229
21, 303.933000, 6.900047
22, 292.896000, 7.160057
23, 339.177000, 6.183061
24, 334.623000, 6.267208
25, 338.219000, 6.200574
26, 293.927000, 7.134942
27, 269.482000, 7.782160
28, 351.779000, 5.961561
29, 306.617000, 6.839647
30, 333.503000, 6.288255
31, 336.734000, 6.227919
32, 294.488000, 7.121350
33, 343.570000, 6.104002
34, 328.241000, 6.389062
35, 306.377000, 6.845005
36, 330.466000, 6.346045
37, 350.351000, 5.985860
38, 343.968000, 6.096939
39, 299.081000, 7.011987
40, 327.289000, 6.407646
41, 334.731000, 6.265186
42, 325.340000, 6.446032
43, 299.017000, 7.013488
44, 289.259000, 7.250084
45, 342.414000, 6.124609
46, 290.343000, 7.223016
47, 335.482000, 6.251161
48, 327.264000, 6.408135
49, 302.980000, 6.921751
50, 289.585000, 7.241922
51, 308.436000, 6.799310
52, 328.241000, 6.389062
53, 333.458000, 6.289104
54, 324.998000, 6.452815
55, 339.029000, 6.185760
56, 266.780000, 7.860979
57, 330.070000, 6.353658
58, 322.597000, 6.500842
59, 335.876000, 6.243828
60, 328.161000, 6.390619
61, 333.353000, 6.291085
62, 322.297000, 6.506893
63, 302.625000, 6.929870
64, 329.100000, 6.372385
65, 337.858000, 6.207199
66, 271.752000, 7.717154
67, 333.984000, 6.279199
68, 321.958000, 6.513744
69, 281.907000, 7.439163
70, 327.121000, 6.410937
71, 330.854000, 6.338603
72, 324.994000, 6.452895
73, 281.374000, 7.453254
74, 328.663000, 6.380858
75, 280.090000, 7.487422
76, 271.847000, 7.714457
77, 292.020000, 7.181536
78, 272.401000, 7.698768
79, 284.173000, 7.379843
80, 325.975000, 6.433475
81, 334.612000, 6.267414
82, 326.744000, 6.418334
83, 335.171000, 6.256961
84, 321.068000, 6.531800
85, 334.996000, 6.260230
86, 325.162000, 6.449561
87, 335.747000, 6.246227
88, 330.629000, 6.342916
89, 342.642000, 6.120534
90, 329.038000, 6.373586
91, 283.764000, 7.390479
92, 328.924000, 6.375795
93, 740.988000, 2.830210
94, 290.145000, 7.227945
95, 269.497000, 7.781727
96, 265.706000, 7.892754
97, 283.228000, 7.404466
98, 270.561000, 7.751125
99, 266.809000, 7.860125
