run, time in microseconds, throughput (GB/s)
0, 3380.379000, 0.155097
1, 3396.856000, 0.154345
2, 3413.177000, 0.153607
3, 3395.608000, 0.154402
4, 3390.414000, 0.154638
5, 3395.283000, 0.154417
6, 3399.128000, 0.154242
7, 3395.518000, 0.154406
8, 3398.619000, 0.154265
9, 3407.797000, 0.153850
10, 3395.871000, 0.154390
11, 3399.862000, 0.154209
12, 3396.757000, 0.154350
13, 3395.389000, 0.154412
14, 3401.123000, 0.154151
15, 3380.135000, 0.155109
16, 3356.414000, 0.156205
17, 3386.665000, 0.154810
18, 3374.245000, 0.155379
19, 3375.177000, 0.155336
20, 3401.479000, 0.154135
21, 3374.724000, 0.155357
22, 3373.470000, 0.155415
23, 3409.728000, 0.153762
24, 3373.958000, 0.155393
25, 3395.160000, 0.154422
26, 3470.506000, 0.151070
27, 3473.308000, 0.150948
28, 3480.199000, 0.150649
29, 3480.352000, 0.150642
30, 3468.197000, 0.151170
31, 3424.510000, 0.153099
32, 3479.065000, 0.150698
33, 3402.620000, 0.154084
34, 3404.001000, 0.154021
35, 3403.803000, 0.154030
36, 3401.663000, 0.154127
37, 3402.045000, 0.154110
38, 3413.331000, 0.153600
39, 3399.160000, 0.154240
40, 3340.984000, 0.156926
41, 3400.365000, 0.154186
42, 3387.719000, 0.154761
43, 3396.322000, 0.154369
44, 3400.650000, 0.154173
45, 3401.848000, 0.154119
46, 3405.143000, 0.153969
47, 3400.854000, 0.154164
48, 3388.789000, 0.154712
49, 3400.974000, 0.154158
50, 3409.846000, 0.153757
51, 3398.332000, 0.154278
52, 3397.383000, 0.154321
53, 3399.452000, 0.154227
54, 3469.233000, 0.151125
55, 3456.798000, 0.151669
56, 3448.917000, 0.152015
57, 3447.279000, 0.152087
58, 3356.597000, 0.156196
59, 3455.436000, 0.151728
60, 3403.975000, 0.154022
61, 3380.374000, 0.155098
62, 3370.457000, 0.155554
63, 3385.436000, 0.154866
64, 3378.238000, 0.155196
65, 3399.158000, 0.154241
66, 3391.749000, 0.154577
67, 3410.812000, 0.153714
68, 3359.874000, 0.156044
69, 3395.831000, 0.154392
70, 3385.424000, 0.154866
71, 3393.505000, 0.154497
72, 3401.027000, 0.154156
73, 3393.737000, 0.154487
74, 3459.468000, 0.151552
75, 3356.051000, 0.156222
76, 3336.507000, 0.157137
77, 3396.269000, 0.154372
78, 3395.117000, 0.154424
79, 3400.929000, 0.154160
80, 3313.413000, 0.158232
81, 3397.643000, 0.154309
82, 3394.602000, 0.154448
83, 3463.654000, 0.151368
84, 3322.136000, 0.157817
85, 3406.226000, 0.153920
86, 3386.265000, 0.154828
87, 3316.792000, 0.158071
88, 3419.485000, 0.153324
89, 3393.130000, 0.154515
90, 3362.933000, 0.155902
91, 3387.682000, 0.154763
92, 3482.289000, 0.150558
93, 3398.641000, 0.154264
94, 3390.579000, 0.154631
95, 3393.196000, 0.154512
96, 3363.745000, 0.155864
97, 3355.578000, 0.156244
98, 3386.745000, 0.154806
99, 3394.301000, 0.154461
