run, time in microseconds, throughput (GB/s)
0, 316.570000, 0.414038
1, 201.537000, 0.650362
2, 175.683000, 0.746071
3, 200.103000, 0.655023
4, 190.203000, 0.689116
5, 199.459000, 0.657138
6, 178.973000, 0.732356
7, 196.463000, 0.667159
8, 201.059000, 0.651908
9, 176.840000, 0.741190
10, 204.863000, 0.639803
11, 201.039000, 0.651973
12, 178.781000, 0.733143
13, 193.666000, 0.676794
14, 200.237000, 0.654584
15, 181.750000, 0.721166
16, 212.761000, 0.616053
17, 197.472000, 0.663750
18, 206.458000, 0.634860
19, 201.989000, 0.648907
20, 183.253000, 0.715252
21, 200.203000, 0.654695
22, 193.374000, 0.677816
23, 207.085000, 0.632938
24, 182.182000, 0.719456
25, 198.643000, 0.659837
26, 225.169000, 0.582105
27, 237.319000, 0.552303
28, 262.791000, 0.498769
29, 251.565000, 0.521026
30, 260.856000, 0.502469
31, 245.855000, 0.533127
32, 248.940000, 0.526520
33, 252.444000, 0.519212
34, 244.471000, 0.536145
35, 255.640000, 0.512721
36, 257.913000, 0.508202
37, 243.452000, 0.538389
38, 250.544000, 0.523150
39, 249.942000, 0.524410
40, 258.664000, 0.506727
41, 250.974000, 0.522253
42, 245.881000, 0.533071
43, 256.240000, 0.511520
44, 241.037000, 0.543784
45, 225.823000, 0.580419
46, 257.187000, 0.509637
47, 232.010000, 0.564941
48, 256.684000, 0.510636
49, 251.367000, 0.521437
50, 230.723000, 0.568092
51, 243.837000, 0.537539
52, 259.691000, 0.504723
53, 245.435000, 0.534040
54, 242.891000, 0.539633
55, 254.572000, 0.514872
56, 241.017000, 0.543829
57, 260.039000, 0.504047
58, 242.460000, 0.540592
59, 240.972000, 0.543930
60, 252.159000, 0.519799
61, 242.450000, 0.540615
62, 258.152000, 0.507732
63, 239.586000, 0.547077
64, 236.453000, 0.554326
65, 258.468000, 0.507111
66, 241.249000, 0.543306
67, 251.244000, 0.521692
68, 235.075000, 0.557575
69, 232.059000, 0.564822
70, 274.182000, 0.478047
71, 254.353000, 0.515315
72, 245.526000, 0.533842
73, 262.917000, 0.498530
74, 248.864000, 0.526681
75, 239.309000, 0.547710
76, 236.070000, 0.555225
77, 233.977000, 0.560192
78, 234.593000, 0.558721
79, 253.405000, 0.517243
80, 259.963000, 0.504195
81, 234.065000, 0.559981
82, 234.996000, 0.557763
83, 247.068000, 0.530510
84, 253.137000, 0.517791
85, 217.730000, 0.601993
86, 258.615000, 0.506823
87, 233.716000, 0.560817
88, 306.234000, 0.428013
89, 246.619000, 0.531476
90, 253.365000, 0.517325
91, 235.836000, 0.555776
92, 248.864000, 0.526681
93, 254.680000, 0.514654
94, 255.718000, 0.512565
95, 248.861000, 0.526688
96, 246.354000, 0.532047
97, 267.867000, 0.489317
98, 231.839000, 0.565358
99, 251.845000, 0.520447
