run, time in microseconds, throughput (GB/s)
0, 48.412000, 1.353714
1, 44.272000, 1.480304
2, 60.516000, 1.082953
3, 49.384000, 1.327069
4, 60.445000, 1.084225
5, 49.295000, 1.329465
6, 58.663000, 1.117161
7, 47.255000, 1.386859
8, 43.003000, 1.523987
9, 42.886000, 1.528144
10, 49.998000, 1.310772
11, 63.425000, 1.033283
12, 63.424000, 1.033300
13, 45.166000, 1.451003
14, 46.262000, 1.416627
15, 58.857000, 1.113478
16, 49.790000, 1.316248
17, 45.281000, 1.447318
18, 60.231000, 1.088078
19, 73.058000, 0.897041
20, 41.741000, 1.570063
21, 62.246000, 1.052855
22, 42.334000, 1.548070
23, 61.592000, 1.064034
24, 60.777000, 1.078303
25, 61.497000, 1.065678
26, 42.513000, 1.541552
27, 59.323000, 1.104732
28, 68.107000, 0.962251
29, 57.625000, 1.137284
30, 46.577000, 1.407046
31, 43.295000, 1.513708
32, 61.966000, 1.057612
33, 44.253000, 1.480939
34, 37.356000, 1.754363
35, 80.077000, 0.818412
36, 41.315000, 1.586252
37, 60.393000, 1.085159
38, 42.678000, 1.535592
39, 60.545000, 1.082435
40, 65.348000, 1.002877
41, 71.451000, 0.917216
42, 51.882000, 1.263174
43, 27.305000, 2.400146
44, 44.986000, 1.456809
45, 43.290000, 1.513883
46, 46.747000, 1.401930
47, 45.675000, 1.434833
48, 45.172000, 1.450810
49, 71.654000, 0.914617
50, 45.987000, 1.425098
51, 86.978000, 0.753478
52, 44.091000, 1.486380
53, 43.462000, 1.507892
54, 100.092000, 0.654758
55, 45.568000, 1.438202
56, 42.605000, 1.538223
57, 42.386000, 1.546171
58, 49.116000, 1.334311
59, 47.440000, 1.381450
60, 45.292000, 1.446966
61, 65.191000, 1.005292
62, 44.112000, 1.485673
63, 82.879000, 0.790743
64, 42.757000, 1.532755
65, 70.467000, 0.930024
66, 42.510000, 1.541661
67, 66.836000, 0.980549
68, 44.232000, 1.481642
69, 50.050000, 1.309411
70, 88.144000, 0.743511
71, 87.316000, 0.750561
72, 86.496000, 0.757677
73, 81.507000, 0.804054
74, 85.218000, 0.769039
75, 89.242000, 0.734363
76, 81.885000, 0.800342
77, 69.277000, 0.945999
78, 89.424000, 0.732868
79, 86.983000, 0.753435
80, 84.430000, 0.776217
81, 67.495000, 0.970976
82, 55.459000, 1.181702
83, 85.855000, 0.763334
84, 78.712000, 0.832605
85, 84.887000, 0.772038
86, 67.204000, 0.975180
87, 67.483000, 0.971148
88, 71.694000, 0.914107
89, 93.302000, 0.702407
90, 89.711000, 0.730524
91, 87.418000, 0.749685
92, 38.279000, 1.712061
93, 37.375000, 1.753472
94, 60.697000, 1.079724
95, 70.724000, 0.926644
96, 57.642000, 1.136949
97, 69.382000, 0.944568
98, 54.168000, 1.209866
99, 66.474000, 0.985889
