run, time in microseconds, throughput (GB/s)
0, 1266.526000, 6.623321
1, 1230.358000, 6.818022
2, 1241.180000, 6.758575
3, 1218.568000, 6.883988
4, 1155.977000, 7.256726
5, 1170.245000, 7.168249
6, 1238.234000, 6.774655
7, 1219.243000, 6.880177
8, 1232.497000, 6.806189
9, 1237.846000, 6.776778
10, 1209.047000, 6.938198
11, 1210.638000, 6.929080
12, 1209.339000, 6.936523
13, 1151.978000, 7.281917
14, 1223.878000, 6.854121
15, 1215.259000, 6.902733
16, 1214.775000, 6.905483
17, 1216.055000, 6.898214
18, 1226.911000, 6.837177
19, 1228.304000, 6.829423
20, 1214.056000, 6.909573
21, 1195.855000, 7.014737
22, 1207.100000, 6.949389
23, 1217.643000, 6.889218
24, 1315.724000, 6.375659
25, 1176.804000, 7.128297
26, 1111.756000, 7.545368
27, 1114.533000, 7.526568
28, 1113.743000, 7.531906
29, 1014.763000, 8.266569
30, 1032.654000, 8.123348
31, 1052.406000, 7.970886
32, 1095.287000, 7.658822
33, 1115.831000, 7.517812
34, 1219.102000, 6.880973
35, 1153.127000, 7.274661
36, 1116.352000, 7.514304
37, 1111.178000, 7.549293
38, 1118.907000, 7.497145
39, 1120.517000, 7.486373
40, 1109.005000, 7.564085
41, 1120.940000, 7.483548
42, 1112.785000, 7.538391
43, 1116.608000, 7.512581
44, 1104.883000, 7.592304
45, 1101.648000, 7.614599
46, 1104.102000, 7.597675
47, 1105.246000, 7.589811
48, 1104.305000, 7.596278
49, 1116.612000, 7.512554
50, 1149.443000, 7.297976
51, 1115.285000, 7.521493
52, 1129.341000, 7.427879
53, 1116.500000, 7.513308
54, 1114.206000, 7.528777
55, 1104.337000, 7.596058
56, 1108.913000, 7.564712
57, 1118.289000, 7.501288
58, 1141.645000, 7.347825
59, 1134.619000, 7.393326
60, 1116.451000, 7.513637
61, 1130.777000, 7.418446
62, 1116.325000, 7.514485
63, 1112.449000, 7.540667
64, 1118.727000, 7.498351
65, 1111.966000, 7.543943
66, 1116.557000, 7.512924
67, 1122.948000, 7.470166
68, 1110.672000, 7.552732
69, 1125.587000, 7.452652
70, 1110.658000, 7.552827
71, 1200.378000, 6.988305
72, 1208.375000, 6.942057
73, 1111.718000, 7.545626
74, 1118.243000, 7.501597
75, 1104.786000, 7.592971
76, 1101.558000, 7.615221
77, 1116.196000, 7.515354
78, 1111.052000, 7.550149
79, 1108.576000, 7.567012
80, 1112.617000, 7.539529
81, 1102.297000, 7.610116
82, 1102.827000, 7.606459
83, 1116.258000, 7.514937
84, 1123.475000, 7.466662
85, 1105.184000, 7.590237
86, 1098.473000, 7.636608
87, 1127.866000, 7.437593
88, 1114.129000, 7.529297
89, 1111.762000, 7.545327
90, 1134.429000, 7.394564
91, 1106.484000, 7.581319
92, 1113.508000, 7.533496
93, 1117.260000, 7.508197
94, 1104.005000, 7.598342
95, 1129.127000, 7.429287
96, 1106.072000, 7.584143
97, 1096.256000, 7.652052
98, 1108.357000, 7.568507
99, 1136.396000, 7.381765
