run, time in microseconds, throughput (GB/s)
0, 197.603000, 5.306478
1, 219.299000, 4.781490
2, 169.368000, 6.191110
3, 171.232000, 6.123715
4, 201.610000, 5.201012
5, 173.573000, 6.041124
6, 173.207000, 6.053889
7, 168.286000, 6.230916
8, 171.886000, 6.100415
9, 170.216000, 6.160267
10, 168.426000, 6.225737
11, 172.806000, 6.067937
12, 169.797000, 6.175468
13, 168.640000, 6.217837
14, 171.504000, 6.114003
15, 173.406000, 6.046942
16, 168.172000, 6.235140
17, 173.355000, 6.048721
18, 177.068000, 5.921883
19, 176.910000, 5.927172
20, 194.433000, 5.392994
21, 170.074000, 6.165410
22, 171.215000, 6.124323
23, 172.081000, 6.093502
24, 170.381000, 6.154301
25, 173.738000, 6.035387
26, 173.799000, 6.033268
27, 175.178000, 5.985774
28, 175.648000, 5.969758
29, 183.738000, 5.706909
30, 171.364000, 6.118998
31, 199.685000, 5.251151
32, 173.631000, 6.039106
33, 176.013000, 5.957378
34, 171.234000, 6.123644
35, 166.263000, 6.306731
36, 169.702000, 6.178925
37, 178.932000, 5.860193
38, 171.004000, 6.131880
39, 170.424000, 6.152748
40, 175.100000, 5.988441
41, 173.629000, 6.039175
42, 192.643000, 5.443105
43, 194.003000, 5.404947
44, 186.310000, 5.628125
45, 196.647000, 5.332276
46, 195.529000, 5.362765
47, 192.688000, 5.441833
48, 194.954000, 5.378582
49, 198.263000, 5.288813
50, 191.310000, 5.481031
51, 186.401000, 5.625378
52, 193.257000, 5.425811
53, 195.029000, 5.376513
54, 211.112000, 4.966918
55, 194.777000, 5.383469
56, 194.472000, 5.391912
57, 199.245000, 5.262747
58, 200.586000, 5.227563
59, 190.778000, 5.496315
60, 229.852000, 4.561962
61, 211.023000, 4.969013
62, 205.343000, 5.106461
63, 211.465000, 4.958627
64, 209.907000, 4.995431
65, 210.811000, 4.974010
66, 212.374000, 4.937403
67, 232.024000, 4.519257
68, 216.249000, 4.848929
69, 209.007000, 5.016942
70, 205.258000, 5.108576
71, 213.020000, 4.922430
72, 220.659000, 4.752020
73, 205.718000, 5.097152
74, 203.412000, 5.154937
75, 213.500000, 4.911363
76, 211.219000, 4.964402
77, 212.996000, 4.922984
78, 218.618000, 4.796385
79, 213.610000, 4.908834
80, 207.651000, 5.049704
81, 209.013000, 5.016798
82, 204.983000, 5.115429
83, 207.560000, 5.051918
84, 208.734000, 5.023504
85, 215.518000, 4.865376
86, 219.162000, 4.784479
87, 212.934000, 4.924418
88, 210.916000, 4.971534
89, 201.024000, 5.216173
90, 212.973000, 4.923516
91, 214.939000, 4.878482
92, 209.252000, 5.011068
93, 209.947000, 4.994480
94, 211.800000, 4.950784
95, 212.319000, 4.938682
96, 209.947000, 4.994480
97, 223.878000, 4.683694
98, 211.697000, 4.953193
99, 211.835000, 4.949966
