run, time in microseconds, throughput (GB/s)
0, 1209.672000, 0.866827
1, 1186.321000, 0.883889
2, 1188.129000, 0.882544
3, 1175.994000, 0.891651
4, 1192.681000, 0.879176
5, 1172.726000, 0.894136
6, 1197.495000, 0.875641
7, 1201.464000, 0.872749
8, 1177.653000, 0.890395
9, 1208.065000, 0.867980
10, 1193.024000, 0.878923
11, 1197.286000, 0.875794
12, 1195.092000, 0.877402
13, 1196.551000, 0.876332
14, 1180.970000, 0.887894
15, 1189.948000, 0.881195
16, 1193.742000, 0.878394
17, 1176.794000, 0.891045
18, 1194.511000, 0.877829
19, 1166.266000, 0.899088
20, 1197.601000, 0.875564
21, 1203.425000, 0.871326
22, 1175.824000, 0.891780
23, 1229.255000, 0.853017
24, 1213.594000, 0.864025
25, 1183.626000, 0.885901
26, 1175.642000, 0.891918
27, 1184.214000, 0.885462
28, 1193.062000, 0.878895
29, 1194.041000, 0.878174
30, 1195.090000, 0.877403
31, 1167.390000, 0.898223
32, 1174.332000, 0.892913
33, 1195.770000, 0.876904
34, 1200.091000, 0.873747
35, 1178.375000, 0.889849
36, 1200.389000, 0.873530
37, 1181.161000, 0.887750
38, 1194.489000, 0.877845
39, 1198.024000, 0.875255
40, 1172.032000, 0.894665
41, 1200.516000, 0.873438
42, 1198.792000, 0.874694
43, 1197.549000, 0.875602
44, 1188.959000, 0.881928
45, 1198.948000, 0.874580
46, 1186.628000, 0.883660
47, 1194.745000, 0.877657
48, 1200.794000, 0.873236
49, 1196.441000, 0.876413
50, 1171.782000, 0.894856
51, 1200.727000, 0.873284
52, 1201.118000, 0.873000
53, 1174.322000, 0.892920
54, 1171.599000, 0.894996
55, 1197.659000, 0.875521
56, 1197.425000, 0.875692
57, 1186.888000, 0.883467
58, 1199.870000, 0.873908
59, 1195.935000, 0.876783
60, 1194.738000, 0.877662
61, 1190.229000, 0.880987
62, 1170.457000, 0.895869
63, 1194.931000, 0.877520
64, 1193.236000, 0.878767
65, 1205.095000, 0.870119
66, 1200.162000, 0.873695
67, 1176.078000, 0.891587
68, 1199.781000, 0.873973
69, 1172.152000, 0.894573
70, 1205.074000, 0.870134
71, 1193.019000, 0.878926
72, 1195.640000, 0.877000
73, 1190.440000, 0.880831
74, 1216.892000, 0.861684
75, 1201.379000, 0.872810
76, 1201.533000, 0.872698
77, 1171.818000, 0.894828
78, 1198.416000, 0.874968
79, 1200.109000, 0.873734
80, 1170.569000, 0.895783
81, 1197.627000, 0.875545
82, 1191.799000, 0.879826
83, 1250.684000, 0.838402
84, 1262.277000, 0.830702
85, 1249.065000, 0.839489
86, 1246.570000, 0.841169
87, 1193.242000, 0.878762
88, 1190.328000, 0.880913
89, 1270.309000, 0.825450
90, 1255.261000, 0.835345
91, 1256.441000, 0.834560
92, 1246.265000, 0.841375
93, 1252.707000, 0.837048
94, 1191.923000, 0.879735
95, 1190.812000, 0.880555
96, 1259.001000, 0.832864
97, 1243.872000, 0.842993
98, 1252.366000, 0.837276
99, 1263.393000, 0.829968
