run, time in microseconds, throughput (GB/s)
0, 509.079000, 8.239004
1, 470.521000, 8.914170
2, 468.444000, 8.953694
3, 476.604000, 8.800396
4, 474.071000, 8.847417
5, 468.568000, 8.951324
6, 481.683000, 8.707602
7, 470.552000, 8.913582
8, 479.059000, 8.755297
9, 462.903000, 9.060870
10, 464.140000, 9.036722
11, 470.609000, 8.912503
12, 475.343000, 8.823742
13, 471.682000, 8.892228
14, 465.675000, 9.006934
15, 471.318000, 8.899096
16, 462.864000, 9.061634
17, 472.866000, 8.869963
18, 457.202000, 9.173853
19, 465.547000, 9.009410
20, 472.123000, 8.883922
21, 463.854000, 9.042293
22, 521.142000, 8.048294
23, 525.397000, 7.983114
24, 528.972000, 7.929161
25, 534.099000, 7.853046
26, 516.352000, 8.122955
27, 516.481000, 8.120926
28, 569.105000, 7.370000
29, 520.197000, 8.062915
30, 548.549000, 7.646179
31, 547.483000, 7.661067
32, 546.298000, 7.677685
33, 548.934000, 7.640817
34, 525.998000, 7.973992
35, 541.943000, 7.739382
36, 527.531000, 7.950820
37, 524.392000, 7.998413
38, 527.164000, 7.956355
39, 526.969000, 7.959299
40, 513.427000, 8.169231
41, 520.692000, 8.055250
42, 532.919000, 7.870434
43, 532.293000, 7.879690
44, 521.530000, 8.042306
45, 529.253000, 7.924951
46, 519.979000, 8.066295
47, 540.865000, 7.754808
48, 535.669000, 7.830029
49, 536.997000, 7.810666
50, 544.042000, 7.709522
51, 528.822000, 7.931410
52, 442.898000, 9.470135
53, 458.914000, 9.139630
54, 440.572000, 9.520133
55, 462.980000, 9.059363
56, 472.098000, 8.884393
57, 465.675000, 9.006934
58, 479.332000, 8.750311
59, 455.008000, 9.218088
60, 459.229000, 9.133360
61, 479.738000, 8.742906
62, 453.799000, 9.242647
63, 471.654000, 8.892756
64, 474.668000, 8.836290
65, 469.966000, 8.924697
66, 469.851000, 8.926881
67, 508.342000, 8.250949
68, 490.943000, 8.543362
69, 483.544000, 8.674090
70, 495.376000, 8.466910
71, 484.557000, 8.655956
72, 474.212000, 8.844787
73, 468.602000, 8.950675
74, 463.888000, 9.041631
75, 477.380000, 8.786091
76, 482.640000, 8.690336
77, 470.522000, 8.914151
78, 487.460000, 8.604407
79, 486.659000, 8.618569
80, 473.634000, 8.855580
81, 486.240000, 8.625995
82, 475.085000, 8.828534
83, 481.333000, 8.713934
84, 477.077000, 8.791671
85, 474.908000, 8.831824
86, 490.761000, 8.546531
87, 470.325000, 8.917884
88, 478.058000, 8.773630
89, 480.941000, 8.721036
90, 486.040000, 8.629545
91, 485.641000, 8.636635
92, 488.997000, 8.577361
93, 470.608000, 8.912522
94, 491.745000, 8.529429
95, 472.640000, 8.874204
96, 492.523000, 8.515956
97, 483.565000, 8.673713
98, 490.629000, 8.548830
99, 493.375000, 8.501250
