run, time in microseconds, throughput (GB/s)
0, 252.744000, 4.148767
1, 248.272000, 4.223497
2, 200.016000, 5.242461
3, 153.887000, 6.813935
4, 183.358000, 5.718736
5, 218.033000, 4.809254
6, 207.659000, 5.049509
7, 226.864000, 4.622047
8, 227.012000, 4.619033
9, 173.739000, 6.035352
10, 220.129000, 4.763461
11, 217.574000, 4.819399
12, 209.527000, 5.004491
13, 220.775000, 4.749523
14, 196.652000, 5.332140
15, 227.415000, 4.610848
16, 212.988000, 4.923169
17, 189.646000, 5.529123
18, 199.827000, 5.247419
19, 185.092000, 5.665161
20, 195.653000, 5.359366
21, 226.908000, 4.621150
22, 156.547000, 6.698155
23, 170.881000, 6.136294
24, 231.414000, 4.531169
25, 168.834000, 6.210692
26, 164.814000, 6.362178
27, 150.742000, 6.956097
28, 162.097000, 6.468818
29, 176.217000, 5.950482
30, 182.115000, 5.757768
31, 230.824000, 4.542751
32, 179.154000, 5.852931
33, 231.753000, 4.524541
34, 183.410000, 5.717115
35, 158.717000, 6.606576
36, 172.338000, 6.084416
37, 167.813000, 6.248479
38, 190.098000, 5.515976
39, 153.397000, 6.835701
40, 172.774000, 6.069061
41, 190.073000, 5.516701
42, 181.449000, 5.778902
43, 179.718000, 5.834563
44, 183.291000, 5.720826
45, 160.301000, 6.541294
46, 182.961000, 5.731145
47, 189.665000, 5.528569
48, 197.553000, 5.307821
49, 173.124000, 6.056792
50, 198.052000, 5.294448
51, 179.712000, 5.834758
52, 239.924000, 4.370451
53, 236.896000, 4.426314
54, 227.186000, 4.615496
55, 194.140000, 5.401133
56, 213.238000, 4.917397
57, 222.875000, 4.704772
58, 224.880000, 4.662825
59, 186.517000, 5.621879
60, 181.893000, 5.764796
61, 188.460000, 5.563918
62, 280.087000, 3.743751
63, 185.965000, 5.638566
64, 233.607000, 4.488633
65, 194.693000, 5.385792
66, 233.188000, 4.496698
67, 168.496000, 6.223151
68, 247.448000, 4.237561
69, 218.253000, 4.804406
70, 254.378000, 4.122117
71, 248.553000, 4.218722
72, 254.351000, 4.122555
73, 220.154000, 4.762921
74, 292.437000, 3.585648
75, 184.779000, 5.674757
76, 187.871000, 5.581362
77, 252.394000, 4.154520
78, 254.179000, 4.125345
79, 4900.508000, 0.213973
80, 211.725000, 4.952537
81, 210.180000, 4.988943
82, 160.668000, 6.526352
83, 185.519000, 5.652122
84, 187.451000, 5.593867
85, 277.210000, 3.782605
86, 185.436000, 5.654652
87, 205.674000, 5.098243
88, 233.340000, 4.493769
89, 217.530000, 4.820374
90, 228.855000, 4.581836
91, 174.278000, 6.016686
92, 245.950000, 4.263371
93, 212.001000, 4.946090
94, 230.059000, 4.557857
95, 262.465000, 3.995108
96, 188.348000, 5.567227
97, 239.506000, 4.378078
98, 178.900000, 5.861241
99, 186.176000, 5.632176
