run, time in microseconds, throughput (GB/s)
0, 3914.170000, 8.572554
1, 3872.297000, 8.665253
2, 3860.370000, 8.692025
3, 3904.774000, 8.593182
4, 3877.439000, 8.653761
5, 3845.784000, 8.724991
6, 3871.117000, 8.667894
7, 3881.126000, 8.645540
8, 3890.159000, 8.625465
9, 4199.924000, 7.989295
10, 3876.209000, 8.656507
11, 3894.803000, 8.615181
12, 3870.823000, 8.668552
13, 3880.199000, 8.647606
14, 4126.771000, 8.130917
15, 3946.379000, 8.502587
16, 3980.958000, 8.428733
17, 3965.059000, 8.462530
18, 3958.806000, 8.475897
19, 3856.009000, 8.701855
20, 3962.855000, 8.467237
21, 3790.707000, 8.851761
22, 3848.721000, 8.718333
23, 3852.447000, 8.709901
24, 3894.606000, 8.615617
25, 3847.792000, 8.720438
26, 3941.147000, 8.513875
27, 3854.045000, 8.706290
28, 3879.474000, 8.649222
29, 3866.896000, 8.677356
30, 3852.361000, 8.710095
31, 3839.856000, 8.738461
32, 3975.903000, 8.439449
33, 3782.800000, 8.870263
34, 3847.729000, 8.720581
35, 3863.316000, 8.685397
36, 3849.232000, 8.717176
37, 3810.374000, 8.806073
38, 3951.163000, 8.492293
39, 3791.791000, 8.849230
40, 3780.359000, 8.875991
41, 3855.182000, 8.703722
42, 3849.444000, 8.716696
43, 3847.812000, 8.720393
44, 3970.260000, 8.451444
45, 3879.246000, 8.649730
46, 3860.728000, 8.691219
47, 3831.159000, 8.758298
48, 3944.956000, 8.505654
49, 3947.240000, 8.500733
50, 4060.985000, 8.262634
51, 3952.340000, 8.489764
52, 3989.642000, 8.410387
53, 3938.354000, 8.519913
54, 3901.171000, 8.601118
55, 3953.531000, 8.487206
56, 4016.800000, 8.353523
57, 3884.000000, 8.639143
58, 3926.841000, 8.544892
59, 3952.378000, 8.489682
60, 3944.522000, 8.506590
61, 3903.612000, 8.595740
62, 4164.837000, 8.056601
63, 3957.401000, 8.478906
64, 3946.954000, 8.501349
65, 3964.292000, 8.464168
66, 3862.243000, 8.687810
67, 3940.873000, 8.514467
68, 4126.527000, 8.131398
69, 3890.700000, 8.624266
70, 3914.614000, 8.571581
71, 3876.339000, 8.656217
72, 3945.586000, 8.504296
73, 3952.418000, 8.489596
74, 4131.105000, 8.122387
75, 3867.214000, 8.676642
76, 3859.256000, 8.694534
77, 3945.355000, 8.504794
78, 3966.136000, 8.460232
79, 3944.088000, 8.507526
80, 4104.774000, 8.174490
81, 3957.986000, 8.477653
82, 3970.921000, 8.450038
83, 3930.009000, 8.538004
84, 3992.149000, 8.405105
85, 3993.171000, 8.402954
86, 4142.852000, 8.099356
87, 3840.509000, 8.736975
88, 3947.071000, 8.501097
89, 3906.389000, 8.589629
90, 3966.999000, 8.458392
91, 3917.163000, 8.566004
92, 4110.227000, 8.163644
93, 3902.212000, 8.598823
94, 3905.606000, 8.591351
95, 3955.081000, 8.483880
96, 3973.194000, 8.445204
97, 3905.530000, 8.591518
98, 4128.240000, 8.128024
99, 3876.435000, 8.656003
