run, time in microseconds, throughput (GB/s)
0, 40.985000, 0.399756
1, 37.039000, 0.442345
2, 36.297000, 0.451387
3, 61.229000, 0.267586
4, 69.056000, 0.237257
5, 59.887000, 0.273582
6, 36.597000, 0.447687
7, 36.811000, 0.445084
8, 39.728000, 0.412404
9, 39.633000, 0.413393
10, 39.506000, 0.414722
11, 34.599000, 0.473540
12, 59.200000, 0.276757
13, 38.748000, 0.422835
14, 37.198000, 0.440454
15, 38.592000, 0.424544
16, 37.424000, 0.437794
17, 55.931000, 0.292932
18, 40.444000, 0.405103
19, 39.359000, 0.416271
20, 37.769000, 0.433795
21, 39.087000, 0.419167
22, 39.460000, 0.415205
23, 38.866000, 0.421551
24, 38.308000, 0.427691
25, 40.209000, 0.407471
26, 62.332000, 0.262851
27, 36.437000, 0.449653
28, 54.106000, 0.302813
29, 39.023000, 0.419855
30, 46.278000, 0.354034
31, 39.870000, 0.410936
32, 58.324000, 0.280914
33, 36.404000, 0.450060
34, 39.186000, 0.418109
35, 42.105000, 0.389122
36, 38.310000, 0.427669
37, 39.536000, 0.414407
38, 40.996000, 0.399649
39, 38.310000, 0.427669
40, 58.747000, 0.278891
41, 38.299000, 0.427792
42, 38.259000, 0.428239
43, 45.009000, 0.364016
44, 40.868000, 0.400900
45, 41.460000, 0.395176
46, 61.288000, 0.267328
47, 38.894000, 0.421247
48, 39.596000, 0.413779
49, 59.993000, 0.273099
50, 59.647000, 0.274683
51, 62.168000, 0.263544
52, 39.232000, 0.417618
53, 58.235000, 0.281343
54, 39.037000, 0.419704
55, 38.006000, 0.431090
56, 41.467000, 0.395109
57, 65.179000, 0.251369
58, 39.332000, 0.416556
59, 58.877000, 0.278275
60, 39.046000, 0.419608
61, 42.562000, 0.384944
62, 36.388000, 0.450258
63, 39.141000, 0.418589
64, 62.080000, 0.263918
65, 37.097000, 0.441653
66, 41.236000, 0.397323
67, 42.782000, 0.382965
68, 38.815000, 0.422105
69, 38.466000, 0.425935
70, 45.457000, 0.360429
71, 35.214000, 0.465269
72, 40.138000, 0.408192
73, 36.832000, 0.444831
74, 59.862000, 0.273696
75, 39.551000, 0.414250
76, 39.539000, 0.414376
77, 62.598000, 0.261734
78, 47.095000, 0.347893
79, 62.202000, 0.263400
80, 40.123000, 0.408344
81, 33.638000, 0.487068
82, 37.279000, 0.439497
83, 42.546000, 0.385089
84, 41.436000, 0.395405
85, 56.433000, 0.290327
86, 38.676000, 0.423622
87, 61.772000, 0.265233
88, 37.787000, 0.433588
89, 36.869000, 0.444384
90, 37.480000, 0.437140
91, 60.884000, 0.269102
92, 36.379000, 0.450370
93, 32.361000, 0.506288
94, 58.716000, 0.279038
95, 39.455000, 0.415258
96, 39.381000, 0.416038
97, 38.816000, 0.422094
98, 44.707000, 0.366475
99, 55.840000, 0.293410
