run, time in microseconds, throughput (GB/s)
0, 929.334000, 1.128309
1, 901.911000, 1.162616
2, 944.313000, 1.110411
3, 938.686000, 1.117068
4, 926.056000, 1.132303
5, 909.005000, 1.153543
6, 931.663000, 1.125489
7, 946.805000, 1.107489
8, 928.471000, 1.129358
9, 919.726000, 1.140096
10, 930.036000, 1.127457
11, 911.358000, 1.150564
12, 930.871000, 1.126446
13, 912.008000, 1.149744
14, 919.789000, 1.140018
15, 925.011000, 1.133582
16, 926.423000, 1.131854
17, 904.321000, 1.159517
18, 926.802000, 1.131392
19, 924.777000, 1.133869
20, 924.298000, 1.134457
21, 929.922000, 1.127596
22, 929.843000, 1.127691
23, 930.414000, 1.126999
24, 937.103000, 1.118955
25, 927.474000, 1.130572
26, 928.389000, 1.129458
27, 921.780000, 1.137556
28, 926.617000, 1.131617
29, 911.267000, 1.150679
30, 929.087000, 1.128609
31, 928.722000, 1.129053
32, 937.538000, 1.118436
33, 908.890000, 1.153689
34, 946.500000, 1.107846
35, 927.692000, 1.130306
36, 937.554000, 1.118417
37, 927.775000, 1.130205
38, 935.240000, 1.121184
39, 936.926000, 1.119166
40, 941.714000, 1.113476
41, 934.183000, 1.122452
42, 929.425000, 1.128199
43, 931.663000, 1.125489
44, 924.369000, 1.134369
45, 936.775000, 1.119347
46, 924.283000, 1.134475
47, 925.293000, 1.133237
48, 936.078000, 1.120180
49, 929.357000, 1.128281
50, 925.548000, 1.132924
51, 924.591000, 1.134097
52, 934.322000, 1.122285
53, 927.346000, 1.130728
54, 950.097000, 1.103652
55, 953.624000, 1.099570
56, 933.217000, 1.123614
57, 931.591000, 1.125575
58, 923.464000, 1.135481
59, 921.684000, 1.137674
60, 921.128000, 1.138361
61, 940.318000, 1.115129
62, 918.924000, 1.141091
63, 926.916000, 1.131252
64, 957.721000, 1.094866
65, 934.612000, 1.121937
66, 918.077000, 1.142144
67, 921.630000, 1.137741
68, 930.073000, 1.127413
69, 935.407000, 1.120984
70, 942.221000, 1.112877
71, 931.337000, 1.125882
72, 910.186000, 1.152046
73, 937.812000, 1.118109
74, 945.149000, 1.109429
75, 909.491000, 1.152926
76, 909.206000, 1.153288
77, 931.759000, 1.125373
78, 929.385000, 1.128247
79, 908.226000, 1.154532
80, 928.238000, 1.129641
81, 919.508000, 1.140366
82, 937.669000, 1.118279
83, 910.137000, 1.152108
84, 922.947000, 1.136117
85, 929.599000, 1.127987
86, 929.175000, 1.128502
87, 911.166000, 1.150807
88, 933.149000, 1.123696
89, 942.179000, 1.112927
90, 936.930000, 1.119162
91, 907.482000, 1.155479
92, 931.813000, 1.125307
93, 937.877000, 1.118031
94, 930.129000, 1.127345
95, 932.985000, 1.123894
96, 911.057000, 1.150944
97, 928.803000, 1.128954
98, 923.974000, 1.134854
99, 915.293000, 1.145618
