run, time in microseconds, throughput (GB/s)
0, 93.519000, 1.401555
1, 49.089000, 2.670089
2, 50.622000, 2.589230
3, 46.466000, 2.820815
4, 49.485000, 2.648722
5, 50.196000, 2.611204
6, 47.284000, 2.772016
7, 52.523000, 2.495516
8, 49.717000, 2.636362
9, 48.206000, 2.718998
10, 55.606000, 2.357156
11, 53.944000, 2.429779
12, 49.560000, 2.644713
13, 49.993000, 2.621807
14, 47.601000, 2.753556
15, 83.183000, 1.575707
16, 77.265000, 1.696396
17, 44.671000, 2.934163
18, 43.477000, 3.014743
19, 41.307000, 3.173118
20, 45.804000, 2.861584
21, 77.849000, 1.683670
22, 80.465000, 1.628932
23, 74.786000, 1.752627
24, 73.247000, 1.789452
25, 75.131000, 1.744579
26, 70.580000, 1.857070
27, 71.817000, 1.825083
28, 41.406000, 3.165532
29, 45.622000, 2.873000
30, 49.643000, 2.640292
31, 80.523000, 1.627759
32, 96.734000, 1.354973
33, 73.146000, 1.791923
34, 69.458000, 1.887068
35, 73.125000, 1.792438
36, 71.627000, 1.829924
37, 76.644000, 1.710140
38, 73.987000, 1.771554
39, 68.697000, 1.907973
40, 78.423000, 1.671346
41, 74.254000, 1.765184
42, 92.984000, 1.409619
43, 73.447000, 1.784579
44, 45.946000, 2.852740
45, 47.796000, 2.742322
46, 49.914000, 2.625957
47, 51.864000, 2.527225
48, 50.999000, 2.570090
49, 54.760000, 2.393572
50, 50.572000, 2.591790
51, 44.229000, 2.963485
52, 45.915000, 2.854666
53, 46.013000, 2.848586
54, 47.925000, 2.734940
55, 46.652000, 2.809569
56, 43.605000, 3.005894
57, 44.317000, 2.957601
58, 48.191000, 2.719844
59, 42.309000, 3.097970
60, 50.672000, 2.586675
61, 74.339000, 1.763166
62, 47.682000, 2.748878
63, 53.399000, 2.454578
64, 46.936000, 2.792569
65, 46.912000, 2.793997
66, 50.243000, 2.608761
67, 45.752000, 2.864837
68, 42.409000, 3.090665
69, 47.528000, 2.757785
70, 47.367000, 2.767159
71, 42.974000, 3.050030
72, 43.505000, 3.012803
73, 47.990000, 2.731236
74, 47.651000, 2.750666
75, 44.978000, 2.914136
76, 42.725000, 3.067806
77, 48.903000, 2.680245
78, 53.535000, 2.448342
79, 47.158000, 2.779422
80, 57.409000, 2.283126
81, 54.969000, 2.384471
82, 46.116000, 2.842224
83, 52.201000, 2.510910
84, 45.715000, 2.867155
85, 51.159000, 2.562052
86, 47.987000, 2.731406
87, 52.727000, 2.485861
88, 45.761000, 2.864273
89, 50.659000, 2.587339
90, 51.928000, 2.524110
91, 50.319000, 2.604821
92, 48.932000, 2.678656
93, 49.334000, 2.656829
94, 55.428000, 2.364725
95, 44.587000, 2.939691
96, 50.501000, 2.595434
97, 47.404000, 2.764999
98, 47.545000, 2.756799
99, 49.443000, 2.650972
