run, time in microseconds, throughput (GB/s)
0, 17381.350000, 0.241311
1, 17402.897000, 0.241012
2, 17367.003000, 0.241510
3, 17401.610000, 0.241030
4, 17418.495000, 0.240796
5, 17394.933000, 0.241122
6, 17401.489000, 0.241031
7, 17390.712000, 0.241181
8, 17373.749000, 0.241416
9, 17395.478000, 0.241115
10, 17399.529000, 0.241058
11, 17404.939000, 0.240984
12, 17367.260000, 0.241506
13, 17361.468000, 0.241587
14, 17400.641000, 0.241043
15, 17358.226000, 0.241632
16, 17391.502000, 0.241170
17, 17396.455000, 0.241101
18, 17388.985000, 0.241205
19, 17398.811000, 0.241068
20, 17393.267000, 0.241145
21, 17393.919000, 0.241136
22, 17347.407000, 0.241783
23, 17402.357000, 0.241019
24, 17408.905000, 0.240929
25, 17412.373000, 0.240881
26, 17391.176000, 0.241174
27, 17396.274000, 0.241104
28, 17389.620000, 0.241196
29, 17398.110000, 0.241078
30, 17391.063000, 0.241176
31, 17362.425000, 0.241574
32, 17395.777000, 0.241110
33, 17396.958000, 0.241094
34, 17390.073000, 0.241190
35, 17381.659000, 0.241306
36, 17463.859000, 0.240171
37, 17403.614000, 0.241002
38, 17467.727000, 0.240117
39, 17382.549000, 0.241294
40, 17478.520000, 0.239969
41, 17402.581000, 0.241016
42, 17468.004000, 0.240114
43, 17482.092000, 0.239920
44, 17416.368000, 0.240825
45, 17433.001000, 0.240596
46, 17404.053000, 0.240996
47, 17464.779000, 0.240158
48, 17399.720000, 0.241056
49, 17400.770000, 0.241041
50, 17381.014000, 0.241315
51, 17454.718000, 0.240296
52, 17380.174000, 0.241327
53, 17463.253000, 0.240179
54, 17382.105000, 0.241300
55, 17472.362000, 0.240054
56, 17355.558000, 0.241669
57, 17429.281000, 0.240647
58, 17360.838000, 0.241596
59, 17464.636000, 0.240160
60, 17398.067000, 0.241079
61, 17381.223000, 0.241312
62, 17377.177000, 0.241369
63, 17379.738000, 0.241333
64, 17463.500000, 0.240175
65, 17385.306000, 0.241256
66, 17473.532000, 0.240038
67, 17392.090000, 0.241162
68, 17459.204000, 0.240235
69, 17367.746000, 0.241500
70, 17454.463000, 0.240300
71, 17472.296000, 0.240055
72, 17462.423000, 0.240190
73, 17388.806000, 0.241207
74, 17473.415000, 0.240039
75, 17449.699000, 0.240365
76, 17367.680000, 0.241501
77, 17457.681000, 0.240256
78, 17399.160000, 0.241064
79, 17383.386000, 0.241282
80, 17465.232000, 0.240152
81, 17390.209000, 0.241188
82, 17451.164000, 0.240345
83, 17386.186000, 0.241243
84, 17396.934000, 0.241094
85, 17476.513000, 0.239997
86, 17397.323000, 0.241089
87, 17394.560000, 0.241127
88, 17466.667000, 0.240132
89, 17381.147000, 0.241313
90, 17463.825000, 0.240171
91, 17457.170000, 0.240263
92, 17463.779000, 0.240172
93, 17378.238000, 0.241354
94, 17419.827000, 0.240778
95, 17393.902000, 0.241136
96, 17317.556000, 0.242200
97, 17414.862000, 0.240846
98, 17415.410000, 0.240839
99, 17412.788000, 0.240875
