run, time in microseconds, throughput (GB/s)
0, 109.744000, 1.194343
1, 127.730000, 1.026165
2, 87.914000, 1.490912
3, 85.885000, 1.526134
4, 89.162000, 1.470043
5, 87.673000, 1.495010
6, 84.249000, 1.555769
7, 68.043000, 1.926311
8, 89.992000, 1.456485
9, 89.076000, 1.471463
10, 68.466000, 1.914410
11, 67.647000, 1.937588
12, 68.697000, 1.907973
13, 70.745000, 1.852739
14, 67.727000, 1.935299
15, 68.842000, 1.903954
16, 68.529000, 1.912650
17, 89.485000, 1.464737
18, 99.448000, 1.317995
19, 71.915000, 1.822596
20, 79.564000, 1.647378
21, 68.332000, 1.918164
22, 86.485000, 1.515546
23, 74.265000, 1.764923
24, 87.851000, 1.491981
25, 1405.695000, 0.093244
26, 88.459000, 1.481726
27, 70.879000, 1.849236
28, 99.674000, 1.315007
29, 70.194000, 1.867282
30, 87.442000, 1.498959
31, 103.395000, 1.267682
32, 86.842000, 1.509316
33, 69.532000, 1.885060
34, 76.673000, 1.709494
35, 69.386000, 1.889027
36, 87.084000, 1.505121
37, 770.558000, 0.170100
38, 87.575000, 1.496683
39, 76.297000, 1.717918
40, 70.014000, 1.872083
41, 72.005000, 1.820318
42, 90.032000, 1.455838
43, 62.713000, 2.090029
44, 103.895000, 1.261581
45, 36.922000, 3.549970
46, 108.928000, 1.203290
47, 33.356000, 3.929488
48, 89.477000, 1.464868
49, 33.640000, 3.896314
50, 88.408000, 1.482581
51, 34.902000, 3.755429
52, 85.456000, 1.533795
53, 30.750000, 4.262504
54, 78.809000, 1.663160
55, 32.281000, 4.060345
56, 92.539000, 1.416397
57, 30.437000, 4.306338
58, 86.794000, 1.510150
59, 31.225000, 4.197662
60, 70.120000, 1.869253
61, 38.249000, 3.426809
62, 68.449000, 1.914886
63, 34.461000, 3.803488
64, 69.266000, 1.892299
65, 34.724000, 3.774680
66, 72.322000, 1.812339
67, 30.646000, 4.276969
68, 66.837000, 1.961069
69, 28.657000, 4.573821
70, 87.315000, 1.501140
71, 30.051000, 4.361652
72, 87.245000, 1.502344
73, 29.787000, 4.400309
74, 88.723000, 1.477317
75, 30.976000, 4.231405
76, 89.496000, 1.464557
77, 227.428000, 0.576323
78, 113.147000, 1.158422
79, 77.722000, 1.686421
80, 158.176000, 0.828647
81, 60.151000, 2.179049
82, 96.225000, 1.362141
83, 111.307000, 1.177572
84, 153.450000, 0.854167
85, 61.201000, 2.141664
86, 156.696000, 0.836473
87, 56.429000, 2.322777
88, 112.647000, 1.163564
89, 55.259000, 2.371958
90, 156.924000, 0.835258
91, 57.432000, 2.282212
92, 173.064000, 0.757361
93, 47.880000, 2.737510
94, 116.139000, 1.128579
95, 59.951000, 2.186319
96, 157.301000, 0.833256
97, 123.637000, 1.060136
98, 154.885000, 0.846254
99, 43.631000, 3.004103
