run, time in microseconds, throughput (GB/s)
0, 244.237000, 4.293273
1, 222.243000, 4.718151
2, 157.487000, 6.658175
3, 160.500000, 6.533184
4, 161.228000, 6.503684
5, 160.741000, 6.523389
6, 157.937000, 6.639204
7, 161.785000, 6.481293
8, 159.706000, 6.565664
9, 226.781000, 4.623738
10, 162.767000, 6.442190
11, 164.013000, 6.393249
12, 201.878000, 5.194107
13, 215.051000, 4.875941
14, 160.939000, 6.515363
15, 159.872000, 6.558847
16, 178.217000, 5.883704
17, 161.058000, 6.510549
18, 155.267000, 6.753373
19, 160.483000, 6.533876
20, 161.948000, 6.474770
21, 161.522000, 6.491846
22, 159.902000, 6.557617
23, 163.439000, 6.415702
24, 160.421000, 6.536401
25, 157.885000, 6.641391
26, 159.634000, 6.568626
27, 208.908000, 5.019320
28, 208.167000, 5.037186
29, 206.823000, 5.069920
30, 159.036000, 6.593325
31, 233.708000, 4.486693
32, 153.611000, 6.826178
33, 157.260000, 6.667786
34, 185.045000, 5.666600
35, 161.937000, 6.475209
36, 157.718000, 6.648423
37, 181.013000, 5.792822
38, 163.586000, 6.409937
39, 166.214000, 6.308590
40, 168.614000, 6.218796
41, 177.165000, 5.918641
42, 183.811000, 5.704642
43, 167.812000, 6.248516
44, 201.609000, 5.201038
45, 227.850000, 4.602045
46, 226.192000, 4.635778
47, 175.045000, 5.990322
48, 178.639000, 5.869804
49, 164.023000, 6.392860
50, 183.025000, 5.729141
51, 193.065000, 5.431207
52, 176.625000, 5.936736
53, 187.408000, 5.595151
54, 180.158000, 5.820313
55, 169.542000, 6.184757
56, 228.420000, 4.590561
57, 185.555000, 5.651025
58, 222.992000, 4.702303
59, 223.333000, 4.695123
60, 167.360000, 6.265392
61, 232.994000, 4.500442
62, 179.447000, 5.843374
63, 159.426000, 6.577196
64, 223.462000, 4.692413
65, 178.718000, 5.867210
66, 163.027000, 6.431916
67, 214.429000, 4.890085
68, 224.730000, 4.665937
69, 164.890000, 6.359246
70, 222.566000, 4.711304
71, 169.134000, 6.199676
72, 166.404000, 6.301387
73, 233.611000, 4.488556
74, 224.520000, 4.670301
75, 176.186000, 5.951528
76, 223.706000, 4.687295
77, 174.188000, 6.019795
78, 176.890000, 5.927842
79, 161.265000, 6.502192
80, 229.786000, 4.563272
81, 177.087000, 5.921248
82, 178.756000, 5.865963
83, 222.505000, 4.712595
84, 178.764000, 5.865700
85, 159.031000, 6.593532
86, 161.160000, 6.506428
87, 221.025000, 4.744151
88, 180.955000, 5.794678
89, 170.151000, 6.162620
90, 263.867000, 3.973881
91, 173.218000, 6.053505
92, 180.964000, 5.794390
93, 173.943000, 6.028274
94, 157.939000, 6.639120
95, 501.146000, 2.092356
96, 243.688000, 4.302945
97, 222.943000, 4.703337
98, 227.613000, 4.606837
99, 223.385000, 4.694030
