run, time in microseconds, throughput (GB/s)
0, 120.757000, 0.542710
1, 117.373000, 0.558357
2, 77.072000, 0.850322
3, 80.292000, 0.816221
4, 117.641000, 0.557085
5, 64.753000, 1.012092
6, 106.555000, 0.615044
7, 67.030000, 0.977711
8, 113.448000, 0.577674
9, 83.179000, 0.787891
10, 120.109000, 0.545638
11, 67.964000, 0.964275
12, 119.572000, 0.548088
13, 68.751000, 0.953237
14, 85.116000, 0.769961
15, 39.851000, 1.644526
16, 144.481000, 0.453596
17, 72.058000, 0.909490
18, 157.930000, 0.414969
19, 92.459000, 0.708811
20, 148.206000, 0.442195
21, 73.221000, 0.895044
22, 111.143000, 0.589655
23, 74.259000, 0.882533
24, 160.399000, 0.408581
25, 73.452000, 0.892229
26, 78.947000, 0.830127
27, 25.950000, 2.525472
28, 61.610000, 1.063723
29, 21.767000, 3.010796
30, 60.210000, 1.088457
31, 24.579000, 2.666341
32, 56.681000, 1.156225
33, 47.473000, 1.380490
34, 93.150000, 0.703553
35, 68.041000, 0.963184
36, 143.816000, 0.455693
37, 66.969000, 0.978602
38, 146.146000, 0.448428
39, 68.934000, 0.950706
40, 90.476000, 0.724347
41, 69.304000, 0.945631
42, 90.809000, 0.721691
43, 69.692000, 0.940366
44, 90.198000, 0.726579
45, 67.618000, 0.969209
46, 522.836000, 0.125347
47, 77.610000, 0.844427
48, 97.344000, 0.673241
49, 87.843000, 0.746058
50, 91.090000, 0.719464
51, 80.049000, 0.818699
52, 83.075000, 0.788878
53, 42.553000, 1.540103
54, 85.302000, 0.768282
55, 44.314000, 1.478901
56, 102.860000, 0.637138
57, 39.937000, 1.640985
58, 87.410000, 0.749754
59, 39.633000, 1.653572
60, 86.933000, 0.753868
61, 39.437000, 1.661790
62, 84.814000, 0.772703
63, 39.733000, 1.649410
64, 85.651000, 0.765152
65, 40.865000, 1.603720
66, 64.542000, 1.015401
67, 39.292000, 1.667922
68, 80.823000, 0.810858
69, 43.866000, 1.494004
70, 82.358000, 0.795745
71, 64.934000, 1.009271
72, 55.603000, 1.178641
73, 38.141000, 1.718256
74, 63.989000, 1.024176
75, 53.520000, 1.224514
76, 83.837000, 0.781707
77, 39.901000, 1.642465
78, 83.864000, 0.781456
79, 42.077000, 1.557525
80, 57.964000, 1.130633
81, 39.041000, 1.678646
82, 88.749000, 0.738442
83, 65.264000, 1.004168
84, 70.963000, 0.923524
85, 43.051000, 1.522288
86, 66.695000, 0.982622
87, 33.094000, 1.980299
88, 83.574000, 0.784167
89, 48.402000, 1.353994
90, 91.208000, 0.718533
91, 41.989000, 1.560790
92, 87.361000, 0.750175
93, 47.639000, 1.375680
94, 82.693000, 0.792522
95, 40.975000, 1.599414
96, 85.072000, 0.770359
97, 39.445000, 1.661453
98, 65.385000, 1.002309
99, 39.694000, 1.651030
