run, time in microseconds, throughput (GB/s)
0, 63.082000, 0.259725
1, 38.331000, 0.427435
2, 50.169000, 0.326576
3, 38.679000, 0.423589
4, 70.019000, 0.233994
5, 65.562000, 0.249901
6, 39.093000, 0.419103
7, 68.500000, 0.239182
8, 42.242000, 0.387860
9, 53.885000, 0.304055
10, 81.192000, 0.201793
11, 38.965000, 0.420480
12, 52.400000, 0.312672
13, 66.127000, 0.247766
14, 66.804000, 0.245255
15, 75.396000, 0.217306
16, 44.391000, 0.369084
17, 69.208000, 0.236736
18, 69.752000, 0.234889
19, 75.290000, 0.217612
20, 66.941000, 0.244753
21, 100.246000, 0.163438
22, 66.136000, 0.247732
23, 68.114000, 0.240538
24, 92.692000, 0.176757
25, 33.060000, 0.495584
26, 52.396000, 0.312696
27, 64.648000, 0.253434
28, 48.311000, 0.339136
29, 65.262000, 0.251050
30, 39.105000, 0.418975
31, 54.509000, 0.300574
32, 53.482000, 0.306346
33, 38.248000, 0.428362
34, 64.347000, 0.254619
35, 72.762000, 0.225172
36, 66.879000, 0.244980
37, 40.758000, 0.401982
38, 51.690000, 0.316967
39, 65.673000, 0.249478
40, 37.144000, 0.441094
41, 46.605000, 0.351550
42, 36.508000, 0.448778
43, 50.885000, 0.321981
44, 66.877000, 0.244987
45, 67.156000, 0.243969
46, 64.617000, 0.253556
47, 38.200000, 0.428901
48, 72.220000, 0.226862
49, 59.124000, 0.277113
50, 37.123000, 0.441344
51, 51.107000, 0.320582
52, 66.482000, 0.246443
53, 35.427000, 0.462472
54, 70.431000, 0.232625
55, 39.298000, 0.416917
56, 45.865000, 0.357222
57, 36.669000, 0.446808
58, 29.926000, 0.547484
59, 38.576000, 0.424720
60, 41.247000, 0.397217
61, 67.473000, 0.242823
62, 67.521000, 0.242650
63, 59.583000, 0.274978
64, 33.764000, 0.485251
65, 69.751000, 0.234893
66, 38.955000, 0.420588
67, 64.432000, 0.254284
68, 63.241000, 0.259072
69, 33.826000, 0.484361
70, 45.526000, 0.359882
71, 63.605000, 0.257590
72, 51.653000, 0.317194
73, 51.627000, 0.317353
74, 63.278000, 0.258921
75, 38.056000, 0.430523
76, 63.460000, 0.258178
77, 64.535000, 0.253878
78, 50.282000, 0.325842
79, 62.745000, 0.261120
80, 65.087000, 0.251725
81, 48.736000, 0.336179
82, 46.549000, 0.351973
83, 51.750000, 0.316599
84, 46.560000, 0.351890
85, 38.717000, 0.423173
86, 61.988000, 0.264309
87, 50.814000, 0.322431
88, 48.291000, 0.339276
89, 64.902000, 0.252442
90, 39.376000, 0.416091
91, 49.922000, 0.328192
92, 36.537000, 0.448422
93, 49.551000, 0.330649
94, 44.460000, 0.368511
95, 40.934000, 0.400254
96, 48.592000, 0.337175
97, 63.755000, 0.256984
98, 65.896000, 0.248634
99, 47.920000, 0.341903
