run, time in microseconds, throughput (GB/s)
0, 304.510000, 6.886973
1, 307.417000, 6.821848
2, 293.312000, 7.149902
3, 294.169000, 7.129072
4, 271.887000, 7.713322
5, 280.713000, 7.470805
6, 280.069000, 7.487983
7, 279.137000, 7.512985
8, 270.256000, 7.759872
9, 271.167000, 7.733802
10, 273.058000, 7.680244
11, 274.519000, 7.639369
12, 276.726000, 7.578442
13, 273.856000, 7.657864
14, 274.072000, 7.651829
15, 274.945000, 7.627533
16, 282.962000, 7.411426
17, 275.816000, 7.603446
18, 264.387000, 7.932130
19, 273.904000, 7.656522
20, 269.258000, 7.788634
21, 292.190000, 7.177357
22, 268.053000, 7.823647
23, 273.940000, 7.655516
24, 278.708000, 7.524549
25, 268.868000, 7.799932
26, 279.577000, 7.501161
27, 273.755000, 7.660689
28, 274.781000, 7.632085
29, 261.814000, 8.010083
30, 275.466000, 7.613107
31, 266.680000, 7.863927
32, 276.800000, 7.576416
33, 266.925000, 7.856709
34, 280.830000, 7.467692
35, 255.247000, 8.216167
36, 276.718000, 7.578661
37, 260.588000, 8.047769
38, 275.511000, 7.611863
39, 265.319000, 7.904266
40, 276.696000, 7.579264
41, 256.587000, 8.173259
42, 277.185000, 7.565893
43, 260.786000, 8.041659
44, 273.116000, 7.678613
45, 264.813000, 7.919370
46, 273.165000, 7.677235
47, 277.705000, 7.551726
48, 700.938000, 2.991922
49, 267.391000, 7.843016
50, 263.486000, 7.959254
51, 263.196000, 7.968024
52, 329.365000, 6.367258
53, 261.942000, 8.006169
54, 265.393000, 7.902062
55, 262.923000, 7.976297
56, 257.767000, 8.135844
57, 263.388000, 7.962215
58, 261.499000, 8.019732
59, 258.385000, 8.116384
60, 260.990000, 8.035373
61, 263.734000, 7.951770
62, 260.127000, 8.062031
63, 266.561000, 7.867437
64, 259.858000, 8.070377
65, 326.694000, 6.419316
66, 325.903000, 6.434896
67, 329.837000, 6.358147
68, 324.764000, 6.457464
69, 331.198000, 6.332019
70, 330.504000, 6.345315
71, 326.032000, 6.432350
72, 346.223000, 6.057229
73, 328.488000, 6.384258
74, 325.578000, 6.441320
75, 320.025000, 6.553088
76, 327.156000, 6.410251
77, 331.933000, 6.317998
78, 325.504000, 6.442784
79, 326.667000, 6.419847
80, 325.424000, 6.444368
81, 318.930000, 6.575587
82, 328.237000, 6.389140
83, 322.867000, 6.495405
84, 334.815000, 6.263614
85, 321.667000, 6.519637
86, 290.024000, 7.230960
87, 350.660000, 5.980585
88, 328.647000, 6.381169
89, 325.657000, 6.439757
90, 324.225000, 6.468200
91, 344.574000, 6.086217
92, 325.884000, 6.435271
93, 326.512000, 6.422894
94, 331.283000, 6.330394
95, 331.426000, 6.327663
96, 341.018000, 6.149681
97, 332.789000, 6.301747
98, 293.897000, 7.135670
99, 271.413000, 7.726793
