run, time in microseconds, throughput (GB/s)
0, 176.973000, 1.481266
1, 146.110000, 1.794155
2, 148.905000, 1.760478
3, 168.615000, 1.554690
4, 205.279000, 1.277013
5, 178.999000, 1.464500
6, 122.130000, 2.146434
7, 162.728000, 1.610934
8, 178.774000, 1.466343
9, 86.960000, 3.014535
10, 162.036000, 1.617813
11, 117.409000, 2.232742
12, 176.958000, 1.481391
13, 122.875000, 2.133420
14, 178.078000, 1.472074
15, 192.067000, 1.364857
16, 189.286000, 1.384910
17, 131.596000, 1.992036
18, 106.350000, 2.464918
19, 178.768000, 1.466392
20, 162.056000, 1.617614
21, 129.350000, 2.026625
22, 108.894000, 2.407332
23, 168.784000, 1.553133
24, 80.560000, 3.254022
25, 177.481000, 1.477026
26, 104.269000, 2.514113
27, 173.690000, 1.509264
28, 117.326000, 2.234321
29, 99.303000, 2.639840
30, 100.188000, 2.616521
31, 156.767000, 1.672189
32, 105.854000, 2.476468
33, 132.163000, 1.983490
34, 154.280000, 1.699144
35, 186.493000, 1.405651
36, 145.440000, 1.802420
37, 144.584000, 1.813091
38, 135.077000, 1.940700
39, 186.181000, 1.408006
40, 177.174000, 1.479585
41, 112.408000, 2.332076
42, 178.999000, 1.464500
43, 157.442000, 1.665019
44, 109.582000, 2.392218
45, 167.136000, 1.568447
46, 177.642000, 1.475687
47, 133.751000, 1.959940
48, 126.005000, 2.080425
49, 140.360000, 1.867655
50, 116.913000, 2.242214
51, 179.977000, 1.456542
52, 86.923000, 3.015819
53, 142.325000, 1.841869
54, 176.129000, 1.488364
55, 91.133000, 2.876499
56, 151.043000, 1.735559
57, 109.236000, 2.399795
58, 350.719000, 0.747447
59, 110.097000, 2.381028
60, 99.534000, 2.633713
61, 101.224000, 2.589742
62, 69.226000, 3.786785
63, 121.454000, 2.158381
64, 116.818000, 2.244038
65, 112.522000, 2.329713
66, 115.384000, 2.271927
67, 103.482000, 2.533233
68, 90.694000, 2.890423
69, 80.879000, 3.241187
70, 88.927000, 2.947856
71, 112.628000, 2.327521
72, 91.919000, 2.851902
73, 118.684000, 2.208756
74, 97.034000, 2.701569
75, 115.585000, 2.267976
76, 86.961000, 3.014501
77, 98.997000, 2.647999
78, 73.925000, 3.546080
79, 113.108000, 2.317643
80, 97.054000, 2.701012
81, 125.870000, 2.082657
82, 60.381000, 4.341498
83, 89.284000, 2.936069
84, 53.752000, 4.876916
85, 138.068000, 1.898659
86, 49.487000, 5.297230
87, 118.938000, 2.204039
88, 51.790000, 5.061672
89, 125.065000, 2.096062
90, 57.832000, 4.532854
91, 80.998000, 3.236426
92, 51.328000, 5.107232
93, 62.671000, 4.182860
94, 54.165000, 4.839730
95, 51.073000, 5.132732
96, 52.397000, 5.003035
97, 56.618000, 4.630047
98, 51.129000, 5.127110
99, 50.416000, 5.199619
