run, time in microseconds, throughput (GB/s)
0, 25860.584000, 1.297513
1, 25802.295000, 1.300444
2, 25772.683000, 1.301938
3, 25867.222000, 1.297180
4, 25769.508000, 1.302098
5, 25843.546000, 1.298368
6, 25769.769000, 1.302085
7, 25849.164000, 1.298086
8, 25766.212000, 1.302265
9, 25850.203000, 1.298034
10, 25776.402000, 1.301750
11, 25851.571000, 1.297965
12, 25774.576000, 1.301842
13, 25847.148000, 1.298187
14, 25859.504000, 1.297567
15, 25846.830000, 1.298203
16, 25778.000000, 1.301669
17, 25857.885000, 1.297648
18, 25826.064000, 1.299247
19, 25920.991000, 1.294489
20, 25815.238000, 1.299792
21, 25901.718000, 1.295452
22, 25802.103000, 1.300453
23, 25900.278000, 1.295524
24, 25797.785000, 1.300671
25, 25897.176000, 1.295679
26, 25898.056000, 1.295635
27, 25890.273000, 1.296025
28, 25879.214000, 1.296578
29, 25892.518000, 1.295912
30, 25821.336000, 1.299485
31, 25901.743000, 1.295451
32, 25903.832000, 1.295346
33, 25822.510000, 1.299426
34, 25904.167000, 1.295330
35, 25825.946000, 1.299253
36, 25901.496000, 1.295463
37, 25825.360000, 1.299282
38, 25897.443000, 1.295666
39, 25828.096000, 1.299145
40, 25890.281000, 1.296024
41, 25825.570000, 1.299272
42, 25912.698000, 1.294903
43, 25834.853000, 1.298805
44, 25826.684000, 1.299216
45, 25902.255000, 1.295425
46, 25904.384000, 1.295319
47, 25903.723000, 1.295352
48, 25787.977000, 1.301166
49, 25844.893000, 1.298300
50, 25819.893000, 1.299557
51, 25900.475000, 1.295514
52, 25862.764000, 1.297403
53, 25861.822000, 1.297450
54, 25893.773000, 1.295849
55, 25895.397000, 1.295768
56, 25897.900000, 1.295643
57, 25903.112000, 1.295382
58, 25903.476000, 1.295364
59, 25899.463000, 1.295565
60, 25832.194000, 1.298939
61, 25900.623000, 1.295507
62, 25901.163000, 1.295480
63, 25901.332000, 1.295471
64, 25853.677000, 1.297859
65, 25809.408000, 1.300085
66, 25905.149000, 1.295280
67, 25904.154000, 1.295330
68, 25825.266000, 1.299287
69, 25901.342000, 1.295471
70, 25918.927000, 1.294592
71, 25908.012000, 1.295137
72, 25890.054000, 1.296036
73, 25910.049000, 1.295035
74, 25901.675000, 1.295454
75, 25848.144000, 1.298137
76, 25908.949000, 1.295090
77, 25905.101000, 1.295283
78, 25901.761000, 1.295450
79, 25899.658000, 1.295555
80, 25902.968000, 1.295389
81, 25889.012000, 1.296088
82, 25886.623000, 1.296207
83, 25859.855000, 1.297549
84, 25852.558000, 1.297915
85, 25923.847000, 1.294346
86, 25858.008000, 1.297642
87, 25845.047000, 1.298293
88, 25841.722000, 1.298460
89, 25848.792000, 1.298104
90, 25756.743000, 1.302744
91, 25822.290000, 1.299437
92, 25826.044000, 1.299248
93, 25810.514000, 1.300030
94, 25763.476000, 1.302403
95, 25826.925000, 1.299204
96, 25780.130000, 1.301562
97, 25833.042000, 1.298896
98, 25773.003000, 1.301922
99, 25850.074000, 1.298040
