run, time in microseconds, throughput (GB/s)
0, 314.021000, 6.678381
1, 259.956000, 8.067334
2, 268.062000, 7.823384
3, 266.167000, 7.879083
4, 288.426000, 7.271023
5, 276.392000, 7.587600
6, 280.650000, 7.472482
7, 267.621000, 7.836276
8, 287.085000, 7.304986
9, 272.722000, 7.689706
10, 287.054000, 7.305775
11, 282.327000, 7.428096
12, 280.038000, 7.488812
13, 259.007000, 8.096893
14, 268.259000, 7.817639
15, 282.082000, 7.434547
16, 266.089000, 7.881393
17, 261.425000, 8.022002
18, 302.296000, 6.937412
19, 256.496000, 8.176159
20, 261.836000, 8.009410
21, 267.333000, 7.844718
22, 260.724000, 8.043571
23, 264.529000, 7.927872
24, 244.254000, 8.585947
25, 260.653000, 8.045762
26, 257.033000, 8.159077
27, 259.356000, 8.085998
28, 244.938000, 8.561971
29, 246.889000, 8.494311
30, 231.708000, 9.050840
31, 243.760000, 8.603348
32, 238.712000, 8.785281
33, 261.178000, 8.029589
34, 261.611000, 8.016299
35, 262.440000, 7.990977
36, 261.056000, 8.033342
37, 259.634000, 8.077340
38, 256.796000, 8.166607
39, 271.541000, 7.723150
40, 224.008000, 9.361951
41, 254.715000, 8.233327
42, 271.900000, 7.712953
43, 282.672000, 7.419030
44, 358.825000, 5.844498
45, 278.276000, 7.536230
46, 356.389000, 5.884446
47, 279.505000, 7.503093
48, 274.794000, 7.631724
49, 273.220000, 7.675690
50, 289.386000, 7.246902
51, 297.785000, 7.042504
52, 263.459000, 7.960070
53, 279.015000, 7.516270
54, 293.145000, 7.153975
55, 273.942000, 7.655460
56, 263.762000, 7.950925
57, 279.697000, 7.497942
58, 275.018000, 7.625508
59, 280.807000, 7.468304
60, 263.260000, 7.966087
61, 311.756000, 6.726902
62, 271.687000, 7.719000
63, 239.266000, 8.764939
64, 1397.564000, 1.500577
65, 269.270000, 7.788287
66, 264.089000, 7.941080
67, 253.904000, 8.259626
68, 261.305000, 8.025686
69, 264.079000, 7.941381
70, 272.092000, 7.707511
71, 270.580000, 7.750580
72, 284.062000, 7.382726
73, 270.077000, 7.765015
74, 274.771000, 7.632363
75, 274.701000, 7.634308
76, 278.163000, 7.539292
77, 286.207000, 7.327396
78, 273.334000, 7.672489
79, 259.378000, 8.085312
80, 257.750000, 8.136380
81, 259.871000, 8.069973
82, 261.392000, 8.023015
83, 264.134000, 7.939728
84, 261.667000, 8.014583
85, 251.836000, 8.327451
86, 261.361000, 8.023967
87, 253.175000, 8.283409
88, 256.268000, 8.183433
89, 257.408000, 8.147190
90, 260.485000, 8.050951
91, 252.594000, 8.302462
92, 258.584000, 8.110138
93, 255.517000, 8.207485
94, 258.451000, 8.114312
95, 258.014000, 8.128055
96, 257.042000, 8.158791
97, 250.379000, 8.375910
98, 277.590000, 7.554854
99, 262.535000, 7.988085
