run, time in microseconds, throughput (GB/s)
0, 132.289000, 1.981601
1, 101.067000, 2.593765
2, 158.566000, 1.653217
3, 78.794000, 3.326954
4, 108.393000, 2.418459
5, 145.858000, 1.797255
6, 108.494000, 2.416207
7, 104.958000, 2.497609
8, 105.370000, 2.487843
9, 113.433000, 2.311003
10, 110.612000, 2.369942
11, 153.771000, 1.704769
12, 159.487000, 1.643670
13, 123.267000, 2.126636
14, 158.836000, 1.650407
15, 123.833000, 2.116916
16, 123.176000, 2.128207
17, 163.398000, 1.604328
18, 113.477000, 2.310107
19, 172.032000, 1.523810
20, 169.312000, 1.548290
21, 122.300000, 2.143451
22, 158.610000, 1.652758
23, 157.130000, 1.668326
24, 124.119000, 2.112038
25, 128.584000, 2.038698
26, 127.356000, 2.058356
27, 126.580000, 2.070975
28, 127.245000, 2.060152
29, 116.261000, 2.254789
30, 123.668000, 2.119740
31, 88.548000, 2.960473
32, 125.008000, 2.097018
33, 125.518000, 2.088497
34, 122.300000, 2.143451
35, 117.751000, 2.226257
36, 118.295000, 2.216019
37, 122.053000, 2.147788
38, 119.244000, 2.198383
39, 114.830000, 2.282888
40, 118.419000, 2.213699
41, 117.990000, 2.221748
42, 119.858000, 2.187121
43, 122.454000, 2.140755
44, 117.374000, 2.233408
45, 125.968000, 2.081036
46, 113.354000, 2.312614
47, 115.242000, 2.274726
48, 122.301000, 2.143433
49, 128.282000, 2.043498
50, 117.666000, 2.227865
51, 119.157000, 2.199988
52, 118.177000, 2.218232
53, 118.155000, 2.218645
54, 125.308000, 2.091997
55, 122.468000, 2.140510
56, 125.135000, 2.094890
57, 126.119000, 2.078545
58, 123.129000, 2.129019
59, 119.129000, 2.200505
60, 125.505000, 2.088714
61, 125.546000, 2.088031
62, 124.527000, 2.105118
63, 508.803000, 0.515217
64, 174.602000, 1.501380
65, 90.935000, 2.882762
66, 112.983000, 2.320207
67, 81.499000, 3.216530
68, 157.590000, 1.663456
69, 85.156000, 3.078397
70, 99.796000, 2.626799
71, 91.326000, 2.870420
72, 116.589000, 2.248445
73, 121.947000, 2.149655
74, 154.278000, 1.699166
75, 101.669000, 2.578406
76, 100.577000, 2.606401
77, 90.468000, 2.897643
78, 106.304000, 2.465984
79, 83.970000, 3.121877
80, 157.682000, 1.662485
81, 88.262000, 2.970066
82, 113.793000, 2.303692
83, 106.546000, 2.460383
84, 157.583000, 1.663530
85, 93.458000, 2.804939
86, 126.688000, 2.069209
87, 87.144000, 3.008170
88, 156.677000, 1.673149
89, 89.013000, 2.945008
90, 150.862000, 1.737641
91, 87.915000, 2.981789
92, 102.100000, 2.567522
93, 92.763000, 2.825954
94, 104.568000, 2.506924
95, 90.146000, 2.907994
96, 159.057000, 1.648114
97, 103.695000, 2.528029
98, 114.440000, 2.290668
99, 90.098000, 2.909543
