run, time in microseconds, throughput (GB/s)
0, 69.940000, 0.058564
1, 62.747000, 0.065278
2, 64.855000, 0.063156
3, 63.472000, 0.064532
4, 63.581000, 0.064422
5, 67.761000, 0.060448
6, 50.975000, 0.080353
7, 50.302000, 0.081428
8, 62.907000, 0.065112
9, 49.925000, 0.082043
10, 64.541000, 0.063464
11, 65.239000, 0.062785
12, 44.583000, 0.091874
13, 52.246000, 0.078398
14, 50.905000, 0.080464
15, 61.811000, 0.066267
16, 48.977000, 0.083631
17, 62.345000, 0.065699
18, 59.735000, 0.068570
19, 81.291000, 0.050387
20, 79.687000, 0.051401
21, 43.871000, 0.093365
22, 82.621000, 0.049576
23, 30.894000, 0.132582
24, 51.253000, 0.079917
25, 24.533000, 0.166959
26, 30.719000, 0.133338
27, 27.584000, 0.148492
28, 24.242000, 0.168963
29, 25.375000, 0.161419
30, 25.140000, 0.162928
31, 50.473000, 0.081152
32, 23.624000, 0.173383
33, 37.681000, 0.108702
34, 46.119000, 0.088814
35, 61.669000, 0.066419
36, 64.829000, 0.063182
37, 52.269000, 0.078364
38, 53.407000, 0.076694
39, 60.306000, 0.067920
40, 36.909000, 0.110976
41, 53.090000, 0.077152
42, 44.575000, 0.091890
43, 59.899000, 0.068382
44, 49.549000, 0.082666
45, 69.204000, 0.059187
46, 84.848000, 0.048275
47, 51.135000, 0.080102
48, 44.928000, 0.091168
49, 61.400000, 0.066710
50, 85.370000, 0.047979
51, 31.372000, 0.130562
52, 49.405000, 0.082907
53, 47.246000, 0.086695
54, 68.255000, 0.060010
55, 46.385000, 0.088304
56, 46.115000, 0.088821
57, 78.399000, 0.052246
58, 73.210000, 0.055949
59, 83.289000, 0.049178
60, 45.555000, 0.089913
61, 44.651000, 0.091734
62, 68.488000, 0.059806
63, 48.095000, 0.085165
64, 25.596000, 0.160025
65, 35.488000, 0.115419
66, 27.388000, 0.149555
67, 36.215000, 0.113102
68, 29.365000, 0.139486
69, 32.156000, 0.127379
70, 31.852000, 0.128595
71, 27.114000, 0.151066
72, 49.408000, 0.082902
73, 27.642000, 0.148180
74, 37.634000, 0.108838
75, 28.512000, 0.143659
76, 32.809000, 0.124844
77, 28.938000, 0.141544
78, 31.712000, 0.129162
79, 31.260000, 0.131030
80, 26.418000, 0.155046
81, 23.673000, 0.173024
82, 30.008000, 0.136497
83, 25.654000, 0.159663
84, 38.528000, 0.106312
85, 31.699000, 0.129215
86, 27.375000, 0.149626
87, 36.206000, 0.113130
88, 27.676000, 0.147998
89, 31.197000, 0.131295
90, 27.211000, 0.150527
91, 35.348000, 0.115876
92, 28.820000, 0.142124
93, 35.568000, 0.115160
94, 30.184000, 0.135701
95, 27.461000, 0.149157
96, 34.038000, 0.120336
97, 43.532000, 0.094092
98, 29.500000, 0.138847
99, 29.202000, 0.140264
