run, time in microseconds, throughput (GB/s)
0, 40.307000, 0.812961
1, 39.377000, 0.832161
2, 43.531000, 0.752751
3, 45.815000, 0.715224
4, 38.634000, 0.848165
5, 34.512000, 0.949467
6, 39.720000, 0.824975
7, 43.777000, 0.748521
8, 45.039000, 0.727547
9, 32.458000, 1.009551
10, 43.357000, 0.755772
11, 41.724000, 0.785351
12, 46.580000, 0.703478
13, 43.137000, 0.759626
14, 57.983000, 0.565131
15, 35.200000, 0.930909
16, 39.453000, 0.830558
17, 40.535000, 0.808388
18, 40.394000, 0.811210
19, 39.817000, 0.822965
20, 44.937000, 0.729199
21, 44.324000, 0.739283
22, 44.812000, 0.731233
23, 39.857000, 0.822139
24, 40.435000, 0.810387
25, 42.940000, 0.763111
26, 39.554000, 0.828437
27, 53.477000, 0.612749
28, 39.400000, 0.831675
29, 41.467000, 0.790219
30, 41.516000, 0.789286
31, 60.357000, 0.542903
32, 43.433000, 0.754449
33, 39.570000, 0.828102
34, 42.868000, 0.764393
35, 37.781000, 0.867314
36, 43.389000, 0.755214
37, 43.186000, 0.758764
38, 41.094000, 0.797391
39, 45.799000, 0.715474
40, 35.677000, 0.918463
41, 35.586000, 0.920812
42, 35.556000, 0.921588
43, 39.084000, 0.838399
44, 42.152000, 0.777377
45, 42.310000, 0.774474
46, 41.951000, 0.781102
47, 37.251000, 0.879654
48, 42.726000, 0.766933
49, 37.466000, 0.874606
50, 42.826000, 0.765143
51, 41.945000, 0.781213
52, 53.361000, 0.614081
53, 35.541000, 0.921977
54, 41.544000, 0.788754
55, 55.820000, 0.587030
56, 36.397000, 0.900294
57, 38.370000, 0.854001
58, 36.947000, 0.886892
59, 36.448000, 0.899034
60, 61.978000, 0.528704
61, 35.703000, 0.917794
62, 36.936000, 0.887156
63, 32.335000, 1.013391
64, 55.932000, 0.585854
65, 48.570000, 0.674655
66, 49.079000, 0.667658
67, 21.993000, 1.489929
68, 25.391000, 1.290536
69, 96.794000, 0.338533
70, 47.235000, 0.693723
71, 48.433000, 0.676564
72, 45.508000, 0.720049
73, 45.984000, 0.712596
74, 46.542000, 0.704052
75, 46.131000, 0.710325
76, 48.092000, 0.681361
77, 90.045000, 0.363907
78, 88.822000, 0.368918
79, 59.906000, 0.546990
80, 69.809000, 0.469395
81, 69.213000, 0.473437
82, 50.860000, 0.644278
83, 70.098000, 0.467460
84, 69.244000, 0.473225
85, 36.586000, 0.895643
86, 70.055000, 0.467747
87, 44.672000, 0.733524
88, 67.742000, 0.483718
89, 43.215000, 0.758255
90, 67.731000, 0.483796
91, 43.437000, 0.754380
92, 66.873000, 0.490003
93, 41.283000, 0.793741
94, 68.728000, 0.476778
95, 55.156000, 0.594097
96, 68.095000, 0.481210
97, 36.854000, 0.889130
98, 58.776000, 0.557506
99, 69.809000, 0.469395
